noise_level,seed,strategy,site_id,qwk,accuracy,macro_f1,support
0.45,7,cross_site_blend_75,4,0.764927127409497,0.5333333333333333,0.48755319403987,75
0.45,7,cross_site_full,0,0.628119293974437,0.4222222222222222,0.4079745226284348,270
0.45,7,cross_site_full,1,0.7088846880907372,0.5444444444444444,0.5221902908140637,90
0.45,7,cross_site_full,2,0.7563884156729132,0.5222222222222223,0.48305892622155544,90
0.45,7,cross_site_full,3,0.6330472103004292,0.5131578947368421,0.4960877233341001,76
0.45,7,cross_site_full,4,0.7775522947236966,0.52,0.4758189157733337,75
0.45,7,fedavg,0,0.6703552708211997,0.46296296296296297,0.45203699653488033,270
0.45,7,fedavg,1,0.733800350262697,0.5666666666666667,0.544738703562233,90
0.45,7,fedavg,2,0.7258883248730965,0.5222222222222223,0.4978985926354347,90
0.45,7,fedavg,3,0.5747321523284183,0.5131578947368421,0.500867269984917,76
0.45,7,fedavg,4,0.81794721107903,0.6266666666666667,0.593347423510467,75
0.45,42,cross_site_blend_50,0,0.6278260869565218,0.43703703703703706,0.42198819698819695,270
0.45,42,cross_site_blend_50,1,0.5863874345549738,0.45555555555555555,0.4446446877912395,90
0.45,42,cross_site_blend_50,2,0.6034782608695652,0.5,0.48000118161408484,90
0.45,42,cross_site_blend_50,3,0.8198549916341327,0.5789473684210527,0.5653651961897839,76
0.45,42,cross_site_blend_50,4,0.6637351267459908,0.48,0.47542620298242483,75
0.45,42,cross_site_blend_75,0,0.6329695577254452,0.44814814814814813,0.43325675651297396,270
0.45,42,cross_site_blend_75,1,0.5831903945111493,0.45555555555555555,0.44304002497902145,90
0.45,42,cross_site_blend_75,2,0.6412478336221836,0.5111111111111111,0.49123696583837484,90
0.45,42,cross_site_blend_75,3,0.7520708044933622,0.5789473684210527,0.5714877950635072,76
0.45,42,cross_site_blend_75,4,0.7093520259873483,0.5333333333333333,0.5257249755075842,75
0.45,42,cross_site_full,0,0.640721940214326,0.44074074074074077,0.41831597554059347,270
0.45,42,cross_site_full,1,0.5463743676222597,0.4777777777777778,0.46343600118109923,90
0.45,42,cross_site_full,2,0.6632478632478632,0.5222222222222223,0.4969717782217782,90
0.45,42,cross_site_full,3,0.7604682575416479,0.5394736842105263,0.5186667272424393,76
0.45,42,cross_site_full,4,0.6753246753246753,0.49333333333333335,0.4901042061386889,75
0.45,42,fedavg,0,0.6234194612424409,0.4222222222222222,0.39678647736301453,270
0.45,42,fedavg,1,0.5702199661590525,0.4222222222222222,0.4013708245592304,90
0.45,42,fedavg,2,0.6227347611202636,0.5111111111111111,0.4849451139306211,90
0.45,42,fedavg,3,0.853274092880567,0.631578947368421,0.6109343815226168,76
0.45,42,fedavg,4,0.6352222599253479,0.4666666666666667,0.4578997894215286,75
0.45,99,cross_site_blend_50,0,0.5488454706927176,0.362962962962963,0.3420511393454934,270
0.45,99,cross_site_blend_50,1,0.5454545454545454,0.4222222222222222,0.42295454166163543,90
0.45,99,cross_site_blend_50,2,0.5696649029982364,0.43333333333333335,0.41069223985890657,90
0.45,99,cross_site_blend_50,3,0.592894233397103,0.4342105263157895,0.4284062342885872,76
0.45,99,cross_site_blend_50,4,0.5084735975979444,0.38666666666666666,0.3676508417844681,75
0.45,99,cross_site_blend_75,0,0.5807214665878179,0.37037037037037035,0.35462430046716853,270
0.45,99,cross_site_blend_75,1,0.5911330049261083,0.4222222222222222,0.4149694889397406,90
0.45,99,cross_site_blend_75,2,0.6021314387211367,0.45555555555555555,0.43772085323662474,90
0.45,99,cross_site_blend_75,3,0.6817598124057842,0.47368421052631576,0.4615361952861952,76
0.45,99,cross_site_blend_75,4,0.4176232275489534,0.3333333333333333,0.32540269656077075,75
0.45,99,cross_site_full,0,0.5736934820904287,0.37777777777777777,0.3612172779632898,270
0.45,99,cross_site_full,1,0.5954323001631321,0.43333333333333335,0.4238201412114455,90
0.45,99,cross_site_full,2,0.563922942206655,0.45555555555555555,0.43755344821344083,90
0.45,99,cross_site_full,3,0.6375565111919725,0.4605263157894737,0.44813518819912684,76
0.45,99,cross_site_full,4,0.4501314151334901,0.37333333333333335,0.35630894870025304,75
0.45,99,fedavg,0,0.5629179331306992,0.3814814814814815,0.3722030709079201,270
0.45,99,fedavg,1,0.5939086294416244,0.4111111111111111,0.39613118765292676,90
0.45,99,fedavg,2,0.5643738977072311,0.4444444444444444,0.4366843812908067,90
0.45,99,fedavg,3,0.61448383789326,0.4473684210526316,0.4320867839889579,76
0.45,99,fedavg,4,0.4103984277291406,0.37333333333333335,0.37416149068322974,75
0.45,123,cross_site_blend_50,0,0.6134220743205767,0.44814814814814813,0.429989238717398,270
0.45,123,cross_site_blend_50,1,0.6767169179229481,0.4444444444444444,0.41780772990450415,90
0.45,123,cross_site_blend_50,2,0.6183986371379897,0.4444444444444444,0.4381081478907565,90
0.45,123,cross_site_blend_50,3,0.607983852881812,0.4473684210526316,0.44133255633255636,76
0.45,123,cross_site_blend_50,4,0.6218208012412036,0.4666666666666667,0.45291405099589244,75
0.45,123,cross_site_blend_75,0,0.6135726303982052,0.44814814814814813,0.4335829523203583,270
0.45,123,cross_site_blend_75,1,0.6836902800658979,0.43333333333333335,0.40401162263013596,90
0.45,123,cross_site_blend_75,2,0.6566164154103853,0.4444444444444444,0.4280092960432227,90
0.45,123,cross_site_blend_75,3,0.6515359926639156,0.4605263157894737,0.4559624674842066,76
0.45,123,cross_site_blend_75,4,0.6307509478807085,0.4666666666666667,0.45628436559809105,75
0.45,123,cross_site_full,0,0.6086468276249299,0.4222222222222222,0.40709702704278267,270
0.45,123,cross_site_full,1,0.6825127334465195,0.4222222222222222,0.4007032209573045,90
0.45,123,cross_site_full,2,0.6509274873524452,0.45555555555555555,0.43936717850325563,90
0.45,123,cross_site_full,3,0.6270257931979,0.47368421052631576,0.46966490299823627,76
0.45,123,cross_site_full,4,0.6317650029458801,0.4533333333333333,0.44217635873646105,75
0.45,123,fedavg,0,0.6298215313759354,0.44814814814814813,0.43479952694149376,270
0.45,123,fedavg,1,0.7035175879396984,0.4666666666666667,0.4417938986904504,90
0.45,123,fedavg,2,0.6598290598290599,0.4222222222222222,0.4132065194565195,90
0.45,123,fedavg,3,0.6595206684256816,0.4473684210526316,0.43264199568547396,76
0.45,123,fedavg,4,0.6235246235246235,0.41333333333333333,0.39048493673730866,75
0.45,2025,cross_site_blend_50,0,0.5577498503889886,0.40370370370370373,0.3965222652982708,270
0.45,2025,cross_site_blend_50,1,0.42603550295857984,0.3888888888888889,0.383332036518311,90
0.45,2025,cross_site_blend_50,2,0.6327985739750446,0.4666666666666667,0.4581192881192881,90
0.45,2025,cross_site_blend_50,3,0.566079295154185,0.4342105263157895,0.4253357753357753,76
0.45,2025,cross_site_blend_50,4,0.7866720845184885,0.49333333333333335,0.4744573059790451,75
0.45,2025,cross_site_blend_75,0,0.5659701492537313,0.3851851851851852,0.3747054435289147,270
0.45,2025,cross_site_blend_75,1,0.3791102514506769,0.34444444444444444,0.34020698379463016,90
0.45,2025,cross_site_blend_75,2,0.6159292035398232,0.45555555555555555,0.4373635717449105,90
0.45,2025,cross_site_blend_75,3,0.594170403587444,0.4473684210526316,0.43761022927689597,76
0.45,2025,cross_site_blend_75,4,0.7710075667064914,0.5066666666666667,0.4837535014005602,75
0.45,2025,cross_site_full,0,0.5784487862640615,0.3851851851851852,0.37429052392131856,270
0.45,2025,cross_site_full,1,0.38058252427184447,0.36666666666666664,0.36226551226551224,90
0.45,2025,cross_site_full,2,0.6283662477558348,0.4888888888888889,0.4732641224803426,90
0.45,2025,cross_site_full,3,0.7039473684210527,0.47368421052631576,0.4605989689323023,76
0.45,2025,cross_site_full,4,0.7793256086447078,0.49333333333333335,0.46091453639912383,75
0.45,2025,fedavg,0,0.5795795795795795,0.42592592592592593,0.41696960471698413,270
0.45,2025,fedavg,1,0.48243992606284647,0.4222222222222222,0.4225540891280602,90
0.45,2025,fedavg,2,0.5874363327674024,0.4444444444444444,0.42427886545533605,90
0.45,2025,fedavg,3,0.5241228070175439,0.39473684210526316,0.38887565476520997,76
0.45,2025,fedavg,4,0.7328342798141456,0.4666666666666667,0.43461000000493416,75
