n,training_count,pair_count,paired_fraction_of_total,paired_fraction_of_training,overlap,nonlinear,method,task_auc_mean,task_auc_std,universal_biological_score_mean,universal_biological_score_std,factor_separation_score_mean,factor_separation_score_std,task_auc_from_acq_mean,task_auc_from_acq_std,chance_normalized_environment_leakage_mean,chance_normalized_environment_leakage_std,paired_biological_invariance_error_mean,paired_biological_invariance_error_std,counterfactual_transport_error_mean,counterfactual_transport_error_std,biology_cca_from_bio_mean,biology_cca_from_bio_std,biology_procrustes_error_mean,biology_procrustes_error_std,n_seeds,recovery_margin,recovered,observational_log10,pair_count_log10_plus_one
500,300,40,0.08,0.13333333333333333,0.95,True,pair_consistency,0.9666866449768314,0.01970970931533872,0.43980569802224634,0.05211336151062074,0.718517204746604,0.13388712509969605,0.7581763429236429,0.0781851912843616,0.05333333333333333,0.09092121131323902,,,,,0.4287781072556577,0.051153073599019015,0.8703184247016906,0.10193120000513663,5,-0.06019430197775366,False,2.6989700043360187,1.6127838567197355
500,300,50,0.1,0.16666666666666666,0.9,False,factorized,0.9616336923175067,0.027924639893677144,0.2419725626707077,0.10757778246045038,0.6106261909008026,0.07269074458625,0.7096772520022501,0.06199556610590973,0.312,0.09361861163489042,,,,,0.6004565803640455,0.0777594416876049,1.1893059611320496,0.36287045014282554,5,-0.2580274373292923,False,2.6989700043360187,1.7075701760979363
500,300,50,0.1,0.16666666666666666,0.9,False,hybrid_curriculum,0.9819017972406353,0.009731912338073698,0.5377662718296051,0.03950211055931936,0.8387544080615044,0.15435547951191664,0.7522640037270947,0.11049789403700662,0.05066666666666667,0.0642218377535589,,,,,0.592074775880127,0.07296564224227617,0.7378757715225219,0.08207414706383319,5,0.037766271829605125,True,2.6989700043360187,1.7075701760979363
500,300,50,0.1,0.16666666666666666,0.9,False,operator,0.9807067581428706,0.01322345742024954,0.4927538260817528,0.04315251365453062,0.9181923806667328,0.10731097904451357,0.6857337485718926,0.05058086355342153,0.07733333333333334,0.09304718038596213,,,,,0.5849157335311126,0.09907765120343325,0.7339774608612061,0.08855472847421215,5,-0.007246173918247223,False,2.6989700043360187,1.7075701760979363
500,300,50,0.1,0.16666666666666666,0.9,False,pair_consistency,0.9827817972406354,0.010745490787791984,0.5330156968906522,0.043850520572671865,0.7976012514904142,0.050755085099562315,0.8145771296344625,0.05189773069356835,0.05066666666666667,0.0502438498171114,,,,,0.566532153927426,0.06729213085640591,0.7399009227752685,0.08696614014454726,5,0.0330156968906522,True,2.6989700043360187,1.7075701760979363
500,300,50,0.1,0.16666666666666666,0.9,True,factorized,0.9557925109367418,0.03017963702754,0.25867254436016085,0.11518577124788812,0.6096662938594818,0.08273788056757293,0.709265188432861,0.07589801826657763,0.27466666666666667,0.1521987005346775,,,,,0.5411545790975972,0.03937257683619619,1.0786482095718384,0.2582260148368325,5,-0.24132745563983915,False,2.6989700043360187,1.7075701760979363
500,300,50,0.1,0.16666666666666666,0.9,True,hybrid_curriculum,0.9776551974992896,0.01241813487365398,0.4960945650935173,0.03857937743634397,0.7698715701699257,0.15112464391397912,0.7710874536481259,0.08027489667341652,0.06666666666666667,0.06036923425424943,,,,,0.5379927095367736,0.034700441266198756,0.7677847266197204,0.09717631609047273,5,-0.0039054349064827076,False,2.6989700043360187,1.7075701760979363
500,300,50,0.1,0.16666666666666666,0.9,True,operator,0.9761384844565846,0.01488447578208614,0.4496229972690344,0.06572388653863849,0.831130626425147,0.12081044985202977,0.7221726923813003,0.04984592614086565,0.12799999999999997,0.11179346035335776,,,,,0.534379034636556,0.0640300898938471,0.7600284576416015,0.106632562650335,5,-0.050377002730965625,False,2.6989700043360187,1.7075701760979363
500,300,50,0.1,0.16666666666666666,0.9,True,pair_consistency,0.9791003824911607,0.012752456545735246,0.4893170766532421,0.029773558546371294,0.7702861420810223,0.06507512221356831,0.7830575921962988,0.07756150039644466,0.034666666666666665,0.025991451586157226,,,,,0.5047177628709162,0.07584053903512598,0.7712544322013855,0.09315452710700634,5,-0.010682923346757911,False,2.6989700043360187,1.7075701760979363
500,300,50,0.1,0.16666666666666666,0.95,False,factorized,0.9396033557770934,0.030016177627505664,0.1559216558933258,0.05914329146830542,0.4471237599849701,0.05977624602908435,0.7337890383979679,0.0630608885026776,0.328,0.11835915211291811,,,,,0.5871665196159611,0.05727089633094614,1.1754551172256469,0.3427095074453178,5,-0.3440783441066742,False,2.6989700043360187,1.7075701760979363
500,300,50,0.1,0.16666666666666666,0.95,False,hybrid_curriculum,0.9743630575321915,0.01158655362529182,0.46628458276391027,0.02918709592781396,0.6956311710178852,0.154237731667237,0.7751430983987798,0.09095178886444504,0.10133333333333334,0.06706547381311623,,,,,0.5588271461401337,0.0801011069467838,0.8046125769615173,0.11083794004914471,5,-0.03371541723608973,False,2.6989700043360187,1.7075701760979363
500,300,50,0.1,0.16666666666666666,0.95,False,operator,0.974055747903026,0.01617360115890973,0.39854150265455246,0.05628925542139708,0.765557299554348,0.12591683125814263,0.6842700883251851,0.09947623077572021,0.11466666666666667,0.11139519239576226,,,,,0.544913084705146,0.09766522787527368,0.7832744598388672,0.10924015995301481,5,-0.10145849734544754,False,2.6989700043360187,1.7075701760979363
500,300,50,0.1,0.16666666666666666,0.95,False,pair_consistency,0.9778146822013831,0.012244702417101103,0.4628307089209557,0.05326656721559017,0.6532945737242699,0.07534035980123283,0.8331218793217771,0.026555813887015837,0.08,0.06599663291074444,,,,,0.518653617292504,0.06992933473556645,0.8084296822547913,0.08619169603428753,5,-0.03716929107904432,False,2.6989700043360187,1.7075701760979363
500,300,50,0.1,0.16666666666666666,0.95,True,factorized,0.9357652630907435,0.031345996648045965,0.20259639024734497,0.11091558718088652,0.4764787763357162,0.10410643086703095,0.7377903250962221,0.0749737601433168,0.29333333333333333,0.17256238807393048,,,,,0.5409786494960871,0.03496087705093779,1.082539141178131,0.2548703377641595,5,-0.297403609752655,False,2.6989700043360187,1.7075701760979363
500,300,50,0.1,0.16666666666666666,0.95,True,hybrid_curriculum,0.9665927608531335,0.013043272689404924,0.41237893104553225,0.06868297711566718,0.624320337176323,0.15929806393571405,0.7966029701542452,0.06045770642242418,0.09066666666666665,0.07740226812639994,,,,,0.4687189812555957,0.05760943201491198,0.8603449106216431,0.10691666241943201,5,-0.08762106895446775,False,2.6989700043360187,1.7075701760979363
500,300,50,0.1,0.16666666666666666,0.95,True,operator,0.9641994628189441,0.018759328428032265,0.37546723186969755,0.08278363799071088,0.6934524655342102,0.15054882254865956,0.729678992137918,0.08255536841513507,0.13066666666666665,0.11677138157766036,,,,,0.475308413342055,0.05732371468096299,0.8340466260910034,0.10119938991779046,5,-0.12453276813030245,False,2.6989700043360187,1.7075701760979363
500,300,50,0.1,0.16666666666666666,0.95,True,pair_consistency,0.9708466708035871,0.014987686016026349,0.43584503307938577,0.02748109520433802,0.6424300886690617,0.057820541983806935,0.8044920530531053,0.05547348832794215,0.07733333333333334,0.08240819808193302,,,,,0.4976750478581019,0.06414159688377961,0.854024350643158,0.09007920531698994,5,-0.06415496692061423,False,2.6989700043360187,1.7075701760979363
500,300,60,0.12,0.2,0.9,False,factorized,0.9670752960507875,0.023078458255015834,0.2673772633075714,0.06403698752360404,0.6102688163518906,0.18121592163863554,0.7611011260542864,0.09225138172680536,0.27466666666666667,0.04770278351999553,,,,,0.6088051292453015,0.04855781457950394,1.3688085913658141,0.5897667090906006,5,-0.2326227366924286,False,2.6989700043360187,1.7853298350107671
500,300,60,0.12,0.2,0.9,False,hybrid_curriculum,0.9832639544706773,0.010200185250683697,0.5415017353370786,0.051082617094140595,0.7863016488030553,0.16032443234105978,0.7845401161817384,0.13642958948483197,0.013333333333333345,0.013333333333333346,,,,,0.5808411228690028,0.04094530415001603,0.7397961378097534,0.10018120584038984,5,0.04150173533707857,True,2.6989700043360187,1.7853298350107671
500,300,60,0.12,0.2,0.9,False,operator,0.9823033431343552,0.01037336567081362,0.5256544195115567,0.04805646124643843,0.7524242185056209,0.09080605595074447,0.8438869176269541,0.08996209767283979,0.06666666666666668,0.05887840577551896,,,,,0.6168730688880539,0.03232977428955287,0.7350594997406006,0.08021167984280717,5,0.02565441951155667,True,2.6989700043360187,1.7853298350107671
500,300,60,0.12,0.2,0.9,False,pair_consistency,0.9822163210404934,0.00932851065966584,0.5532064475119114,0.07291424988835064,0.790395850688219,0.1757996063733525,0.8300607337041097,0.09270484638430643,0.02133333333333334,0.03346640106136302,,,,,0.5795931509854464,0.057547639162787385,0.7795937299728394,0.08558987672942887,5,0.05320644751191139,True,2.6989700043360187,1.7853298350107671
500,300,60,0.12,0.2,0.9,True,factorized,0.9614753373426665,0.02564913219912873,0.23497245609760284,0.05993664223273282,0.5759028494358063,0.15455836658520755,0.769248590643987,0.09429274607006805,0.2693333333333333,0.11977757163453708,,,,,0.5560708569619577,0.05588969470280473,1.2115879297256469,0.4355431142486595,5,-0.26502754390239713,False,2.6989700043360187,1.7853298350107671
500,300,60,0.12,0.2,0.9,True,hybrid_curriculum,0.9769305629111548,0.014590731072960121,0.4966402793303132,0.035473712469717665,0.7529572943225503,0.16210890586553384,0.777403703046436,0.12603073740528492,0.021333333333333336,0.03069563848859024,,,,,0.49416242969502144,0.04525847734484603,0.7710049510002136,0.09464031424796757,5,-0.0033597206696868165,False,2.6989700043360187,1.7853298350107671
500,300,60,0.12,0.2,0.9,True,operator,0.9744513084847466,0.01605974091890175,0.4547677844762802,0.05937075222275293,0.703721222281456,0.14756550919829725,0.8218724076297186,0.06794111808709652,0.09333333333333334,0.07774602526460402,,,,,0.5476796105247592,0.09428752506536595,0.7636895775794983,0.0826071399343126,5,-0.04523221552371981,False,2.6989700043360187,1.7853298350107671
500,300,60,0.12,0.2,0.9,True,pair_consistency,0.9752472181142988,0.015660361673930586,0.5055796781554818,0.07435820156682998,0.7330998161807656,0.13896644201254674,0.8335012118857204,0.0737356762479219,0.05066666666666667,0.04657133119086128,,,,,0.540788195646285,0.081260157528117,0.7962766289710999,0.07752080821476026,5,0.005579678155481771,True,2.6989700043360187,1.7853298350107671
500,300,60,0.12,0.2,0.95,False,factorized,0.9485702312615867,0.028084178124420586,0.21961463391780853,0.049710914570142185,0.5153410881757736,0.14890572658075438,0.7609950224727572,0.09641608769826975,0.2533333333333333,0.06182412330330469,,,,,0.603476613030192,0.022568723998221144,1.334667706489563,0.5957859349816603,5,-0.28038536608219145,False,2.6989700043360187,1.7853298350107671
500,300,60,0.12,0.2,0.95,False,hybrid_curriculum,0.9775729762436376,0.012741399300919075,0.4793107308447361,0.06300175800486878,0.6757005430758,0.15180325697994215,0.7928530176901679,0.11854652686208916,0.04000000000000001,0.03651483716701107,,,,,0.541002187715089,0.04286839530040197,0.8056429147720336,0.11278927994734694,5,-0.020689269155263923,False,2.6989700043360187,1.7853298350107671
500,300,60,0.12,0.2,0.95,False,operator,0.9750967495790587,0.015361211063981412,0.4336110755801201,0.05363355847388466,0.6137852892279625,0.0766716021863466,0.8470810325289536,0.07735964315656156,0.11733333333333332,0.04657133119086128,,,,,0.5805634194215452,0.06616019503281344,0.7681933164596557,0.10107786282660283,5,-0.06638892441987992,False,2.6989700043360187,1.7853298350107671
500,300,60,0.12,0.2,0.95,False,pair_consistency,0.9759662484510713,0.012007801025717265,0.5041543051600457,0.05817861911848274,0.699046216905117,0.1615693339739043,0.8334334529947245,0.07560308420147287,0.018666666666666682,0.017888543819998333,,,,,0.5548927296756663,0.049609379450672876,0.8242936134338379,0.11109589331643763,5,0.004154305160045668,True,2.6989700043360187,1.7853298350107671
500,300,60,0.12,0.2,0.95,True,factorized,0.9424919816042359,0.031175851777085473,0.23210544288158416,0.06166175432295485,0.5108940303325653,0.16106022573776288,0.7683622852039367,0.0926594306518657,0.23466666666666666,0.06436009805945159,,,,,0.5393639342215101,0.048004880957824736,1.1985097765922545,0.4347230821645915,5,-0.2678945571184158,False,2.6989700043360187,1.7853298350107671
500,300,60,0.12,0.2,0.95,True,hybrid_curriculum,0.9698827466832144,0.01778246060914215,0.44551787674427035,0.039027321541244955,0.6396012902259827,0.16744848042822455,0.7928386533743932,0.11096560204487739,0.053333333333333344,0.04320493798938573,,,,,0.4604176993479337,0.0521850374469771,0.8563815116882324,0.1111160134898107,5,-0.05448212325572965,False,2.6989700043360187,1.7853298350107671
500,300,60,0.12,0.2,0.95,True,operator,0.9639592480083821,0.020188338126316555,0.389390204846859,0.09218865137257817,0.5926070913672448,0.13717326951808506,0.8221144089713179,0.06580849729145041,0.12266666666666666,0.11091538316312223,,,,,0.5042308642855006,0.08057651577595015,0.8283683300018311,0.09052574013812953,5,-0.11060979515314101,False,2.6989700043360187,1.7853298350107671
500,300,60,0.12,0.2,0.95,True,pair_consistency,0.9677963100989189,0.018163846099537258,0.4555572189390659,0.0650650782541838,0.6289825476706028,0.13284447475592193,0.8439104108503305,0.0501721752968088,0.058666666666666686,0.047702783519995524,,,,,0.5399950502839408,0.0655940686825919,0.8603091955184936,0.11787394545133606,5,-0.04444278106093408,False,2.6989700043360187,1.7853298350107671
500,300,75,0.15,0.25,0.9,False,factorized,0.9628438092918327,0.02838920557572156,0.25907541811466217,0.07303747835351208,0.6124957799911499,0.14263615399511115,0.7412649086687815,0.07541729946182624,0.21600000000000003,0.08814130069887155,,,,,0.5443839960560561,0.04101237942942792,1.239155375957489,0.2553282889942107,5,-0.24092458188533783,False,2.6989700043360187,1.8808135922807914
500,300,75,0.15,0.25,0.9,False,hybrid_curriculum,0.98422321199011,0.009932614310818698,0.5416529316455125,0.041334398013207825,0.812299545481801,0.1481163542573594,0.7642874086446172,0.05082661523522211,0.03466666666666668,0.015202339001321832,,,,,0.5802364731603323,0.08556787493529555,0.7628248453140258,0.09330516362640916,5,0.041652931645512536,True,2.6989700043360187,1.8808135922807914
500,300,75,0.15,0.25,0.9,False,operator,0.980782667772423,0.01232625179879989,0.5174709983170033,0.08455765219832344,0.8322238154709339,0.15968920892776706,0.7875628977774685,0.1014637874469152,0.08533333333333334,0.052153619241621194,,,,,0.6372690325978938,0.050540113175609074,0.7197426676750183,0.10392745725752711,5,0.017470998317003272,True,2.6989700043360187,1.8808135922807914
500,300,75,0.15,0.25,0.9,False,pair_consistency,0.9843073343733628,0.01135256311168402,0.5611059723421932,0.06664307280010791,0.8326423821970821,0.18637227166065465,0.8156562692323306,0.06920158850002771,0.045333333333333344,0.045801504099513786,,,,,0.5918988872280989,0.08096437133275419,0.7385466933250427,0.08787209106902465,5,0.06110597234219317,True,2.6989700043360187,1.8808135922807914
500,300,75,0.15,0.25,0.9,True,factorized,0.9577186273929861,0.03252782233886123,0.3056610181927681,0.1311874854186807,0.6695154920220375,0.17360933466995127,0.7355393858412931,0.08788052189067724,0.20800000000000002,0.1465454044163636,,,,,0.5520978567955506,0.03544456421585611,1.1135425925254823,0.1766925887951516,5,-0.19433898180723191,False,2.6989700043360187,1.8808135922807914
500,300,75,0.15,0.25,0.9,True,hybrid_curriculum,0.9784575498991867,0.013677258246538017,0.5002800598740578,0.04615367109173551,0.7547122463583946,0.1519079919640037,0.7826620436773744,0.048426178094609404,0.01866666666666667,0.03476907949441412,,,,,0.5162777243990229,0.054365635025200164,0.788489842414856,0.08503202886057382,5,0.0002800598740577698,True,2.6989700043360187,1.8808135922807914
500,300,75,0.15,0.25,0.9,True,operator,0.9748536867113995,0.01621485435646354,0.44743118807673454,0.07262940185690349,0.7812922917306423,0.20284939044852673,0.7579866104509436,0.11221365943811623,0.11466666666666665,0.0907254711264213,,,,,0.5878887534150901,0.046513926321969434,0.7614690899848938,0.10757997294796276,5,-0.05256881192326546,False,2.6989700043360187,1.8808135922807914
500,300,75,0.15,0.25,0.9,True,pair_consistency,0.9766958759542463,0.015332539089252552,0.512118583638221,0.06449382467936554,0.7693505194969475,0.17180937917284772,0.805481344151187,0.0647974313895832,0.021333333333333336,0.047702783519995524,,,,,0.5571170916556148,0.05220871282311113,0.7636053800582886,0.08246035310116069,5,0.012118583638221048,True,2.6989700043360187,1.8808135922807914
500,300,75,0.15,0.25,0.95,False,factorized,0.9418576880800629,0.0352229910171901,0.21011473536491393,0.05774452808200406,0.48143850862979887,0.12243170173339384,0.7603090548683241,0.07731012134886778,0.2186666666666667,0.0751886516259823,,,,,0.5337133572970949,0.03784269886748516,1.2104190707206726,0.25343981126933623,5,-0.28988526463508607,False,2.6989700043360187,1.8808135922807914
500,300,75,0.15,0.25,0.95,False,hybrid_curriculum,0.980140833763457,0.011640172206234025,0.4904619600623846,0.05364413883042081,0.6942937757819891,0.16115067532100133,0.7872898438602494,0.05833070012143885,0.032000000000000015,0.020221001184137468,,,,,0.546408414048014,0.03805524996615388,0.7886078238487244,0.11653404263064215,5,-0.009538039937615372,False,2.6989700043360187,1.8808135922807914
500,300,75,0.15,0.25,0.95,False,operator,0.9750981323157282,0.015999936098423866,0.41101917922496795,0.08603307738595692,0.6996670484542846,0.16767908150935698,0.7654809395835629,0.10599536511289308,0.1226666666666667,0.05992588014465128,,,,,0.601463337445123,0.057667651423510824,0.7670941948890686,0.12024477529669918,5,-0.08898082077503205,False,2.6989700043360187,1.8808135922807914
500,300,75,0.15,0.25,0.95,False,pair_consistency,0.9785410289333123,0.01430061197646394,0.4943657323718071,0.07095266773037048,0.6938849911093712,0.1702518440906853,0.8278337264181035,0.05769577652674597,0.072,0.08620389266797125,,,,,0.5579141189198734,0.0452115098642301,0.7901801943778992,0.10396884166003156,5,-0.005634267628192913,False,2.6989700043360187,1.8808135922807914
500,300,75,0.15,0.25,0.95,True,factorized,0.937214375296012,0.03700542756626462,0.23598504662513733,0.11548587519983738,0.5067606151103974,0.17873820192366333,0.7648545335815486,0.09102635206935523,0.2213333333333333,0.12982038874280621,,,,,0.5473561799164821,0.03729460436241228,1.1011557579040527,0.1878846122733221,5,-0.2640149533748627,False,2.6989700043360187,1.8808135922807914
500,300,75,0.15,0.25,0.95,True,hybrid_curriculum,0.9726932096123473,0.014940219200786897,0.45382694005966184,0.036947689902001445,0.651817587018013,0.15074695941782554,0.79606080778205,0.058883291320236994,0.039999999999999994,0.059628479399994376,,,,,0.47387025957485623,0.06970577807079321,0.8397336959838867,0.10991381009786615,5,-0.04617305994033816,False,2.6989700043360187,1.8808135922807914
500,300,75,0.15,0.25,0.95,True,operator,0.9648470322235173,0.022333862005122194,0.37329034954309465,0.08503586604445953,0.6442454770207405,0.1980713103171197,0.7656388610709984,0.08405690054965777,0.15733333333333333,0.09111653100410606,,,,,0.5451149195932106,0.05688791702660333,0.8262553453445435,0.11919298995798751,5,-0.12670965045690535,False,2.6989700043360187,1.8808135922807914
500,300,75,0.15,0.25,0.95,True,pair_consistency,0.9686852911599422,0.01714726245663367,0.45181954428553583,0.06856039928353769,0.6659352295100689,0.18775321675779966,0.7999594017317071,0.06738148657937909,0.07999999999999999,0.10666666666666666,,,,,0.5197638444342345,0.07313625374613877,0.8424721598625183,0.0833416465208664,5,-0.048180455714464165,False,2.6989700043360187,1.8808135922807914
500,300,100,0.2,0.3333333333333333,0.9,False,factorized,0.9666128316447352,0.024278009216028875,0.20003338754177094,0.16194705345442584,0.6167241498827934,0.18333208407541907,0.6775462283850737,0.09874603651547346,0.29866666666666664,0.1093821029439663,,,,,0.5604053213888393,0.029394935032722926,0.9895726799964905,0.2212891310518998,5,-0.2999666124582291,False,2.6989700043360187,2.0043213737826426
500,300,100,0.2,0.3333333333333333,0.9,False,hybrid_curriculum,0.9839068190754563,0.010520804466922131,0.5418449673801661,0.07359448052329048,0.7773951325565577,0.11603879429139397,0.7959042342347568,0.09177798493805596,0.06666666666666667,0.0748331477354788,,,,,0.6339985016737704,0.09123970563079313,0.7493613600730896,0.07815940643045068,5,0.041844967380166076,True,2.6989700043360187,2.0043213737826426
500,300,100,0.2,0.3333333333333333,0.9,False,operator,0.9822208946960427,0.010720436077984471,0.5088614344596862,0.10026072871339398,0.8170725286006928,0.1647672171442361,0.7984922097148038,0.06998947346027375,0.07999999999999999,0.013333333333333345,,,,,0.6457440424027929,0.07395709388978622,0.7387239694595337,0.11192019808435077,5,0.008861434459686235,True,2.6989700043360187,2.0043213737826426
500,300,100,0.2,0.3333333333333333,0.9,False,pair_consistency,0.9842237913136269,0.009834860622063459,0.538661652430892,0.02814940960325252,0.8899236973375082,0.052804020173739266,0.7498638124235202,0.09023474225532406,0.024000000000000007,0.028905977851571733,,,,,0.5687144138306689,0.08676273339248163,0.7889119267463685,0.1265068645186933,5,0.038661652430892035,True,2.6989700043360187,2.0043213737826426
500,300,100,0.2,0.3333333333333333,0.9,True,factorized,0.9634055214356273,0.023920094167350147,0.1935557872056961,0.0784401242585229,0.5877327054738999,0.1263903366405904,0.6881445979744555,0.1027991024243124,0.32,0.10241527663824809,,,,,0.5073115646864684,0.04481564962715245,0.942736279964447,0.15615896735427245,5,-0.3064442127943039,False,2.6989700043360187,2.0043213737826426
500,300,100,0.2,0.3333333333333333,0.9,True,hybrid_curriculum,0.97933522641907,0.013512565561287236,0.4826071599498391,0.0724455610827435,0.7127316171303392,0.06374405047367375,0.7740047242858495,0.13428073455952635,0.07466666666666669,0.07155417527999328,,,,,0.5429177030682822,0.08980862839217016,0.7636377930641174,0.0986718582289575,5,-0.017392840050160896,False,2.6989700043360187,2.0043213737826426
500,300,100,0.2,0.3333333333333333,0.9,True,operator,0.978055581652951,0.014778577256759443,0.4824346460402012,0.06415322453154795,0.7827803261578083,0.22327943246551274,0.7827436252955289,0.09114194216869789,0.06666666666666668,0.03771236166328253,,,,,0.598187737919106,0.0435914238688857,0.7533789157867432,0.10505611334098715,5,-0.017565353959798802,False,2.6989700043360187,2.0043213737826426
500,300,100,0.2,0.3333333333333333,0.9,True,pair_consistency,0.9780539108010355,0.01336883793814661,0.48358279168605806,0.03364368928727781,0.8498327687382699,0.0754953580701188,0.6934321679976339,0.09975639237645284,0.029333333333333343,0.033199732261303294,,,,,0.4618677469940666,0.11837242967540906,0.7802902340888977,0.10206471604837815,5,-0.016417208313941944,False,2.6989700043360187,2.0043213737826426
500,300,100,0.2,0.3333333333333333,0.95,False,factorized,0.9451421016715866,0.0338531949306008,0.17383616268634797,0.15468125764971066,0.5134558051824569,0.15878535461464907,0.6965945135155511,0.11625406303807768,0.30933333333333335,0.08914407813571613,,,,,0.5676634009121047,0.03685767527603437,0.9892979145050049,0.22255399161084466,5,-0.32616383731365206,False,2.6989700043360187,2.0043213737826426
500,300,100,0.2,0.3333333333333333,0.95,False,hybrid_curriculum,0.9804662428449641,0.012993741498083135,0.4736581355333328,0.07242818780642574,0.6638573080301284,0.10292977637937836,0.8016736541959778,0.0973057132369403,0.12000000000000002,0.12400716825158851,,,,,0.5848707698843074,0.09064623166441065,0.7778798580169678,0.10744079723348024,5,-0.026341864466667197,False,2.6989700043360187,2.0043213737826426
500,300,100,0.2,0.3333333333333333,0.95,False,operator,0.9770143940861369,0.011972076535536776,0.4215406209230423,0.08134006645350061,0.6683872371912003,0.17107208992968892,0.805986629936999,0.06885645522154371,0.12533333333333335,0.04482063017059097,,,,,0.6062840909351308,0.05549313438226159,0.7443074464797974,0.10193166854282666,5,-0.07845937907695771,False,2.6989700043360187,2.0043213737826426
500,300,100,0.2,0.3333333333333333,0.95,False,pair_consistency,0.9794992558569321,0.011772054160724157,0.47794296592473984,0.018249863911508547,0.7626503333449364,0.10727529859035989,0.7580221808530176,0.08874357321079925,0.04533333333333333,0.02764858847110362,,,,,0.5460664522920065,0.10385811901645291,0.7841098308563232,0.09400036899625329,5,-0.022057034075260162,False,2.6989700043360187,2.0043213737826426
500,300,100,0.2,0.3333333333333333,0.95,True,factorized,0.9429831673732295,0.03317798367097119,0.17720278203487397,0.05675120523591011,0.49324694126844404,0.1350767882731296,0.7040728603712016,0.12118395438998354,0.31466666666666665,0.10180591556704571,,,,,0.49312283601797313,0.040074400565135705,0.9561120748519898,0.15969592495374868,5,-0.32279721796512606,False,2.6989700043360187,2.0043213737826426
500,300,100,0.2,0.3333333333333333,0.95,True,hybrid_curriculum,0.9724482776298926,0.01585889770809307,0.4416974939405918,0.06490079118270363,0.6357581995427608,0.06907162491900516,0.7786397541045403,0.1332214211196998,0.10666666666666666,0.10284832413694342,,,,,0.532732972967475,0.05217129636841347,0.8387794256210327,0.10584245947321208,5,-0.05830250605940818,False,2.6989700043360187,2.0043213737826426
500,300,100,0.2,0.3333333333333333,0.95,True,operator,0.9694831917694614,0.016557771170134322,0.4200487419962883,0.05731261571846124,0.663508303463459,0.20214300529256887,0.7895559049126897,0.0630477906698651,0.13066666666666665,0.07017438595701743,,,,,0.5656941170067658,0.05625033087319162,0.8011130928993225,0.09796853675348809,5,-0.07995125800371172,False,2.6989700043360187,2.0043213737826426
500,300,100,0.2,0.3333333333333333,0.95,True,pair_consistency,0.9706857073264088,0.014061416561332757,0.4349554739892483,0.0074498681177009324,0.7361301235854626,0.12098493787483841,0.7074792243467435,0.10905393676382433,0.02933333333333333,0.028905977851571726,,,,,0.4463649461699883,0.09682736735043812,0.848515260219574,0.1078044715440162,5,-0.06504452601075172,False,2.6989700043360187,2.0043213737826426
500,300,150,0.3,0.5,0.9,False,factorized,0.9698140130255002,0.0216331067728595,0.21007171273231506,0.0526070863071954,0.6041550993919372,0.07749705530757832,0.6813414935056148,0.04920130056818471,0.2853333333333333,0.0709303257507754,,,,,0.5134362367786366,0.0666227336551451,0.9157809495925904,0.18016607656175876,5,-0.28992828726768494,False,2.6989700043360187,2.1789769472931693
500,300,150,0.3,0.5,0.9,False,hybrid_curriculum,0.9835819893174662,0.00879236823400259,0.5635461196303367,0.0836814154869002,0.8151307985186577,0.1250112763331268,0.8092941096051949,0.055728682035112,0.04000000000000001,0.04216370213557839,,,,,0.611472346305001,0.07832113878510866,0.7338687181472778,0.08664585907845315,5,0.06354611963033674,True,2.6989700043360187,2.1789769472931693
500,300,150,0.3,0.5,0.9,False,operator,0.9823823765641523,0.010972482347794205,0.5351430639624596,0.07325093162121465,0.8786990985274314,0.17815679084963026,0.7356454326658199,0.08745196324110865,0.064,0.03577708763999664,,,,,0.6443929962219579,0.08150790822467206,0.7389880418777466,0.08038744095177262,5,0.035143063962459586,True,2.6989700043360187,2.1789769472931693
500,300,150,0.3,0.5,0.9,False,pair_consistency,0.9835016660963902,0.009473103850909086,0.529762153327465,0.037783632056282594,0.8697513595223427,0.12189182054687334,0.7994818521804857,0.05165809049411864,0.008000000000000007,0.01192569587999889,,,,,0.5499784690239127,0.048303852090526005,0.7465823888778687,0.07933175751586236,5,0.029762153327465013,True,2.6989700043360187,2.1789769472931693
500,300,150,0.3,0.5,0.9,True,factorized,0.9631672883259583,0.026841413264357794,0.26242879331111907,0.03025996815400245,0.5922907501459121,0.0952944756513215,0.7554060945730949,0.10124044840068441,0.23466666666666666,0.07217263254786326,,,,,0.5115694662774297,0.06148162065102669,0.8896607637405396,0.14372658685432083,5,-0.23757120668888093,False,2.6989700043360187,2.1789769472931693
500,300,150,0.3,0.5,0.9,True,hybrid_curriculum,0.9784566793673992,0.01334861199939551,0.5183162923902274,0.056988432269025446,0.7472242560237646,0.08657771762698256,0.8037043600435343,0.032441763027297094,0.04,0.054160256030906385,,,,,0.5104892084550615,0.07185520064783944,0.7732463955879212,0.0940246784707942,5,0.018316292390227362,True,2.6989700043360187,2.1789769472931693
500,300,150,0.3,0.5,0.9,True,operator,0.977655293537705,0.013973909096770104,0.47955739200115205,0.05358283165913736,0.7834431082010269,0.14822515938536718,0.7786745727469733,0.05372973917298557,0.07733333333333334,0.07327270220818179,,,,,0.5552729903858504,0.05109103495413349,0.7638697266578675,0.09019140801877641,5,-0.02044260799884795,False,2.6989700043360187,2.1789769472931693
