condition,n_runs,scanner_probe_accuracy_mean,scanner_probe_accuracy_std,scanner_probe_accuracy_min,scanner_probe_accuracy_max,mean_paired_cosine_mean,mean_paired_cosine_std,mean_paired_cosine_min,mean_paired_cosine_max,worst_paired_cosine_mean,worst_paired_cosine_std,worst_paired_cosine_min,worst_paired_cosine_max,mean_top1_retrieval_mean,mean_top1_retrieval_std,mean_top1_retrieval_min,mean_top1_retrieval_max,worst_top1_retrieval_mean,worst_top1_retrieval_std,worst_top1_retrieval_min,worst_top1_retrieval_max,effective_rank_mean,effective_rank_std,effective_rank_min,effective_rank_max,biological_acquisition_cross_covariance_mean,biological_acquisition_cross_covariance_std,biological_acquisition_cross_covariance_min,biological_acquisition_cross_covariance_max
shuffled_region_pairs,25,0.3056734275269665,0.020843994305186485,0.25655172413793104,0.3375661375661375,0.5421641668081283,0.020829575935415075,0.5142998397350311,0.5854848742485046,0.42106312394142154,0.03134371877139365,0.38489672541618347,0.49467766284942627,0.7292739927663249,0.017166805147153654,0.6935897435897436,0.757638888888889,0.5158278809313291,0.04213663043553772,0.4444444444444444,0.5972222222222222,54.513186314989355,1.9839624289041429,50.60025585047505,57.50030415415298,0.08710586667060852,0.010991977350879069,0.07697082310914993,0.11230865120887756
shuffled_sample_pairs,25,0.40930224647974195,0.03096038118070337,0.37051282051282053,0.4865497076023392,0.5848554930686951,0.022841826749056098,0.5382548928260803,0.6309531092643738,0.4971045935153961,0.03440298585983182,0.4333682954311371,0.5501906871795654,0.718254163684336,0.020978141041677015,0.6855769230769231,0.7576719576719577,0.565006107591407,0.03934744175993688,0.5032051282051282,0.6413793103448275,45.327860174279955,2.5557933878861547,40.19177629871504,49.97409371643702,0.09609713435173034,0.00921659460731512,0.0839901715517044,0.12438763678073883
true_pairs,25,0.36140764156190647,0.017512850267555013,0.32948717948717954,0.4140350877192982,0.7299609289169311,0.01166075063424959,0.717680835723877,0.7550273537635803,0.6567361879348755,0.021567107813098223,0.6248160004615784,0.7001399397850037,0.9333924017603691,0.01299424523817455,0.9172413793103449,0.9567307692307694,0.8844308029135616,0.016288776156192186,0.8567251461988303,0.9294871794871795,74.04438520354552,3.7989904866401503,66.6843150451935,77.95308995645091,0.08983064264059067,0.009441775129814948,0.08240886777639389,0.10975569486618042
