fold,seed,condition,mean_paired_cosine,worst_paired_cosine,mean_top1_retrieval,worst_top1_retrieval,scanner_probe_accuracy,effective_rank,biological_acquisition_cross_covariance,feature_variance_nonzero_fraction,n_test_slides
3,701,shuffled_sample_pairs,0.49990924894809724,0.43748903274536133,0.8577777777777778,0.7611111111111111,0.3733333333333333,76.44424716016113,0.08700745552778244,1.0,9
3,702,shuffled_sample_pairs,0.5031274139881134,0.44406065344810486,0.8594444444444445,0.7944444444444445,0.36222222222222217,75.01037792430738,0.08595430105924606,1.0,9
3,703,shuffled_sample_pairs,0.486855086684227,0.4133516848087311,0.846111111111111,0.788888888888889,0.3177777777777778,78.56856713333865,0.08577030897140503,1.0,9
3,704,shuffled_sample_pairs,0.48681938648223877,0.42780977487564087,0.8411111111111111,0.7555555555555555,0.37333333333333335,77.5147066734421,0.08525080978870392,1.0,9
3,705,shuffled_sample_pairs,0.5028665095567704,0.43591150641441345,0.8644444444444443,0.7888888888888889,0.3155555555555556,77.16561384943168,0.0841962918639183,1.0,9
4,701,shuffled_sample_pairs,0.5075450539588928,0.4471814036369324,0.8927777777777779,0.7944444444444445,0.2911111111111111,79.0498042090085,0.08332452178001404,1.0,9
4,702,shuffled_sample_pairs,0.5135889321565628,0.4554033875465393,0.8827777777777778,0.8055555555555556,0.32,76.97774466813965,0.08999024331569672,1.0,9
4,703,shuffled_sample_pairs,0.5162904262542725,0.4570879638195038,0.8983333333333334,0.8222222222222222,0.3022222222222222,78.61398712446424,0.08696509897708893,1.0,9
4,704,shuffled_sample_pairs,0.5046514213085175,0.4398130178451538,0.8933333333333332,0.8333333333333333,0.30444444444444446,79.42003085174971,0.0887242928147316,1.0,9
4,705,shuffled_sample_pairs,0.5072158545255661,0.4484761655330658,0.8844444444444445,0.8333333333333334,0.36444444444444446,78.37507730184336,0.08447211980819702,1.0,9
0,701,true_pairs,0.6572719037532806,0.6060519814491272,0.9675,0.935,0.266,87.11764155576523,0.09125707298517227,1.0,10
0,702,true_pairs,0.6619045555591583,0.6077998876571655,0.9720000000000001,0.935,0.252,85.68790871490893,0.08992242813110352,1.0,10
0,703,true_pairs,0.6615810513496398,0.6108089685440063,0.974,0.95,0.294,85.60186165780088,0.09092997759580612,1.0,10
0,704,true_pairs,0.6633013784885406,0.6080024838447571,0.9734999999999999,0.955,0.26399999999999996,85.53967739694583,0.09107769280672073,1.0,10
0,705,true_pairs,0.6564507424831391,0.6065824031829834,0.966,0.915,0.2919999999999999,86.83491680663131,0.09216780215501785,1.0,10
1,701,true_pairs,0.6405424833297729,0.5732773542404175,0.9724999999999999,0.95,0.294,93.00584974533699,0.07956907153129578,1.0,10
1,702,true_pairs,0.6452538549900055,0.5701954364776611,0.974,0.94,0.27,90.10542531706044,0.08349643647670746,1.0,10
1,703,true_pairs,0.6468158960342407,0.5852265357971191,0.9645000000000001,0.925,0.294,91.65325815725211,0.08475007861852646,1.0,10
1,704,true_pairs,0.6474704802036285,0.5838101506233215,0.9854999999999998,0.955,0.298,91.74228205502973,0.08144727349281311,1.0,10
1,705,true_pairs,0.6422787249088288,0.5778993368148804,0.9744999999999999,0.95,0.28600000000000003,90.74378185783152,0.08366946876049042,1.0,10
2,701,true_pairs,0.6391827881336212,0.5788491368293762,0.9759999999999998,0.95,0.308,91.7960618044584,0.09076221287250519,1.0,10
2,702,true_pairs,0.6447189748287201,0.5895708203315735,0.9695,0.945,0.284,90.62322523120363,0.09248916059732437,1.0,10
2,703,true_pairs,0.6479236006736755,0.5836997032165527,0.9719999999999999,0.945,0.292,90.86410891438356,0.08893752843141556,1.0,10
2,704,true_pairs,0.6473082602024078,0.5831352472305298,0.9680000000000002,0.935,0.268,90.16159887839443,0.09280795603990555,1.0,10
2,705,true_pairs,0.6491644322872162,0.5853114128112793,0.966,0.9299999999999999,0.32399999999999995,90.56434570065768,0.09011726826429367,1.0,10
3,701,true_pairs,0.6607728600502014,0.6076369285583496,0.9688888888888888,0.95,0.39333333333333326,75.5682729953761,0.09288860112428665,1.0,9
3,702,true_pairs,0.6579946875572205,0.6003308296203613,0.971111111111111,0.9555555555555555,0.39111111111111113,76.11351158948266,0.09051816165447235,1.0,9
3,703,true_pairs,0.6577123045921326,0.6065649390220642,0.9688888888888888,0.9277777777777778,0.37555555555555553,77.45330034376678,0.09118326753377914,1.0,9
3,704,true_pairs,0.6586647629737854,0.5993478894233704,0.9599999999999997,0.9388888888888889,0.37777777777777777,75.75100456855381,0.09006375074386597,1.0,9
3,705,true_pairs,0.6588343679904938,0.6069352626800537,0.9661111111111109,0.9444444444444444,0.3666666666666667,76.70923360388112,0.0893499106168747,1.0,9
4,701,true_pairs,0.6577124953269958,0.6090081334114075,0.9805555555555557,0.9611111111111111,0.36,81.0112467356248,0.09417569637298584,1.0,9
4,702,true_pairs,0.6646758615970612,0.6164413690567017,0.985,0.9666666666666667,0.30666666666666664,79.7978510106345,0.0920945554971695,1.0,9
4,703,true_pairs,0.668795245885849,0.6211356520652771,0.9822222222222221,0.9611111111111111,0.3355555555555555,80.25603471795051,0.08959874510765076,1.0,9
4,704,true_pairs,0.6642410576343536,0.6172703504562378,0.9816666666666667,0.961111111111111,0.3044444444444444,80.9352601828554,0.09354542940855026,1.0,9
4,705,true_pairs,0.6604443669319153,0.6104394197463989,0.9755555555555556,0.9555555555555555,0.36444444444444446,81.549003475272,0.09236228466033936,1.0,9
