strategy,global_qwk,global_accuracy,macro_f1,global_loss,worst_site_qwk,worst_site_accuracy,mean_site_qwk,weight_entropy,n_eff
fedavg,0.5672656552150901,0.40765391014975044,0.3954784888011522,1.452501893043518,0.4288412330937005,0.3466666666666667,0.5681079287357584,1.447865223410363,3.584382912358957
cross_site_full,0.5691987980913351,0.39767054908485855,0.38286296708107087,1.44035005569458,0.47883236123126727,0.3592592592592593,0.5633672761627078,1.609165525711895,4.997291601197322
cross_site_blend_25,0.5324862542244542,0.39600665557404324,0.3852089572215587,1.4565131664276123,0.4588285229202037,0.362962962962963,0.5314290698391784,1.5169503928158354,4.105054825018397
cross_site_blend_50,0.5405992538384927,0.3793677204658902,0.3667400826234197,1.4534950256347656,0.5158625753357604,0.3333333333333333,0.5499039473688695,1.5682255855093474,4.575282669820208
cross_site_blend_75,0.5535101142991772,0.3793677204658902,0.36344991089825873,1.4465991258621216,0.5213591674811706,0.34444444444444444,0.5548483199031832,1.5999365517797761,4.900948040266018
