regime,global_qwk,global_accuracy,macro_f1,global_loss,worst_site_qwk,worst_site_accuracy,mean_site_qwk,train_description
centralized_all,0.6904942105606804,0.5124792013311148,0.5085003976931048,1.227399230003357,0.6548748921484038,0.45555555555555555,0.690986706828548,single model trained on the union of all simulated-site training data
local_site_0,0.6694711863551042,0.47920133111480867,0.4673696114992451,1.404019832611084,0.5726734443078986,0.36,0.6737620273310523,single model trained only on simulated site 0
local_site_1,0.6116590922848925,0.4525790349417637,0.4461972241188292,1.6213321685791016,0.512143161482744,0.4111111111111111,0.6136814134531235,single model trained only on simulated site 1
local_site_2,0.6304156000574923,0.40266222961730447,0.39697916139443695,1.562172532081604,0.5611555009219422,0.34814814814814815,0.6587917081555679,single model trained only on simulated site 2
local_site_3,0.5805226530905507,0.41430948419301167,0.41236213384099835,1.532140851020813,0.4390715667311412,0.37777777777777777,0.576196289228813,single model trained only on simulated site 3
local_site_4,0.6148046870967834,0.4442595673876872,0.43913606255575166,1.5635619163513184,0.49654917426669953,0.4222222222222222,0.6061295097552809,single model trained only on simulated site 4
fedavg,0.6909282147715607,0.4875207986688852,0.4819818414426635,1.268561840057373,0.6553731160397009,0.4666666666666667,0.7036364756268921,standard sample-size-weighted federated averaging across simulated sites
