seed,strategy,global_accuracy,global_loss,worst_site_accuracy,global_qwk,macro_f1,worst_site_qwk,mean_site_qwk,weight_entropy,n_eff,source_path
123,fedavg,0.5355294117647059,1.2134495973587036,0.5047021943573667,0.6950507073612511,0.4666793173828035,0.6625497936973612,0.6942184702445073,1.4482536578365668,3.5870568232048843,results\ordinal_harm_fair_weights_h_panda_all_noise_35_seed_123\summary.csv
123,cross_site_blend_50,0.5341176470588235,1.1904877424240112,0.5141065830721003,0.7039331781811011,0.47162684606766264,0.6450387353606767,0.696742851286461,1.5700516382320073,4.593226205101234,results\ordinal_harm_fair_weights_h_panda_all_noise_35_seed_123\summary.csv
123,ordinal_harm_blend_50,0.5331764705882353,1.198189616203308,0.5172413793103449,0.7049292662557866,0.45811325569920575,0.6583619111183319,0.6985490691747963,1.5713033052901706,4.605640404168942,results\ordinal_harm_fair_weights_h_panda_all_noise_35_seed_123\summary.csv
123,adaptive_ordinal_harm,0.5341176470588235,1.2162806987762451,0.49843260188087773,0.7092445144234443,0.4594271998145532,0.6606389417445714,0.7034075068625623,1.4856597064850376,3.854077479542549,results\ordinal_harm_fair_weights_h_panda_all_noise_35_seed_123\summary.csv
2025,fedavg,0.5397647058823529,1.2477402687072754,0.5150375939849624,0.6862977397205136,0.46934171183784645,0.6565551434718944,0.6854582512688446,1.4482536578365668,3.5870568232048843,results\ordinal_harm_fair_weights_h_panda_all_noise_35_seed_2025\summary.csv
2025,cross_site_blend_50,0.5407058823529411,1.2123056650161743,0.5203761755485894,0.6842286740905146,0.4680515920247197,0.6589286631400545,0.6928283823413312,1.5693338840785698,4.586513240691025,results\ordinal_harm_fair_weights_h_panda_all_noise_35_seed_2025\summary.csv
2025,ordinal_harm_blend_50,0.5331764705882353,1.2211993932724,0.5078369905956113,0.6859701963460985,0.4737625346349139,0.6627934104230387,0.6926058435599882,1.569716212371516,4.591256823782018,results\ordinal_harm_fair_weights_h_panda_all_noise_35_seed_2025\summary.csv
2025,adaptive_ordinal_harm,0.5294117647058824,1.2358160018920898,0.49843260188087773,0.6787992924590568,0.4636891834142094,0.6636509650403759,0.6836798736666518,1.5264793701621806,4.187459970356678,results\ordinal_harm_fair_weights_h_panda_all_noise_35_seed_2025\summary.csv
42,fedavg,0.5449411764705883,1.222169041633606,0.5225563909774437,0.6855772168680871,0.4757408517363702,0.6495562553879273,0.7003154497435078,1.4482536578365668,3.5870568232048843,results\ordinal_harm_fair_weights_h_panda_all_noise_35_seed_42\summary.csv
42,cross_site_blend_50,0.5435294117647059,1.1920075416564941,0.5150375939849624,0.689944574840861,0.47823600401778527,0.6483636561642571,0.7072232562752103,1.5693053348186947,4.58615011265513,results\ordinal_harm_fair_weights_h_panda_all_noise_35_seed_42\summary.csv
42,ordinal_harm_blend_50,0.540235294117647,1.2033666372299194,0.5037593984962406,0.6824676578455846,0.47356859287284014,0.6388301902776274,0.6943016473705297,1.569751188378686,4.591481105731033,results\ordinal_harm_fair_weights_h_panda_all_noise_35_seed_42\summary.csv
42,adaptive_ordinal_harm,0.5345882352941177,1.2203891277313232,0.5037593984962406,0.681702625116962,0.4619630951065104,0.6484793404524651,0.6935656518860933,1.5116238014601706,4.061345089258868,results\ordinal_harm_fair_weights_h_panda_all_noise_35_seed_42\summary.csv
7,fedavg,0.5411764705882353,1.2044925689697266,0.5112781954887218,0.6948624871033664,0.45705221023038584,0.6527317537239579,0.7028301726926486,1.4482536578365668,3.5870568232048843,results\ordinal_harm_fair_weights_h_panda_all_noise_35_seed_7\summary.csv
7,cross_site_blend_50,0.5463529411764706,1.1818653345108032,0.5,0.7007980493783068,0.47470380451903355,0.6653997055429549,0.7034267511295542,1.568915125197809,4.581974352673475,results\ordinal_harm_fair_weights_h_panda_all_noise_35_seed_7\summary.csv
7,ordinal_harm_blend_50,0.5487058823529412,1.1828147172927856,0.5413612565445026,0.6945459077995426,0.48695308504451235,0.6682123736017203,0.6979936286926008,1.571010678832645,4.603164552372345,results\ordinal_harm_fair_weights_h_panda_all_noise_35_seed_7\summary.csv
7,adaptive_ordinal_harm,0.5430588235294118,1.2022581100463867,0.5338345864661654,0.6838491035563364,0.48106326708981406,0.6487931890648686,0.6872034292751257,1.4940914307696023,3.9194284292248107,results\ordinal_harm_fair_weights_h_panda_all_noise_35_seed_7\summary.csv
99,fedavg,0.5261176470588236,1.2497950792312622,0.4924812030075188,0.6750074821779718,0.46399957009710907,0.6446618026571511,0.6735947179855907,1.4482536578365668,3.5870568232048843,results\ordinal_harm_fair_weights_h_panda_all_noise_35_seed_99\summary.csv
99,cross_site_blend_50,0.5317647058823529,1.2122548818588257,0.49843260188087773,0.6905468921708737,0.46449168047597794,0.6561508595773347,0.6844265552431601,1.570009444093957,4.593118627436677,results\ordinal_harm_fair_weights_h_panda_all_noise_35_seed_99\summary.csv
99,ordinal_harm_blend_50,0.5341176470588235,1.2022581100463867,0.5037593984962406,0.6882540614861147,0.46172941595078204,0.6324514102224288,0.6821191282795457,1.5677657742863866,4.569987504962246,results\ordinal_harm_fair_weights_h_panda_all_noise_35_seed_99\summary.csv
99,adaptive_ordinal_harm,0.5327058823529411,1.212619662284851,0.48872180451127817,0.6805086043538469,0.4605544872710439,0.6333527470394098,0.6722527203219231,1.5269255223462646,4.189859109138167,results\ordinal_harm_fair_weights_h_panda_all_noise_35_seed_99\summary.csv
