representation,held_out_scanner,seed,n_train,n_test,feature_dim,train_class_counts,test_class_counts,n_train_patches,n_test_patches,n_train_samples,n_test_samples,sample_overlap,train_has_heldout_scanner,train_samples,test_samples,rep_family,category_balanced_accuracy,category_macro_f1,category_weighted_f1,n_classes_test,n_classes_train,classes_missing_from_test,runtime_seconds,recall_Bone,precision_Bone,f1_Bone,support_Bone,recall_Dermis,precision_Dermis,f1_Dermis,support_Dermis,recall_Epidermis,precision_Epidermis,f1_Epidermis,support_Epidermis,recall_Inflamm/Necrosis,precision_Inflamm/Necrosis,f1_Inflamm/Necrosis,support_Inflamm/Necrosis,recall_SCC,precision_SCC,f1_SCC,support_SCC,recall_Subcutis,precision_Subcutis,f1_Subcutis,support_Subcutis,recall_Cartilage,precision_Cartilage,f1_Cartilage,support_Cartilage,condition,branch,k
true_pair_acquisition,gt450,912,2332,222,64,"{""Bone"": 124, ""Cartilage"": 8, ""Dermis"": 332, ""Epidermis"": 736, ""Inflamm/Necrosis"": 276, ""SCC"": 636, ""Subcutis"": 220}","{""Bone"": 8, ""Dermis"": 17, ""Epidermis"": 57, ""Inflamm/Necrosis"": 11, ""SCC"": 82, ""Subcutis"": 47}",2332,222,30,14,0,False,"[""scc_01"", ""scc_02"", ""scc_03"", ""scc_04"", ""scc_05"", ""scc_06"", ""scc_07"", ""scc_08"", ""scc_09"", ""scc_12"", ""scc_15"", ""scc_16"", ""scc_17"", ""scc_18"", ""scc_19"", ""scc_20"", ""scc_21"", ""scc_22"", ""scc_23"", ""scc_25"", ""scc_26"", ""scc_27"", ""scc_28"", ""scc_31"", ""scc_32"", ""scc_34"", ""scc_36"", ""scc_38"", ""scc_42"", ""scc_43""]","[""scc_10"", ""scc_11"", ""scc_13"", ""scc_14"", ""scc_24"", ""scc_29"", ""scc_30"", ""scc_33"", ""scc_35"", ""scc_37"", ""scc_39"", ""scc_40"", ""scc_41"", ""scc_44""]",pair_integrity,0.2519920421850948,0.1876969541841558,0.31722180933907346,6,7,"[""Cartilage""]",0.12574910002877004,0.0,0.0,0.0,8,0.4117647058823529,0.125,0.1917808219178082,17,0.40350877192982454,0.46938775510204084,0.4339622641509434,57,0.0,0.0,0.0,11,0.2073170731707317,0.4722222222222222,0.288135593220339,82,0.48936170212765956,0.3382352941176471,0.4,47,0.0,0.0,0.0,0.0,true_pairs,acquisition,
true_pair_acquisition,gt450,913,2120,275,64,"{""Bone"": 100, ""Cartilage"": 8, ""Dermis"": 304, ""Epidermis"": 704, ""Inflamm/Necrosis"": 156, ""SCC"": 540, ""Subcutis"": 308}","{""Bone"": 14, ""Dermis"": 24, ""Epidermis"": 65, ""Inflamm/Necrosis"": 41, ""SCC"": 106, ""Subcutis"": 25}",2120,275,30,14,0,False,"[""scc_03"", ""scc_04"", ""scc_05"", ""scc_06"", ""scc_08"", ""scc_09"", ""scc_10"", ""scc_12"", ""scc_13"", ""scc_14"", ""scc_17"", ""scc_18"", ""scc_19"", ""scc_20"", ""scc_21"", ""scc_23"", ""scc_24"", ""scc_25"", ""scc_26"", ""scc_27"", ""scc_30"", ""scc_31"", ""scc_34"", ""scc_35"", ""scc_36"", ""scc_38"", ""scc_40"", ""scc_41"", ""scc_43"", ""scc_44""]","[""scc_01"", ""scc_02"", ""scc_07"", ""scc_11"", ""scc_15"", ""scc_16"", ""scc_22"", ""scc_28"", ""scc_29"", ""scc_32"", ""scc_33"", ""scc_37"", ""scc_39"", ""scc_42""]",pair_integrity,0.17933219296426847,0.14785071836754018,0.20698917803044875,6,7,"[""Cartilage""]",0.12434689997462556,0.07142857142857142,0.5,0.125,14,0.125,0.04918032786885246,0.07058823529411765,24,0.47692307692307695,0.3974358974358974,0.43356643356643354,65,0.0,0.0,0.0,41,0.12264150943396226,0.3939393939393939,0.18705035971223022,106,0.28,0.1794871794871795,0.21875,25,0.0,0.0,0.0,0.0,true_pairs,acquisition,
true_pair_acquisition,gt450,914,1856,341,64,"{""Bone"": 144, ""Dermis"": 200, ""Epidermis"": 512, ""Inflamm/Necrosis"": 140, ""SCC"": 644, ""Subcutis"": 216}","{""Bone"": 3, ""Cartilage"": 2, ""Dermis"": 50, ""Epidermis"": 113, ""Inflamm/Necrosis"": 45, ""SCC"": 80, ""Subcutis"": 48}",1856,341,30,14,0,False,"[""scc_01"", ""scc_04"", ""scc_06"", ""scc_08"", ""scc_09"", ""scc_10"", ""scc_12"", ""scc_14"", ""scc_15"", ""scc_16"", ""scc_17"", ""scc_20"", ""scc_21"", ""scc_25"", ""scc_26"", ""scc_28"", ""scc_29"", ""scc_30"", ""scc_31"", ""scc_32"", ""scc_34"", ""scc_35"", ""scc_36"", ""scc_37"", ""scc_38"", ""scc_39"", ""scc_40"", ""scc_41"", ""scc_42"", ""scc_44""]","[""scc_02"", ""scc_03"", ""scc_05"", ""scc_07"", ""scc_11"", ""scc_13"", ""scc_18"", ""scc_19"", ""scc_22"", ""scc_23"", ""scc_24"", ""scc_27"", ""scc_33"", ""scc_43""]",pair_integrity,0.16862340216322516,0.1486155596989844,0.21003466613662644,7,6,[],0.05249339999863878,0.0,0.0,0.0,3,0.44,0.15172413793103448,0.22564102564102564,50,0.168141592920354,0.4222222222222222,0.24050632911392406,113,0.08888888888888889,0.4444444444444444,0.14814814814814814,45,0.15,0.2553191489361702,0.1889763779527559,80,0.3333333333333333,0.1839080459770115,0.23703703703703705,48,0.0,0.0,0.0,2.0,true_pairs,acquisition,
true_pair_acquisition,gt450,915,2332,222,64,"{""Bone"": 108, ""Cartilage"": 8, ""Dermis"": 328, ""Epidermis"": 776, ""Inflamm/Necrosis"": 156, ""SCC"": 728, ""Subcutis"": 228}","{""Bone"": 12, ""Dermis"": 18, ""Epidermis"": 47, ""Inflamm/Necrosis"": 41, ""SCC"": 59, ""Subcutis"": 45}",2332,222,30,14,0,False,"[""scc_02"", ""scc_03"", ""scc_05"", ""scc_06"", ""scc_08"", ""scc_09"", ""scc_11"", ""scc_12"", ""scc_17"", ""scc_18"", ""scc_19"", ""scc_23"", ""scc_24"", ""scc_25"", ""scc_26"", ""scc_27"", ""scc_29"", ""scc_30"", ""scc_31"", ""scc_32"", ""scc_34"", ""scc_35"", ""scc_36"", ""scc_37"", ""scc_38"", ""scc_40"", ""scc_41"", ""scc_42"", ""scc_43"", ""scc_44""]","[""scc_01"", ""scc_04"", ""scc_07"", ""scc_10"", ""scc_13"", ""scc_14"", ""scc_15"", ""scc_16"", ""scc_20"", ""scc_21"", ""scc_22"", ""scc_28"", ""scc_33"", ""scc_39""]",pair_integrity,0.23244724014736243,0.16799010394516012,0.22971598795568832,6,7,"[""Cartilage""]",0.1287364999880083,0.0,0.0,0.0,12,0.3888888888888889,0.09722222222222222,0.15555555555555556,18,0.2553191489361702,0.2857142857142857,0.2696629213483146,47,0.04878048780487805,0.2857142857142857,0.08333333333333333,41,0.1016949152542373,0.2727272727272727,0.14814814814814814,59,0.6,0.4576271186440678,0.5192307692307693,45,0.0,0.0,0.0,0.0,true_pairs,acquisition,
true_pair_acquisition,nz20,911,2136,271,64,"{""Bone"": 84, ""Cartilage"": 8, ""Dermis"": 304, ""Epidermis"": 668, ""Inflamm/Necrosis"": 256, ""SCC"": 568, ""Subcutis"": 248}","{""Bone"": 18, ""Dermis"": 24, ""Epidermis"": 74, ""Inflamm/Necrosis"": 16, ""SCC"": 99, ""Subcutis"": 40}",2136,271,30,14,0,False,"[""scc_01"", ""scc_05"", ""scc_07"", ""scc_08"", ""scc_10"", ""scc_12"", ""scc_13"", ""scc_14"", ""scc_15"", ""scc_16"", ""scc_18"", ""scc_19"", ""scc_20"", ""scc_21"", ""scc_22"", ""scc_23"", ""scc_26"", ""scc_30"", ""scc_31"", ""scc_32"", ""scc_33"", ""scc_34"", ""scc_35"", ""scc_36"", ""scc_37"", ""scc_38"", ""scc_39"", ""scc_41"", ""scc_43"", ""scc_44""]","[""scc_02"", ""scc_03"", ""scc_04"", ""scc_06"", ""scc_09"", ""scc_11"", ""scc_17"", ""scc_24"", ""scc_25"", ""scc_27"", ""scc_28"", ""scc_29"", ""scc_40"", ""scc_42""]",pair_integrity,0.30203669578669573,0.24578143412293682,0.24760158564149026,6,7,"[""Cartilage""]",0.12641660001827404,0.3888888888888889,0.11290322580645161,0.175,18,0.3333333333333333,0.32,0.32653061224489793,24,0.3918918918918919,0.5272727272727272,0.4496124031007752,74,0.3125,0.10638297872340426,0.15873015873015872,16,0.06060606060606061,0.24,0.0967741935483871,99,0.325,0.22807017543859648,0.26804123711340205,40,,,,,true_pairs,acquisition,
true_pair_acquisition,nz20,912,2332,222,64,"{""Bone"": 124, ""Cartilage"": 8, ""Dermis"": 332, ""Epidermis"": 736, ""Inflamm/Necrosis"": 276, ""SCC"": 636, ""Subcutis"": 220}","{""Bone"": 8, ""Dermis"": 17, ""Epidermis"": 57, ""Inflamm/Necrosis"": 11, ""SCC"": 82, ""Subcutis"": 47}",2332,222,30,14,0,False,"[""scc_01"", ""scc_02"", ""scc_03"", ""scc_04"", ""scc_05"", ""scc_06"", ""scc_07"", ""scc_08"", ""scc_09"", ""scc_12"", ""scc_15"", ""scc_16"", ""scc_17"", ""scc_18"", ""scc_19"", ""scc_20"", ""scc_21"", ""scc_22"", ""scc_23"", ""scc_25"", ""scc_26"", ""scc_27"", ""scc_28"", ""scc_31"", ""scc_32"", ""scc_34"", ""scc_36"", ""scc_38"", ""scc_42"", ""scc_43""]","[""scc_10"", ""scc_11"", ""scc_13"", ""scc_14"", ""scc_24"", ""scc_29"", ""scc_30"", ""scc_33"", ""scc_35"", ""scc_37"", ""scc_39"", ""scc_40"", ""scc_41"", ""scc_44""]",pair_integrity,0.2798043614849081,0.224527056888058,0.2592466819846829,6,7,"[""Cartilage""]",0.1284876000136137,0.375,0.08823529411764706,0.14285714285714285,8,0.11764705882352941,0.25,0.16,17,0.5087719298245614,0.47540983606557374,0.4915254237288136,57,0.18181818181818182,0.05405405405405406,0.08333333333333333,11,0.04878048780487805,0.18181818181818182,0.07692307692307693,82,0.44680851063829785,0.35,0.3925233644859813,47,,,,,true_pairs,acquisition,
true_pair_acquisition,nz20,913,2120,275,64,"{""Bone"": 100, ""Cartilage"": 8, ""Dermis"": 304, ""Epidermis"": 704, ""Inflamm/Necrosis"": 156, ""SCC"": 540, ""Subcutis"": 308}","{""Bone"": 14, ""Dermis"": 24, ""Epidermis"": 65, ""Inflamm/Necrosis"": 41, ""SCC"": 106, ""Subcutis"": 25}",2120,275,30,14,0,False,"[""scc_03"", ""scc_04"", ""scc_05"", ""scc_06"", ""scc_08"", ""scc_09"", ""scc_10"", ""scc_12"", ""scc_13"", ""scc_14"", ""scc_17"", ""scc_18"", ""scc_19"", ""scc_20"", ""scc_21"", ""scc_23"", ""scc_24"", ""scc_25"", ""scc_26"", ""scc_27"", ""scc_30"", ""scc_31"", ""scc_34"", ""scc_35"", ""scc_36"", ""scc_38"", ""scc_40"", ""scc_41"", ""scc_43"", ""scc_44""]","[""scc_01"", ""scc_02"", ""scc_07"", ""scc_11"", ""scc_15"", ""scc_16"", ""scc_22"", ""scc_28"", ""scc_29"", ""scc_32"", ""scc_33"", ""scc_37"", ""scc_39"", ""scc_42""]",pair_integrity,0.30074799388881307,0.2550647868150467,0.27023006008580686,6,7,"[""Cartilage""]",0.12216990001616068,0.21428571428571427,0.2727272727272727,0.24,14,0.08333333333333333,0.09090909090909091,0.08695652173913043,24,0.3230769230769231,0.44680851063829785,0.375,65,0.4634146341463415,0.22093023255813954,0.2992125984251969,41,0.16037735849056603,0.4358974358974359,0.23448275862068965,106,0.56,0.2,0.29473684210526313,25,,,,,true_pairs,acquisition,
true_pair_acquisition,nz20,914,1856,341,64,"{""Bone"": 144, ""Dermis"": 200, ""Epidermis"": 512, ""Inflamm/Necrosis"": 140, ""SCC"": 644, ""Subcutis"": 216}","{""Bone"": 3, ""Cartilage"": 2, ""Dermis"": 50, ""Epidermis"": 113, ""Inflamm/Necrosis"": 45, ""SCC"": 80, ""Subcutis"": 48}",1856,341,30,14,0,False,"[""scc_01"", ""scc_04"", ""scc_06"", ""scc_08"", ""scc_09"", ""scc_10"", ""scc_12"", ""scc_14"", ""scc_15"", ""scc_16"", ""scc_17"", ""scc_20"", ""scc_21"", ""scc_25"", ""scc_26"", ""scc_28"", ""scc_29"", ""scc_30"", ""scc_31"", ""scc_32"", ""scc_34"", ""scc_35"", ""scc_36"", ""scc_37"", ""scc_38"", ""scc_39"", ""scc_40"", ""scc_41"", ""scc_42"", ""scc_44""]","[""scc_02"", ""scc_03"", ""scc_05"", ""scc_07"", ""scc_11"", ""scc_13"", ""scc_18"", ""scc_19"", ""scc_22"", ""scc_23"", ""scc_24"", ""scc_27"", ""scc_33"", ""scc_43""]",pair_integrity,0.2501313386711617,0.19334134415448445,0.24631771098063956,7,6,[],0.053919500001939014,0.3333333333333333,0.047619047619047616,0.08333333333333333,3,0.18,0.14516129032258066,0.16071428571428573,50,0.168141592920354,0.38,0.2331288343558282,113,0.5777777777777777,0.2184873949579832,0.3170731707317073,45,0.2,0.36363636363636365,0.25806451612903225,80,0.2916666666666667,0.3111111111111111,0.3010752688172043,48,0.0,0.0,0.0,2.0,true_pairs,acquisition,
true_pair_acquisition,nz20,915,2332,222,64,"{""Bone"": 108, ""Cartilage"": 8, ""Dermis"": 328, ""Epidermis"": 776, ""Inflamm/Necrosis"": 156, ""SCC"": 728, ""Subcutis"": 228}","{""Bone"": 12, ""Dermis"": 18, ""Epidermis"": 47, ""Inflamm/Necrosis"": 41, ""SCC"": 59, ""Subcutis"": 45}",2332,222,30,14,0,False,"[""scc_02"", ""scc_03"", ""scc_05"", ""scc_06"", ""scc_08"", ""scc_09"", ""scc_11"", ""scc_12"", ""scc_17"", ""scc_18"", ""scc_19"", ""scc_23"", ""scc_24"", ""scc_25"", ""scc_26"", ""scc_27"", ""scc_29"", ""scc_30"", ""scc_31"", ""scc_32"", ""scc_34"", ""scc_35"", ""scc_36"", ""scc_37"", ""scc_38"", ""scc_40"", ""scc_41"", ""scc_42"", ""scc_43"", ""scc_44""]","[""scc_01"", ""scc_04"", ""scc_07"", ""scc_10"", ""scc_13"", ""scc_14"", ""scc_15"", ""scc_16"", ""scc_20"", ""scc_21"", ""scc_22"", ""scc_28"", ""scc_33"", ""scc_39""]",pair_integrity,0.3121008948399377,0.2927380800484487,0.3333887801093081,6,7,"[""Cartilage""]",0.12089210000704043,0.0,0.0,0.0,12,0.2777777777777778,0.1724137931034483,0.2127659574468085,18,0.3191489361702128,0.42857142857142855,0.36585365853658536,47,0.7073170731707317,0.35802469135802467,0.47540983606557374,41,0.1016949152542373,0.2,0.1348314606741573,59,0.4666666666666667,0.7241379310344828,0.5675675675675675,45,,,,,true_pairs,acquisition,
true_pair_acquisition,nz210,911,2136,271,64,"{""Bone"": 84, ""Cartilage"": 8, ""Dermis"": 304, ""Epidermis"": 668, ""Inflamm/Necrosis"": 256, ""SCC"": 568, ""Subcutis"": 248}","{""Bone"": 18, ""Dermis"": 24, ""Epidermis"": 74, ""Inflamm/Necrosis"": 16, ""SCC"": 99, ""Subcutis"": 40}",2136,271,30,14,0,False,"[""scc_01"", ""scc_05"", ""scc_07"", ""scc_08"", ""scc_10"", ""scc_12"", ""scc_13"", ""scc_14"", ""scc_15"", ""scc_16"", ""scc_18"", ""scc_19"", ""scc_20"", ""scc_21"", ""scc_22"", ""scc_23"", ""scc_26"", ""scc_30"", ""scc_31"", ""scc_32"", ""scc_33"", ""scc_34"", ""scc_35"", ""scc_36"", ""scc_37"", ""scc_38"", ""scc_39"", ""scc_41"", ""scc_43"", ""scc_44""]","[""scc_02"", ""scc_03"", ""scc_04"", ""scc_06"", ""scc_09"", ""scc_11"", ""scc_17"", ""scc_24"", ""scc_25"", ""scc_27"", ""scc_28"", ""scc_29"", ""scc_40"", ""scc_42""]",pair_integrity,0.3091426653926654,0.255949665627085,0.2908739186325188,6,7,"[""Cartilage""]",0.11595289999968372,0.3333333333333333,0.17647058823529413,0.23076923076923078,18,0.16666666666666666,0.2222222222222222,0.19047619047619047,24,0.22972972972972974,0.68,0.3434343434343434,74,0.5625,0.12,0.1978021978021978,16,0.26262626262626265,0.3939393939393939,0.3151515151515151,99,0.3,0.22641509433962265,0.25806451612903225,40,,,,,true_pairs,acquisition,
true_pair_acquisition,nz210,912,2332,222,64,"{""Bone"": 124, ""Cartilage"": 8, ""Dermis"": 332, ""Epidermis"": 736, ""Inflamm/Necrosis"": 276, ""SCC"": 636, ""Subcutis"": 220}","{""Bone"": 8, ""Dermis"": 17, ""Epidermis"": 57, ""Inflamm/Necrosis"": 11, ""SCC"": 82, ""Subcutis"": 47}",2332,222,30,14,0,False,"[""scc_01"", ""scc_02"", ""scc_03"", ""scc_04"", ""scc_05"", ""scc_06"", ""scc_07"", ""scc_08"", ""scc_09"", ""scc_12"", ""scc_15"", ""scc_16"", ""scc_17"", ""scc_18"", ""scc_19"", ""scc_20"", ""scc_21"", ""scc_22"", ""scc_23"", ""scc_25"", ""scc_26"", ""scc_27"", ""scc_28"", ""scc_31"", ""scc_32"", ""scc_34"", ""scc_36"", ""scc_38"", ""scc_42"", ""scc_43""]","[""scc_10"", ""scc_11"", ""scc_13"", ""scc_14"", ""scc_24"", ""scc_29"", ""scc_30"", ""scc_33"", ""scc_35"", ""scc_37"", ""scc_39"", ""scc_40"", ""scc_41"", ""scc_44""]",pair_integrity,0.3102212241319855,0.2640682533510898,0.32586936237218267,6,7,"[""Cartilage""]",0.13922690000617877,0.5,0.07692307692307693,0.13333333333333333,8,0.23529411764705882,0.25,0.24242424242424243,17,0.21052631578947367,0.5714285714285714,0.3076923076923077,57,0.09090909090909091,0.16666666666666666,0.11764705882352941,11,0.2926829268292683,0.375,0.3287671232876712,82,0.5319148936170213,0.3968253968253968,0.45454545454545453,47,,,,,true_pairs,acquisition,
true_pair_acquisition,nz210,913,2120,275,64,"{""Bone"": 100, ""Cartilage"": 8, ""Dermis"": 304, ""Epidermis"": 704, ""Inflamm/Necrosis"": 156, ""SCC"": 540, ""Subcutis"": 308}","{""Bone"": 14, ""Dermis"": 24, ""Epidermis"": 65, ""Inflamm/Necrosis"": 41, ""SCC"": 106, ""Subcutis"": 25}",2120,275,30,14,0,False,"[""scc_03"", ""scc_04"", ""scc_05"", ""scc_06"", ""scc_08"", ""scc_09"", ""scc_10"", ""scc_12"", ""scc_13"", ""scc_14"", ""scc_17"", ""scc_18"", ""scc_19"", ""scc_20"", ""scc_21"", ""scc_23"", ""scc_24"", ""scc_25"", ""scc_26"", ""scc_27"", ""scc_30"", ""scc_31"", ""scc_34"", ""scc_35"", ""scc_36"", ""scc_38"", ""scc_40"", ""scc_41"", ""scc_43"", ""scc_44""]","[""scc_01"", ""scc_02"", ""scc_07"", ""scc_11"", ""scc_15"", ""scc_16"", ""scc_22"", ""scc_28"", ""scc_29"", ""scc_32"", ""scc_33"", ""scc_37"", ""scc_39"", ""scc_42""]",pair_integrity,0.28879598491195363,0.1891499124051418,0.24489186257418893,6,7,"[""Cartilage""]",0.15507820001221262,0.5,0.08641975308641975,0.14736842105263157,14,0.16666666666666666,0.125,0.14285714285714285,24,0.3076923076923077,0.5128205128205128,0.38461538461538464,65,0.14634146341463414,0.35294117647058826,0.20689655172413793,41,0.1320754716981132,0.56,0.21374045801526717,106,0.48,0.15,0.22857142857142856,25,0.0,0.0,0.0,0.0,true_pairs,acquisition,
true_pair_acquisition,nz210,914,1856,341,64,"{""Bone"": 144, ""Dermis"": 200, ""Epidermis"": 512, ""Inflamm/Necrosis"": 140, ""SCC"": 644, ""Subcutis"": 216}","{""Bone"": 3, ""Cartilage"": 2, ""Dermis"": 50, ""Epidermis"": 113, ""Inflamm/Necrosis"": 45, ""SCC"": 80, ""Subcutis"": 48}",1856,341,30,14,0,False,"[""scc_01"", ""scc_04"", ""scc_06"", ""scc_08"", ""scc_09"", ""scc_10"", ""scc_12"", ""scc_14"", ""scc_15"", ""scc_16"", ""scc_17"", ""scc_20"", ""scc_21"", ""scc_25"", ""scc_26"", ""scc_28"", ""scc_29"", ""scc_30"", ""scc_31"", ""scc_32"", ""scc_34"", ""scc_35"", ""scc_36"", ""scc_37"", ""scc_38"", ""scc_39"", ""scc_40"", ""scc_41"", ""scc_42"", ""scc_44""]","[""scc_02"", ""scc_03"", ""scc_05"", ""scc_07"", ""scc_11"", ""scc_13"", ""scc_18"", ""scc_19"", ""scc_22"", ""scc_23"", ""scc_24"", ""scc_27"", ""scc_33"", ""scc_43""]",pair_integrity,0.2532494030060402,0.19146492407622992,0.2542868559055368,7,6,[],0.056144599977415055,0.6666666666666666,0.015625,0.030534351145038167,3,0.16,0.17777777777777778,0.16842105263157894,50,0.19469026548672566,0.3333333333333333,0.24581005586592178,113,0.2222222222222222,0.4,0.2857142857142857,45,0.175,0.5,0.25925925925925924,80,0.3541666666666667,0.3469387755102041,0.35051546391752575,48,0.0,0.0,0.0,2.0,true_pairs,acquisition,
true_pair_acquisition,nz210,915,2332,222,64,"{""Bone"": 108, ""Cartilage"": 8, ""Dermis"": 328, ""Epidermis"": 776, ""Inflamm/Necrosis"": 156, ""SCC"": 728, ""Subcutis"": 228}","{""Bone"": 12, ""Dermis"": 18, ""Epidermis"": 47, ""Inflamm/Necrosis"": 41, ""SCC"": 59, ""Subcutis"": 45}",2332,222,30,14,0,False,"[""scc_02"", ""scc_03"", ""scc_05"", ""scc_06"", ""scc_08"", ""scc_09"", ""scc_11"", ""scc_12"", ""scc_17"", ""scc_18"", ""scc_19"", ""scc_23"", ""scc_24"", ""scc_25"", ""scc_26"", ""scc_27"", ""scc_29"", ""scc_30"", ""scc_31"", ""scc_32"", ""scc_34"", ""scc_35"", ""scc_36"", ""scc_37"", ""scc_38"", ""scc_40"", ""scc_41"", ""scc_42"", ""scc_43"", ""scc_44""]","[""scc_01"", ""scc_04"", ""scc_07"", ""scc_10"", ""scc_13"", ""scc_14"", ""scc_15"", ""scc_16"", ""scc_20"", ""scc_21"", ""scc_22"", ""scc_28"", ""scc_33"", ""scc_39""]",pair_integrity,0.27922928249597434,0.2588179445075997,0.2888337503854746,6,7,"[""Cartilage""]",0.12471760000335053,0.3333333333333333,0.10526315789473684,0.16,12,0.3333333333333333,0.08333333333333333,0.13333333333333333,18,0.3404255319148936,0.4,0.367816091954023,47,0.17073170731707318,0.4666666666666667,0.25,41,0.1864406779661017,0.34375,0.24175824175824176,59,0.3111111111111111,0.56,0.4,45,,,,,true_pairs,acquisition,
true_pair_acquisition,p1000,911,2136,271,64,"{""Bone"": 84, ""Cartilage"": 8, ""Dermis"": 304, ""Epidermis"": 668, ""Inflamm/Necrosis"": 256, ""SCC"": 568, ""Subcutis"": 248}","{""Bone"": 18, ""Dermis"": 24, ""Epidermis"": 74, ""Inflamm/Necrosis"": 16, ""SCC"": 99, ""Subcutis"": 40}",2136,271,30,14,0,False,"[""scc_01"", ""scc_05"", ""scc_07"", ""scc_08"", ""scc_10"", ""scc_12"", ""scc_13"", ""scc_14"", ""scc_15"", ""scc_16"", ""scc_18"", ""scc_19"", ""scc_20"", ""scc_21"", ""scc_22"", ""scc_23"", ""scc_26"", ""scc_30"", ""scc_31"", ""scc_32"", ""scc_33"", ""scc_34"", ""scc_35"", ""scc_36"", ""scc_37"", ""scc_38"", ""scc_39"", ""scc_41"", ""scc_43"", ""scc_44""]","[""scc_02"", ""scc_03"", ""scc_04"", ""scc_06"", ""scc_09"", ""scc_11"", ""scc_17"", ""scc_24"", ""scc_25"", ""scc_27"", ""scc_28"", ""scc_29"", ""scc_40"", ""scc_42""]",pair_integrity,0.25073141323141324,0.21813055771389103,0.277596692633593,6,7,"[""Cartilage""]",0.1055804000061471,0.05555555555555555,0.07142857142857142,0.0625,18,0.20833333333333334,0.17857142857142858,0.19230769230769232,24,0.3783783783783784,0.6086956521739131,0.4666666666666667,74,0.5,0.08695652173913043,0.14814814814814814,16,0.21212121212121213,0.3181818181818182,0.2545454545454545,99,0.15,0.24,0.18461538461538463,40,,,,,true_pairs,acquisition,
true_pair_acquisition,p1000,912,2332,222,64,"{""Bone"": 124, ""Cartilage"": 8, ""Dermis"": 332, ""Epidermis"": 736, ""Inflamm/Necrosis"": 276, ""SCC"": 636, ""Subcutis"": 220}","{""Bone"": 8, ""Dermis"": 17, ""Epidermis"": 57, ""Inflamm/Necrosis"": 11, ""SCC"": 82, ""Subcutis"": 47}",2332,222,30,14,0,False,"[""scc_01"", ""scc_02"", ""scc_03"", ""scc_04"", ""scc_05"", ""scc_06"", ""scc_07"", ""scc_08"", ""scc_09"", ""scc_12"", ""scc_15"", ""scc_16"", ""scc_17"", ""scc_18"", ""scc_19"", ""scc_20"", ""scc_21"", ""scc_22"", ""scc_23"", ""scc_25"", ""scc_26"", ""scc_27"", ""scc_28"", ""scc_31"", ""scc_32"", ""scc_34"", ""scc_36"", ""scc_38"", ""scc_42"", ""scc_43""]","[""scc_10"", ""scc_11"", ""scc_13"", ""scc_14"", ""scc_24"", ""scc_29"", ""scc_30"", ""scc_33"", ""scc_35"", ""scc_37"", ""scc_39"", ""scc_40"", ""scc_41"", ""scc_44""]",pair_integrity,0.228246116593694,0.16885442504242174,0.2501377573172377,6,7,"[""Cartilage""]",0.11790159999509342,0.375,0.03125,0.057692307692307696,8,0.11764705882352941,0.16666666666666666,0.13793103448275862,17,0.2631578947368421,0.4838709677419355,0.3409090909090909,57,0.2727272727272727,0.0967741935483871,0.14285714285714285,11,0.17073170731707318,0.358974358974359,0.23140495867768596,82,0.1702127659574468,0.6666666666666666,0.2711864406779661,47,0.0,0.0,0.0,0.0,true_pairs,acquisition,
true_pair_acquisition,p1000,913,2120,275,64,"{""Bone"": 100, ""Cartilage"": 8, ""Dermis"": 304, ""Epidermis"": 704, ""Inflamm/Necrosis"": 156, ""SCC"": 540, ""Subcutis"": 308}","{""Bone"": 14, ""Dermis"": 24, ""Epidermis"": 65, ""Inflamm/Necrosis"": 41, ""SCC"": 106, ""Subcutis"": 25}",2120,275,30,14,0,False,"[""scc_03"", ""scc_04"", ""scc_05"", ""scc_06"", ""scc_08"", ""scc_09"", ""scc_10"", ""scc_12"", ""scc_13"", ""scc_14"", ""scc_17"", ""scc_18"", ""scc_19"", ""scc_20"", ""scc_21"", ""scc_23"", ""scc_24"", ""scc_25"", ""scc_26"", ""scc_27"", ""scc_30"", ""scc_31"", ""scc_34"", ""scc_35"", ""scc_36"", ""scc_38"", ""scc_40"", ""scc_41"", ""scc_43"", ""scc_44""]","[""scc_01"", ""scc_02"", ""scc_07"", ""scc_11"", ""scc_15"", ""scc_16"", ""scc_22"", ""scc_28"", ""scc_29"", ""scc_32"", ""scc_33"", ""scc_37"", ""scc_39"", ""scc_42""]",pair_integrity,0.23595842414986454,0.2180869448050223,0.30560920125626007,6,7,"[""Cartilage""]",0.11680590000469238,0.21428571428571427,0.08823529411764706,0.125,14,0.0,0.0,0.0,24,0.6615384615384615,0.39090909090909093,0.49142857142857144,65,0.14634146341463414,0.14634146341463414,0.14634146341463414,41,0.27358490566037735,0.6170212765957447,0.3790849673202614,106,0.12,0.2727272727272727,0.16666666666666666,25,,,,,true_pairs,acquisition,
