strategy,global_qwk,global_accuracy,macro_f1,global_loss,worst_site_qwk,worst_site_accuracy,mean_site_qwk,weight_entropy,n_eff
fedavg,0.6010257092493432,0.43594009983361065,0.42700481749005575,1.4029980897903442,0.46213592233009704,0.3888888888888889,0.6071997767806474,1.447865223410363,3.584382912358957
cross_site_full,0.5920941709413801,0.4276206322795341,0.4127845198441116,1.3826936483383179,0.3761996161228408,0.36666666666666664,0.6000389972741551,1.6090563661185473,4.9962272932809695
cross_site_blend_25,0.6130450219386565,0.43760399334442596,0.42602158549701813,1.4043904542922974,0.4250474383301708,0.37777777777777777,0.6156917427673846,1.5175302637562142,4.1102599941868645
cross_site_blend_50,0.6063577320337891,0.43261231281198004,0.4217056774864283,1.398452639579773,0.4479371316306484,0.36666666666666664,0.6175724246523272,1.5689900768312794,4.583130086233315
cross_site_blend_75,0.5827616889679823,0.4209650582362729,0.40978049724964016,1.389499545097351,0.4246575342465754,0.37777777777777777,0.5994694202084899,1.6004281278788255,4.906166989775597
