strategy,n_seeds,global_accuracy_mean,global_accuracy_std,global_loss_mean,global_loss_std,worst_site_accuracy_mean,worst_site_accuracy_std,global_qwk_mean,global_qwk_std,macro_f1_mean,macro_f1_std,worst_site_qwk_mean,worst_site_qwk_std,mean_site_qwk_mean,mean_site_qwk_std,weight_entropy_mean,weight_entropy_std,n_eff_mean,n_eff_std,n_comparable_seeds,delta_vs_fedavg_global_qwk_mean,delta_vs_fedavg_global_qwk_std,wins_vs_fedavg_global_qwk,delta_vs_fedavg_worst_site_qwk_mean,delta_vs_fedavg_worst_site_qwk_std,wins_vs_fedavg_worst_site_qwk,delta_vs_fedavg_mean_site_qwk_mean,delta_vs_fedavg_mean_site_qwk_std,wins_vs_fedavg_mean_site_qwk,delta_vs_fedavg_global_accuracy_mean,delta_vs_fedavg_global_accuracy_std,wins_vs_fedavg_global_accuracy,delta_vs_fedavg_macro_f1_mean,delta_vs_fedavg_macro_f1_std,wins_vs_fedavg_macro_f1
cross_site_blend_50,10,0.5505882352941176,0.010019588657362386,1.1649642944335938,0.015882070491940948,0.5296126923028985,0.014748447050663064,0.7039718973858694,0.020425984764232855,0.48184594593263347,0.013150757598725173,0.6504460459640079,0.036264393360470853,0.7054052118893845,0.022830192882351694,1.567872106657093,0.0007273287851626016,4.571851433978162,0.007225717148708389,10,0.007958591506560742,0.01374546036262747,8,0.0007547950570362172,0.027697547103846903,4,0.008625179810617768,0.014995010321010954,7,0.004517647058823526,0.007408174252245557,7,0.0032068669148217987,0.013427405483308877,6
fedavg,10,0.5460705882352941,0.007431388069723557,1.1813575506210328,0.011440510464176115,0.524448215765003,0.019414099351256535,0.6960133058793087,0.01295179209691979,0.47863907901781166,0.010951311870486057,0.6496912509069717,0.03397370477341558,0.6967800320787667,0.01378965544092777,1.4482536578365668,0.0,3.5870568232048843,0.0,10,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
