seed,strategy,global_accuracy,global_loss,worst_site_accuracy,global_qwk,macro_f1,worst_site_qwk,mean_site_qwk,weight_entropy,n_eff,source_path
11,fedavg,0.556235294117647,1.1736702919006348,0.5375939849624061,0.6950606616318922,0.4765894619055409,0.6732243950352711,0.7033648012610518,1.4482536578365668,3.5870568232048843,results\cross_site_fedavg_panda_all_15seed_noise_25_seed_11\summary.csv
11,cross_site_blend_50,0.5665882352941176,1.1363465785980225,0.5454545454545454,0.7327357195889311,0.4971575502596283,0.7037719616209346,0.74150797706106,1.5685829054870108,4.579358299873555,results\cross_site_fedavg_panda_all_15seed_noise_25_seed_11\summary.csv
17,fedavg,0.5567058823529412,1.1672687530517578,0.5454545454545454,0.7027584274589401,0.48602388384259626,0.6633110441619516,0.6872997167523905,1.4482536578365668,3.5870568232048843,results\cross_site_fedavg_panda_all_15seed_noise_25_seed_17\summary.csv
17,cross_site_blend_50,0.563764705882353,1.153289556503296,0.54858934169279,0.7230953345516502,0.4978168324975118,0.6736138821531252,0.7059466048989794,1.5681521638337221,4.5743488474158145,results\cross_site_fedavg_panda_all_15seed_noise_25_seed_17\summary.csv
23,fedavg,0.5378823529411765,1.197348713874817,0.518796992481203,0.6794642762598412,0.45039356278215353,0.6386453932017405,0.6975992428891262,1.4482536578365668,3.5870568232048843,results\cross_site_fedavg_panda_all_15seed_noise_25_seed_23\summary.csv
23,cross_site_blend_50,0.5430588235294118,1.1789158582687378,0.5300751879699248,0.6840358011490457,0.4674730649474825,0.6367492715516564,0.7055884963665005,1.5671203672896101,4.564423495526127,results\cross_site_fedavg_panda_all_15seed_noise_25_seed_23\summary.csv
31,fedavg,0.5369411764705883,1.1888808012008667,0.4890282131661442,0.6852677839258408,0.4764889775114482,0.6454968519025458,0.6921628757200268,1.4482536578365668,3.5870568232048843,results\cross_site_fedavg_panda_all_15seed_noise_25_seed_31\summary.csv
31,cross_site_blend_50,0.5392941176470588,1.1788772344589233,0.5141065830721003,0.6898512167431856,0.46605862453102403,0.6191076235752333,0.6971531555283452,1.5675083509138625,4.568343749357822,results\cross_site_fedavg_panda_all_15seed_noise_25_seed_31\summary.csv
37,fedavg,0.5515294117647059,1.1730408668518066,0.5445026178010471,0.7016052784039033,0.4857938349221363,0.6763312162215472,0.6983017597586982,1.4482536578365668,3.5870568232048843,results\cross_site_fedavg_panda_all_15seed_noise_25_seed_37\summary.csv
37,cross_site_blend_50,0.5487058823529412,1.1711012125015259,0.5413533834586466,0.6943350242675386,0.47545312491321723,0.6515292611915207,0.6864901747660624,1.5684980824411627,4.578128868374083,results\cross_site_fedavg_panda_all_15seed_noise_25_seed_37\summary.csv
43,fedavg,0.5463529411764706,1.171608805656433,0.5172774869109947,0.7211292301876355,0.4833399467101867,0.708902534121881,0.7250993484681104,1.4482536578365668,3.5870568232048843,results\cross_site_fedavg_panda_all_15seed_noise_25_seed_43\summary.csv
43,cross_site_blend_50,0.5623529411764706,1.1432794332504272,0.5350785340314136,0.7287330453866248,0.5036808634692514,0.70590177920273,0.7372716882073933,1.5680198417600903,4.573159425454033,results\cross_site_fedavg_panda_all_15seed_noise_25_seed_43\summary.csv
53,fedavg,0.5449411764705883,1.169574499130249,0.5141065830721003,0.7099572423846213,0.48806331310863055,0.6329814069671577,0.7102892661486154,1.4482536578365668,3.5870568232048843,results\cross_site_fedavg_panda_all_15seed_noise_25_seed_53\summary.csv
53,cross_site_blend_50,0.5430588235294118,1.1602818965911865,0.5141065830721003,0.7203989210687778,0.47802533154163873,0.6577461278478858,0.7229941018017533,1.5685327180243802,4.578469415665771,results\cross_site_fedavg_panda_all_15seed_noise_25_seed_53\summary.csv
61,fedavg,0.5501176470588235,1.1889036893844604,0.542319749216301,0.6832703285371113,0.4855501016368902,0.6340465361297027,0.6934412566094839,1.4482536578365668,3.5870568232048843,results\cross_site_fedavg_panda_all_15seed_noise_25_seed_61\summary.csv
61,cross_site_blend_50,0.5425882352941176,1.1810981035232544,0.5150375939849624,0.6841193391116613,0.4741191504716982,0.5918800174821154,0.6892269184148937,1.5686061902486195,4.578864093065091,results\cross_site_fedavg_panda_all_15seed_noise_25_seed_61\summary.csv
71,fedavg,0.5378823529411765,1.1873596906661987,0.5015673981191222,0.6901198981630438,0.47838643115850704,0.6430194157790734,0.678860970812089,1.4482536578365668,3.5870568232048843,results\cross_site_fedavg_panda_all_15seed_noise_25_seed_71\summary.csv
71,cross_site_blend_50,0.5510588235294117,1.1731183528900146,0.5109717868338558,0.679604328360889,0.48115829502751867,0.637153212520593,0.6688872766055732,1.566814737716761,4.561666768650981,results\cross_site_fedavg_panda_all_15seed_noise_25_seed_71\summary.csv
89,fedavg,0.5421176470588235,1.195919394493103,0.5338345864661654,0.691499931840257,0.47576127660002693,0.5809537155488453,0.6813810823680753,1.4482536578365668,3.5870568232048843,results\cross_site_fedavg_panda_all_15seed_noise_25_seed_89\summary.csv
89,cross_site_blend_50,0.5454117647058824,1.1733347177505493,0.5413533834586466,0.7028102436303898,0.4775166216673637,0.6270073224942843,0.6989857252432842,1.5668857088557124,4.56175137639835,results\cross_site_fedavg_panda_all_15seed_noise_25_seed_89\summary.csv
