strategy,n_seeds,global_auc_mean,global_auc_std,global_accuracy_mean,global_accuracy_std,global_loss_mean,global_loss_std,worst_site_auc_mean,worst_site_auc_std,worst_site_accuracy_mean,worst_site_accuracy_std,mean_site_auc_mean,mean_site_auc_std,weight_entropy_mean,weight_entropy_std,n_eff_mean,n_eff_std,n_comparable_seeds,delta_vs_fedavg_global_auc_mean,delta_vs_fedavg_global_auc_std,wins_vs_fedavg_global_auc,delta_vs_fedavg_worst_site_auc_mean,delta_vs_fedavg_worst_site_auc_std,wins_vs_fedavg_worst_site_auc,delta_vs_fedavg_mean_site_auc_mean,delta_vs_fedavg_mean_site_auc_std,wins_vs_fedavg_mean_site_auc,delta_vs_fedavg_global_accuracy_mean,delta_vs_fedavg_global_accuracy_std,wins_vs_fedavg_global_accuracy
cross_site_blend_25,3,0.6481927275721748,0.033694277601939465,0.5976666666666667,0.013576941236277546,0.6676171968877316,0.007936071282861789,0.5813909496579587,0.06553505868990099,0.5533333333333333,0.035472994422987916,0.6472119469660019,0.025691391695629732,0.9347269004839135,0.010094519618953508,4.026742777605187,0.11661950525354929,3,0.0056903243653281255,0.0034769709711021577,3,0.007916391125633804,0.010860928202693654,2,0.004994520605119808,0.0034633936889916297,3,0.0013333333333333346,0.005033222956847171,2
cross_site_blend_50,3,0.6535831665702736,0.030384330707180763,0.6056666666666667,0.01167618659209134,0.6660363342165947,0.007389882630980039,0.5882245154645668,0.0526138191453724,0.57,0.022912878474779172,0.6525328422922834,0.022871101361169818,0.9704135976294126,0.015853233063531272,4.563528947290773,0.20912763548936808,3,0.011080763363426893,0.006891205943116201,3,0.014749956932241903,0.024482789771700215,2,0.010315415931401247,0.006228935948890854,3,0.009333333333333341,0.010016652800877822,2
cross_site_blend_75,3,0.6582984130632804,0.026147426027450037,0.6073333333333333,0.012220201853215585,0.6644153586129348,0.006888453413875599,0.5963464463079354,0.03746030026402506,0.5700000000000001,0.017320508075688724,0.6567536100903578,0.019210629226714068,0.978775323528269,0.01568271964513489,4.702478802011029,0.19730457579365068,3,0.015796009856433774,0.011375402453118194,3,0.022871887775610517,0.04152188920493252,2,0.014536183729475663,0.009856819752863661,3,0.01100000000000001,0.009643650760992963,2
cross_site_full,3,0.6616242998205166,0.02263043349185392,0.6116666666666667,0.008736894948054113,0.6628162559767564,0.006572434219027618,0.6024644019509231,0.027099918338382083,0.5816666666666667,0.01527525231651948,0.6599287142050544,0.016714877159375384,0.9524235387818357,0.014139548433883244,4.373645975374257,0.16217698679585252,3,0.01912189661366992,0.015204148510680708,3,0.028989843418598227,0.05716591922284864,2,0.01771128784417227,0.013038074024117583,3,0.015333333333333346,0.011015141094572214,3
fedavg,3,0.6425024032068467,0.03660483795970729,0.5963333333333333,0.017953644012660325,0.6692026384969552,0.008426810111890618,0.5734745585323249,0.07464584601179859,0.5466666666666666,0.04163331998932265,0.6422174263608821,0.02865284215318192,0.8743262021611462,0.0,3.3379619739371926,0.0,3,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
