strategy,global_qwk,global_accuracy,macro_f1,global_loss,worst_site_qwk,worst_site_accuracy,mean_site_qwk,weight_entropy,n_eff
fedavg,0.7065080607293787,0.5074875207986689,0.4966147297479155,1.276615858078003,0.5641249726895347,0.46296296296296297,0.705596289593647,1.447865223410363,3.584382912358957
cross_site_full,0.7103074764327555,0.49916805324459235,0.48315655872073665,1.2904019355773926,0.6199999999999999,0.45555555555555555,0.716945713490543,1.6093870671575146,4.999492324847382
cross_site_blend_25,0.6927747646655446,0.49417637271214643,0.4755106173655587,1.2833577394485474,0.6363827549947423,0.45185185185185184,0.6965620446952869,1.5155150029886915,4.092805269049552
cross_site_blend_50,0.6887806110463877,0.49417637271214643,0.47815652680030823,1.2818729877471924,0.636092785699085,0.45925925925925926,0.6963414112480626,1.5658916472987001,4.5520594126034
cross_site_blend_75,0.707498474805152,0.4891846921797005,0.4695144187311717,1.2827415466308594,0.6189338044268938,0.45185185185185184,0.7138266960077282,1.59798383031325,4.8803048383058485
