dataset_backbone,fold,seed,condition,bio_scanner_probe_accuracy,bio_mean_paired_cosine,bio_worst_paired_cosine,bio_mean_top1_retrieval,bio_worst_top1_retrieval,bio_effective_rank,acq_scanner_probe_accuracy,acq_mean_paired_cosine,acq_worst_paired_cosine,acq_mean_top1_retrieval,acq_worst_top1_retrieval,acq_effective_rank,biological_acquisition_cross_covariance
SCORPION_DINOv2,0,704,shuffled_region_pairs,0.348,0.7993981540203094,0.7539808750152588,0.993,0.98,40.58339077224439,0.85,0.46035083048045633,-0.0437118299305439,0.359,0.125,10.377108059960218,0.10463481396436691
SCORPION_DINOv2,0,704,shuffled_sample_pairs,0.33799999999999997,0.7702561974525451,0.7076494693756104,0.984,0.955,35.94512038036919,0.85,0.4793184092268348,-0.005611607804894447,0.3745,0.14,10.869185097269462,0.09963192790746689
SCORPION_DINOv2,0,705,true_pairs,0.366,0.8767407655715942,0.850559413433075,1.0,1.0,56.776666626951766,0.8460000000000001,0.33431038856506345,-0.26389041543006897,0.10400000000000001,0.04,5.594396759617922,0.09779372811317444
SCORPION_DINOv2,0,705,shuffled_region_pairs,0.368,0.8006533265113831,0.752734363079071,0.9909999999999999,0.975,39.34733043860563,0.8300000000000001,0.46590961376205087,-0.010457738302648067,0.38499999999999995,0.18,11.214651234217733,0.10902068018913269
SCORPION_DINOv2,0,705,shuffled_sample_pairs,0.33999999999999997,0.7585518538951874,0.6855681538581848,0.976,0.9299999999999999,35.1452253756995,0.8299999999999998,0.49639154858887197,0.035307783633470535,0.42300000000000004,0.2,11.772653059609446,0.11017197370529175
SCORPION_DINOv2,1,701,true_pairs,0.37,0.8737594842910766,0.8354091644287109,1.0,1.0,59.66283841075377,0.866,0.2824042819440365,-0.318655401468277,0.1095,0.04,5.582847914596448,0.08743535727262497
SCORPION_DINOv2,1,701,shuffled_region_pairs,0.334,0.8150067329406738,0.7653693556785583,0.9960000000000001,0.99,38.83049585450484,0.852,0.4234884366393089,-0.06427709758281708,0.42700000000000005,0.25,11.245423142178382,0.10457563400268555
SCORPION_DINOv2,1,701,shuffled_sample_pairs,0.30999999999999994,0.7744597852230072,0.7325589656829834,0.9745000000000001,0.9299999999999999,34.41831248039627,0.8619999999999999,0.438393310084939,-0.05550175532698631,0.43149999999999994,0.22999999999999998,11.365378883654582,0.10165849328041077
SCORPION_DINOv2,1,702,true_pairs,0.358,0.8734483182430267,0.8362186551094055,1.0,1.0,59.30757089858582,0.86,0.29385743513703344,-0.3307974636554718,0.10950000000000001,0.05,5.329419553958266,0.08666765689849854
SCORPION_DINOv2,1,702,shuffled_region_pairs,0.37200000000000005,0.817521846294403,0.7743715047836304,0.9984999999999999,0.995,38.31356183334618,0.8559999999999999,0.43631179705262185,-0.06156080216169357,0.4185,0.195,11.693604545340584,0.10251470655202866
SCORPION_DINOv2,1,702,shuffled_sample_pairs,0.352,0.7680211424827575,0.7211225032806396,0.9804999999999999,0.96,35.90064398968392,0.8640000000000001,0.4611247407272458,-0.02126113884150982,0.43499999999999994,0.2,11.95378100362621,0.10329695791006088
SCORPION_DINOv2,1,703,true_pairs,0.336,0.874076634645462,0.8385235071182251,1.0,1.0,59.061762437552645,0.85,0.2837523233145475,-0.33349886536598206,0.11900000000000002,0.05,5.501188506139056,0.08760149776935577
SCORPION_DINOv2,1,703,shuffled_region_pairs,0.34600000000000003,0.8100612878799438,0.7666756510734558,0.9974999999999999,0.99,38.42185990315331,0.85,0.4325012817978859,-0.06432327628135681,0.438,0.255,11.41689592130622,0.10885783284902573
SCORPION_DINOv2,1,703,shuffled_sample_pairs,0.292,0.7712161779403687,0.716010570526123,0.9809999999999999,0.95,34.9623308739587,0.86,0.4497642297297716,-0.031101536005735397,0.47850000000000004,0.285,12.010207030075279,0.09924815595149994
SCORPION_DINOv2,1,704,true_pairs,0.36,0.8746390163898468,0.8347626328468323,1.0,1.0,58.399480566877635,0.8480000000000001,0.3119229137897491,-0.3245515823364258,0.11400000000000002,0.05,5.252608366044431,0.08906370401382446
SCORPION_DINOv2,1,704,shuffled_region_pairs,0.38400000000000006,0.8058813989162446,0.7576764822006226,0.9934999999999998,0.975,40.45313131528457,0.8540000000000001,0.4499308839440346,-0.07299332320690155,0.43950000000000006,0.2,11.188758861589019,0.10058451443910599
SCORPION_DINOv2,1,704,shuffled_sample_pairs,0.33799999999999997,0.7676008820533753,0.7152227759361267,0.975,0.94,36.16804564574038,0.8460000000000001,0.466869530454278,-0.040265318006277084,0.44000000000000006,0.195,11.427968940006323,0.09316596388816833
SCORPION_DINOv2,1,705,true_pairs,0.41400000000000003,0.8755816638469696,0.8393115401268005,1.0,1.0,58.602447537068656,0.8640000000000001,0.31425760984420775,-0.33845001459121704,0.1015,0.035,5.400479115425212,0.08580141514539719
SCORPION_DINOv2,1,705,shuffled_region_pairs,0.348,0.8067960143089294,0.7613587379455566,0.9905000000000002,0.975,39.137921114467986,0.842,0.45470975190401075,-0.05646525323390961,0.44800000000000006,0.2,11.943485527201624,0.10070189833641052
SCORPION_DINOv2,1,705,shuffled_sample_pairs,0.312,0.7732980668544769,0.7252036333084106,0.9789999999999999,0.95,35.785670581786455,0.8720000000000001,0.47629385739564895,-0.027888134121894836,0.46399999999999997,0.20500000000000002,12.208156359076005,0.10058419406414032
SCORPION_DINOv2,2,701,true_pairs,0.364,0.872425651550293,0.8388267755508423,1.0,1.0,58.30365405899414,0.836,0.25453250892460344,-0.40528765320777893,0.0655,0.02,4.66720431894765,0.09018440544605255
SCORPION_DINOv2,2,701,shuffled_region_pairs,0.332,0.8118926525115967,0.7707809209823608,0.9995,0.995,39.00213619414736,0.8220000000000001,0.42427459731698036,-0.09815656393766403,0.3445,0.135,9.655563290105883,0.10780023038387299
SCORPION_DINOv2,2,701,shuffled_sample_pairs,0.348,0.7529677033424378,0.7018601894378662,0.9664999999999999,0.905,36.46493619585242,0.836,0.45388682894408705,-0.04275483265519142,0.39699999999999996,0.195,10.706704278849642,0.10257423669099808
SCORPION_DINOv2,2,702,true_pairs,0.404,0.8712159872055054,0.8394465446472168,1.0,1.0,57.491969600634626,0.852,0.2752899487968534,-0.3548833429813385,0.0975,0.034999999999999996,5.3092167655039715,0.08815892040729523
SCORPION_DINOv2,2,702,shuffled_region_pairs,0.35400000000000004,0.813651192188263,0.7712571024894714,0.9984999999999999,0.995,38.15070899803557,0.834,0.41865517646074296,-0.11976578831672668,0.3705,0.16499999999999998,10.331105561566106,0.10976245999336243
SCORPION_DINOv2,2,702,shuffled_sample_pairs,0.346,0.7710710644721985,0.7263140678405762,0.9835,0.955,34.95061288713566,0.842,0.43372957333922385,-0.09685925394296646,0.399,0.16499999999999998,10.823996895143384,0.10576267540454865
SCORPION_DINOv2,2,703,true_pairs,0.376,0.8731833875179291,0.8418797850608826,1.0,1.0,57.298586074056324,0.8460000000000001,0.25463769417256116,-0.3792073130607605,0.0885,0.03,4.947923085336539,0.08775777369737625
SCORPION_DINOv2,2,703,shuffled_region_pairs,0.36800000000000005,0.802887499332428,0.760386049747467,0.9944999999999998,0.985,37.59441912305824,0.8460000000000001,0.40433746874332427,-0.13080039620399475,0.36750000000000005,0.2,10.016736989624961,0.10599707067012787
SCORPION_DINOv2,2,703,shuffled_sample_pairs,0.346,0.7701794743537903,0.7241926789283752,0.9800000000000001,0.96,34.69425515497607,0.8420000000000002,0.4305372454226017,-0.09368328005075455,0.3995,0.18,10.596461497909017,0.10130532085895538
SCORPION_DINOv2,2,704,true_pairs,0.4,0.8739591360092163,0.8413037657737732,1.0,1.0,57.162329121862946,0.8320000000000001,0.2821791996946558,-0.3707357347011566,0.091,0.030000000000000002,4.918661364968722,0.09076612442731857
SCORPION_DINOv2,2,704,shuffled_region_pairs,0.348,0.8097023606300354,0.7627861499786377,0.9950000000000001,0.985,38.974946586778586,0.8140000000000001,0.42683292254805566,-0.12060476094484329,0.3555,0.125,9.862391787441442,0.10483678430318832
SCORPION_DINOv2,2,704,shuffled_sample_pairs,0.35,0.7549489259719848,0.6929379105567932,0.9809999999999999,0.935,35.481221404388904,0.8320000000000001,0.4598223552107811,-0.07278721034526825,0.39349999999999996,0.155,10.465036727984616,0.10747811198234558
SCORPION_DINOv2,2,705,true_pairs,0.36000000000000004,0.8741794049739837,0.8417861461639404,1.0,1.0,56.883489643141054,0.852,0.29465200370177624,-0.3539671301841736,0.091,0.03,5.278496659409455,0.09313873201608658
SCORPION_DINOv2,2,705,shuffled_region_pairs,0.392,0.811197030544281,0.7686378359794617,0.9974999999999999,0.98,38.60705345748635,0.8320000000000001,0.4378433473408222,-0.10810644179582596,0.3765,0.15,10.329997213644743,0.10570764541625977
SCORPION_DINOv2,2,705,shuffled_sample_pairs,0.326,0.7583987355232239,0.6950123310089111,0.9845,0.95,37.33297041572112,0.836,0.4709447421133518,-0.0517367348074913,0.4,0.13,10.828810862586234,0.10217712074518204
SCORPION_DINOv2,3,701,true_pairs,0.44000000000000006,0.8867180407047272,0.8590923547744751,1.0,1.0,50.05212471283333,0.9,0.25296531203202904,-0.37518468499183655,0.07722222222222222,0.027777777777777776,5.060598497634392,0.09173296391963959
SCORPION_DINOv2,3,701,shuffled_region_pairs,0.4422222222222222,0.8212501347064972,0.7774826288223267,0.9966666666666665,0.9833333333333334,38.19187166279084,0.9,0.40080139189958575,-0.1269540935754776,0.3783333333333333,0.21111111111111108,9.923566057056044,0.1051994115114212
SCORPION_DINOv2,3,701,shuffled_sample_pairs,0.4355555555555556,0.7797456741333008,0.7407611608505249,0.9844444444444445,0.9611111111111111,34.20311373211441,0.8977777777777778,0.43811856359243395,-0.07618354260921478,0.4344444444444444,0.23888888888888887,10.705078346930257,0.10681749880313873
SCORPION_DINOv2,3,702,true_pairs,0.4688888888888889,0.8908348560333252,0.8637992739677429,0.9994444444444444,0.9944444444444445,49.41444574731195,0.9133333333333334,0.2008186207152903,-0.4837876260280609,0.07333333333333333,0.03333333333333333,4.557393287203802,0.08696962893009186
SCORPION_DINOv2,3,702,shuffled_region_pairs,0.4222222222222222,0.8108432114124298,0.77032071352005,0.9922222222222222,0.9666666666666667,39.02197565106073,0.8933333333333333,0.40559892505407336,-0.13774389028549194,0.41555555555555557,0.23333333333333334,10.30016092804482,0.10490433871746063
SCORPION_DINOv2,3,702,shuffled_sample_pairs,0.4222222222222222,0.776945173740387,0.7284469604492188,0.9800000000000001,0.9388888888888889,34.020465849450154,0.8977777777777778,0.4354738168418407,-0.08821431547403336,0.4461111111111111,0.24444444444444444,10.978008568007912,0.10455657541751862
SCORPION_DINOv2,3,703,true_pairs,0.44444444444444436,0.8872214078903198,0.8595314621925354,1.0,1.0,50.1420755508585,0.8955555555555555,0.234301623608917,-0.41863328218460083,0.0961111111111111,0.016666666666666666,4.842720937247437,0.08995208889245987
SCORPION_DINOv2,3,703,shuffled_region_pairs,0.3911111111111111,0.8094596445560456,0.7650777101516724,0.9955555555555555,0.9833333333333334,38.573140062676856,0.9111111111111111,0.39182930886745454,-0.15113306045532227,0.3866666666666666,0.18888888888888888,9.76259042302681,0.10357566922903061
SCORPION_DINOv2,3,703,shuffled_sample_pairs,0.4066666666666666,0.7626611053943634,0.7242817282676697,0.9772222222222222,0.95,35.638108108100546,0.9088888888888889,0.4269663326442242,-0.09751787036657333,0.43611111111111106,0.21666666666666667,10.70632138411322,0.10215423256158829
SCORPION_DINOv2,3,704,true_pairs,0.4288888888888889,0.8886266231536866,0.8602314591407776,1.0,1.0,49.42741868538648,0.9022222222222223,0.24857840240001677,-0.4233255982398987,0.08,0.022222222222222223,4.787006807860518,0.08880101144313812
SCORPION_DINOv2,3,704,shuffled_region_pairs,0.37555555555555553,0.8060816347599029,0.7620648145675659,0.9955555555555555,0.9888888888888889,38.965599602262174,0.9022222222222223,0.4167419999837875,-0.15035785734653473,0.37277777777777776,0.18888888888888888,9.594769161701745,0.10105337202548981
SCORPION_DINOv2,3,704,shuffled_sample_pairs,0.40888888888888886,0.7782504558563232,0.7487595677375793,0.9694444444444443,0.9444444444444444,33.1670486767323,0.8933333333333333,0.44798474162817004,-0.08675037324428558,0.41388888888888886,0.18333333333333335,10.341847915493686,0.10414677858352661
SCORPION_DINOv2,3,705,true_pairs,0.4533333333333333,0.8903813779354095,0.8622984290122986,1.0,1.0,49.54970338043434,0.8977777777777778,0.2920912928879261,-0.35442715883255005,0.10777777777777778,0.016666666666666666,5.211065024029805,0.09061039239168167
SCORPION_DINOv2,3,705,shuffled_region_pairs,0.4133333333333333,0.8077033638954163,0.7609483599662781,0.9955555555555555,0.9833333333333334,38.76166880408181,0.8933333333333333,0.45385503992438314,-0.0814492478966713,0.4133333333333334,0.19999999999999998,10.59902104339141,0.10725272446870804
SCORPION_DINOv2,3,705,shuffled_sample_pairs,0.3911111111111111,0.7792300999164581,0.7375293970108032,0.986111111111111,0.9666666666666667,35.66390518920328,0.8911111111111112,0.48118246905505657,-0.028659719973802567,0.43277777777777776,0.2,10.984855101620603,0.0951651930809021
SCORPION_DINOv2,4,701,true_pairs,0.45777777777777773,0.8851673543453217,0.8600287437438965,1.0,1.0,48.96222814432078,0.8555555555555555,0.2625890079885721,-0.36137306690216064,0.09055555555555556,0.027777777777777776,5.026527583427341,0.09658234566450119
SCORPION_DINOv2,4,701,shuffled_region_pairs,0.38,0.8169229984283447,0.7616668939590454,0.9977777777777778,0.9944444444444445,38.39238361367312,0.8466666666666667,0.42455115616321565,-0.0766671746969223,0.3922222222222222,0.1388888888888889,10.406492355505975,0.10778101533651352
SCORPION_DINOv2,4,701,shuffled_sample_pairs,0.3844444444444444,0.7813961148262024,0.7373450398445129,0.9877777777777779,0.9777777777777777,32.74545867458375,0.8400000000000001,0.4543963771313429,-0.03174738958477974,0.3922222222222222,0.1111111111111111,10.666513969886966,0.1081729382276535
SCORPION_DINOv2,4,702,true_pairs,0.4288888888888889,0.8863396048545837,0.8619686365127563,1.0,1.0,49.61785543695877,0.8444444444444444,0.2807334266602993,-0.3519635796546936,0.09277777777777778,0.027777777777777776,5.131623040705925,0.09787779301404953
SCORPION_DINOv2,4,702,shuffled_region_pairs,0.37777777777777777,0.8066901743412018,0.7551679611206055,0.9966666666666667,0.9888888888888889,40.06989045224823,0.8466666666666667,0.4379975326359272,-0.0737675353884697,0.3833333333333333,0.12777777777777777,10.71170358765523,0.10929048806428909
SCORPION_DINOv2,4,702,shuffled_sample_pairs,0.37333333333333335,0.7619329452514648,0.7255080938339233,0.9766666666666669,0.9444444444444444,35.327442587627004,0.8422222222222222,0.46169020868837835,-0.0378725491464138,0.41722222222222216,0.13333333333333333,11.157599319715004,0.10861369222402573
SCORPION_DINOv2,4,703,true_pairs,0.4111111111111111,0.8825119614601136,0.8581950664520264,0.9994444444444444,0.9944444444444445,49.872599825842016,0.8399999999999999,0.2545957140624523,-0.3882576823234558,0.09833333333333331,0.03333333333333333,4.992847349488112,0.09442456066608429
SCORPION_DINOv2,4,703,shuffled_region_pairs,0.37777777777777777,0.8098232507705688,0.7647154927253723,0.9944444444444445,0.9722222222222222,38.16188942067369,0.8466666666666667,0.4188392922282219,-0.09945598244667053,0.40555555555555556,0.15555555555555556,10.53956127689186,0.10510840266942978
SCORPION_DINOv2,4,703,shuffled_sample_pairs,0.4222222222222222,0.7595827639102936,0.7133435606956482,0.9744444444444443,0.9555555555555555,34.77300050237016,0.8488888888888889,0.44389278143644334,-0.053692564368247986,0.4311111111111111,0.18333333333333332,10.901327211794108,0.09499058127403259
SCORPION_DINOv2,4,704,true_pairs,0.4177777777777777,0.8858289241790771,0.8623367547988892,1.0,1.0,49.48275389612676,0.8422222222222222,0.29921271875500677,-0.3502216041088104,0.08888888888888888,0.022222222222222223,4.800444029589076,0.09329737722873688
SCORPION_DINOv2,4,704,shuffled_region_pairs,0.41555555555555557,0.812418520450592,0.764855682849884,0.9977777777777778,0.9888888888888889,39.39335303581275,0.8355555555555556,0.434000363945961,-0.10813590884208679,0.3488888888888889,0.09999999999999999,9.893653413341266,0.10798821598291397
SCORPION_DINOv2,4,704,shuffled_sample_pairs,0.3666666666666667,0.7526378929615021,0.6997233629226685,0.9783333333333335,0.95,35.89876097535202,0.8422222222222222,0.47049968019127847,-0.03690444678068161,0.39222222222222225,0.11666666666666667,10.658341051860745,0.10050468146800995
SCORPION_DINOv2,4,705,true_pairs,0.4133333333333334,0.8839018225669861,0.8607618808746338,0.9994444444444444,0.9944444444444445,49.82958646893999,0.8266666666666665,0.29292097091674807,-0.3643491864204407,0.08833333333333335,0.016666666666666666,4.90265197227495,0.0952971801161766
SCORPION_DINOv2,4,705,shuffled_region_pairs,0.3977777777777778,0.8117117702960968,0.7573097944259644,0.9922222222222222,0.9833333333333334,38.059142111169,0.8266666666666668,0.45885089188814165,-0.06645531952381134,0.3983333333333333,0.10555555555555556,10.433019305547049,0.11158223450183868
SCORPION_DINOv2,4,705,shuffled_sample_pairs,0.3577777777777778,0.7584004878997803,0.7140690088272095,0.986111111111111,0.9611111111111111,35.112402334860555,0.8333333333333333,0.5032716164365411,0.015764931216835976,0.43611111111111117,0.13333333333333333,11.286680610264726,0.10769148170948029
canineSCC_DINOv2,0,911,shuffled_region_pairs,0.31527777777777777,0.5854848772287369,0.49467769265174866,0.7493055555555556,0.5763888888888888,50.60025585047505,0.8486111111111112,0.5815242975950241,0.47353267669677734,0.4989583333333333,0.34375,20.903572797902918,0.11230865120887756
canineSCC_DINOv2,0,911,shuffled_sample_pairs,0.3819444444444445,0.6228419125080109,0.5501907467842102,0.7256944444444444,0.6006944444444444,40.46214054108241,0.7999999999999999,0.5690458178520202,0.44104963541030884,0.5097222222222222,0.35763888888888884,22.121531678332197,0.1132291778922081
canineSCC_DINOv2,0,911,true_pairs,0.36527777777777776,0.7525459229946136,0.6954333186149597,0.9197916666666666,0.8784722222222222,66.7521737426194,0.8472222222222221,0.46222866475582125,0.3246467411518097,0.24756944444444437,0.13541666666666669,15.302779771497436,0.10785295814275742
canineSCC_DINOv2,0,912,shuffled_region_pairs,0.2847222222222222,0.5737092554569244,0.4623885154724121,0.7375,0.5659722222222222,52.17285944193201,0.8236111111111111,0.57818583548069,0.44616228342056274,0.49027777777777776,0.3159722222222222,20.200262137686643,0.10318963974714279
canineSCC_DINOv2,0,912,shuffled_sample_pairs,0.375,0.6309531152248382,0.5472685098648071,0.7388888888888889,0.5902777777777778,40.19177629871504,0.8041666666666668,0.5848572432994843,0.4348077178001404,0.4791666666666667,0.3402777777777778,20.750762609693755,0.12438763678073883
canineSCC_DINOv2,0,912,true_pairs,0.35416666666666663,0.7535170197486878,0.695749819278717,0.9208333333333336,0.8715277777777778,66.76108671432398,0.8277777777777778,0.46407836079597475,0.28342491388320923,0.22499999999999995,0.10416666666666666,14.436720697390934,0.10975569486618042
canineSCC_DINOv2,0,913,shuffled_region_pairs,0.30972222222222223,0.577025756239891,0.48008060455322266,0.7378472222222222,0.5868055555555556,50.82536341049063,0.8458333333333334,0.5861946046352386,0.4365546703338623,0.49409722222222213,0.3472222222222222,20.98950018931079,0.10636619478464127
canineSCC_DINOv2,0,913,shuffled_sample_pairs,0.4041666666666667,0.6225790977478027,0.5486481785774231,0.7222222222222221,0.6006944444444444,40.961931956058656,0.7805555555555557,0.5910296618938446,0.40673357248306274,0.47777777777777775,0.29166666666666663,21.020810319987213,0.10788825899362564
canineSCC_DINOv2,0,913,true_pairs,0.3361111111111111,0.7550273656845092,0.7001399397850037,0.925,0.8819444444444444,66.6843150451935,0.8333333333333334,0.47472001910209655,0.2738823890686035,0.22604166666666664,0.13541666666666669,14.909587056890976,0.10883807390928268
canineSCC_DINOv2,0,914,shuffled_region_pairs,0.3,0.5845946401357651,0.49258503317832947,0.757638888888889,0.5972222222222222,50.82148589091162,0.8555555555555555,0.5985815644264221,0.47671258449554443,0.48368055555555556,0.3263888888888889,20.66228505644411,0.1085553988814354
canineSCC_DINOv2,0,914,shuffled_sample_pairs,0.37916666666666665,0.6044297933578491,0.5345193147659302,0.7243055555555556,0.5659722222222222,43.64144077572026,0.8055555555555556,0.6043055772781372,0.45903313159942627,0.48993055555555565,0.3402777777777778,21.54995597393528,0.0971393808722496
canineSCC_DINOv2,0,914,true_pairs,0.3708333333333333,0.7437000036239624,0.685749888420105,0.9208333333333334,0.8645833333333334,69.8344281824207,0.8402777777777779,0.49678813517093656,0.3327663242816925,0.25034722222222217,0.13541666666666666,15.553869114904494,0.1055116131901741
canineSCC_DINOv2,0,915,shuffled_region_pairs,0.26944444444444443,0.5720802277326584,0.46120867133140564,0.7437499999999999,0.5347222222222222,50.93081190866904,0.8194444444444444,0.5773723751306534,0.4827579855918884,0.4815972222222221,0.34375,20.308417237571337,0.10479507595300674
canineSCC_DINOv2,0,915,shuffled_sample_pairs,0.37083333333333335,0.5891464531421662,0.5056476593017578,0.6961805555555556,0.5243055555555556,45.98202901600495,0.7902777777777777,0.5658260554075241,0.46273788809776306,0.4809027777777778,0.3368055555555556,21.210382549038574,0.10555847734212875
canineSCC_DINOv2,0,915,true_pairs,0.36527777777777776,0.7541493237018585,0.6972084641456604,0.9309027777777776,0.90625,67.93984521562143,0.825,0.4682858735322952,0.33338505029678345,0.2270833333333333,0.13541666666666669,14.670052659641012,0.10360300540924072
canineSCC_DINOv2,1,911,shuffled_region_pairs,0.31957671957671957,0.5440266489982605,0.4064754247665405,0.7335978835978836,0.4735449735449735,55.74465420420549,0.8412698412698412,0.5207663685083389,0.3779762387275696,0.4296296296296296,0.26190476190476186,20.49829341746175,0.0772760808467865
canineSCC_DINOv2,1,911,shuffled_sample_pairs,0.41587301587301584,0.5975701093673706,0.5022466778755188,0.7576719576719577,0.6190476190476191,46.233789669547065,0.8105820105820106,0.5243581473827362,0.3646247088909149,0.4306878306878306,0.25925925925925924,20.567048828718203,0.08846670389175415
canineSCC_DINOv2,1,911,true_pairs,0.35978835978835977,0.7276909649372101,0.6335573792457581,0.9433862433862433,0.8915343915343915,76.99459449671538,0.8497354497354497,0.3903047055006027,0.224288672208786,0.16084656084656085,0.07671957671957672,13.548838591409696,0.08305079489946365
canineSCC_DINOv2,1,912,shuffled_region_pairs,0.3301587301587302,0.5452736139297485,0.3981114625930786,0.7502645502645503,0.5291005291005291,55.40793552931739,0.8476190476190476,0.5042519837617874,0.33105242252349854,0.43227513227513226,0.25396825396825395,20.602630429420508,0.07767967134714127
canineSCC_DINOv2,1,912,shuffled_sample_pairs,0.41375661375661377,0.5761060118675232,0.47031736373901367,0.7402116402116402,0.5423280423280423,48.28343526948852,0.8243386243386241,0.5108727961778641,0.30444440245628357,0.4394179894179895,0.24338624338624337,20.792317521917823,0.08470767736434937
canineSCC_DINOv2,1,912,true_pairs,0.3492063492063492,0.7243077695369721,0.6301271319389343,0.9428571428571427,0.8888888888888888,77.8124135612958,0.8592592592592594,0.373984557390213,0.194113090634346,0.16111111111111112,0.07407407407407407,13.427970316468551,0.08274316042661667
canineSCC_DINOv2,1,913,shuffled_region_pairs,0.32486772486772486,0.5468418568372726,0.4123404622077942,0.7555555555555556,0.5132275132275133,56.104121784343135,0.8423280423280423,0.5150611996650696,0.32732337713241577,0.43386243386243384,0.2328042328042328,20.77186395831099,0.07851582765579224
canineSCC_DINOv2,1,913,shuffled_sample_pairs,0.42328042328042326,0.5855454713106155,0.4834689199924469,0.744973544973545,0.5396825396825398,46.366210787361425,0.8349206349206348,0.5226062774658203,0.309993714094162,0.42698412698412697,0.2037037037037037,20.68037731965325,0.0839901715517044
canineSCC_DINOv2,1,913,true_pairs,0.3767195767195767,0.7290253400802612,0.6367067098617554,0.9433862433862433,0.8835978835978836,76.24086390254024,0.856084656084656,0.4035503059625626,0.20833438634872437,0.17116402116402116,0.06349206349206349,13.91046334320754,0.08295805007219315
canineSCC_DINOv2,1,914,shuffled_region_pairs,0.3375661375661375,0.5372163236141205,0.38489672541618347,0.7373015873015873,0.4576719576719577,56.605875392298316,0.856084656084656,0.5415939033031464,0.39505764842033386,0.43994708994708986,0.27248677248677244,21.253101104687453,0.08151648193597794
canineSCC_DINOv2,1,914,shuffled_sample_pairs,0.47407407407407404,0.5995520442724228,0.48407498002052307,0.7486772486772486,0.5449735449735449,43.94588472539529,0.8042328042328041,0.5459519684314728,0.39123284816741943,0.43359788359788365,0.2698412698412698,20.997964144382543,0.09585463255643845
canineSCC_DINOv2,1,914,true_pairs,0.3798941798941799,0.7227330148220062,0.6248160004615784,0.9473544973544973,0.873015873015873,76.99125360578923,0.8465608465608465,0.41772833168506623,0.2532801330089569,0.1716931216931217,0.06878306878306878,13.910589371268829,0.08253645896911621
canineSCC_DINOv2,1,915,shuffled_region_pairs,0.28359788359788357,0.5508367657661438,0.3990192413330078,0.7436507936507937,0.4708994708994709,54.5712891144014,0.8423280423280424,0.5013296216726303,0.37458503246307373,0.4216931216931217,0.25396825396825395,20.301775231702063,0.08649685233831406
