contrast_type,fold,neural_seed,k_value,biological_scanner_balanced_accuracy,acquisition_scanner_balanced_accuracy,bio_minus_acq_scanner_balanced_accuracy,biological_scanner_macro_f1,acquisition_scanner_macro_f1,bio_minus_acq_scanner_macro_f1,biological_category_balanced_accuracy,acquisition_category_balanced_accuracy,bio_minus_acq_category_balanced_accuracy,biological_category_macro_f1,acquisition_category_macro_f1,bio_minus_acq_category_macro_f1,biological_category_weighted_f1,acquisition_category_weighted_f1,bio_minus_acq_category_weighted_f1,biological_scanner_category_ratio,acquisition_scanner_category_ratio,bio_minus_acq_scanner_category_ratio,biological_category_scanner_ratio,acquisition_category_scanner_ratio,bio_minus_acq_category_scanner_ratio,biological_neighborhood_purity_k1,acquisition_neighborhood_purity_k1,bio_minus_acq_neighborhood_purity_k1,biological_neighborhood_purity_k5,acquisition_neighborhood_purity_k5,bio_minus_acq_neighborhood_purity_k5,biological_neighborhood_purity_k10,acquisition_neighborhood_purity_k10,bio_minus_acq_neighborhood_purity_k10,keep_scanner_balanced_accuracy,removed_scanner_balanced_accuracy,keep_minus_removed_scanner_balanced_accuracy,keep_scanner_macro_f1,removed_scanner_macro_f1,keep_minus_removed_scanner_macro_f1,keep_category_balanced_accuracy,removed_category_balanced_accuracy,keep_minus_removed_category_balanced_accuracy,keep_category_macro_f1,removed_category_macro_f1,keep_minus_removed_category_macro_f1,keep_category_weighted_f1,removed_category_weighted_f1,keep_minus_removed_category_weighted_f1,keep_scanner_category_ratio,removed_scanner_category_ratio,keep_minus_removed_scanner_category_ratio,keep_category_scanner_ratio,removed_category_scanner_ratio,keep_minus_removed_category_scanner_ratio,keep_neighborhood_purity_k1,removed_neighborhood_purity_k1,keep_minus_removed_neighborhood_purity_k1,keep_neighborhood_purity_k5,removed_neighborhood_purity_k5,keep_minus_removed_neighborhood_purity_k5,keep_neighborhood_purity_k10,removed_neighborhood_purity_k10,keep_minus_removed_neighborhood_purity_k10
shuffled_sample_branch,2,915,,0.376551724137931,0.8262068965517241,-0.4496551724137931,0.3766598232565153,0.8249838290439312,-0.4483240057874159,0.417030562030562,0.4208728308728308,-0.0038422688422687923,0.3932919725300758,0.3949138049408737,-0.0016218324107978854,0.3891165037458875,0.4083970312575932,-0.01928052751170567,0.9029355601768474,1.963079666697153,-1.0601441065203057,1.1074987453192582,0.5094036767659472,0.598095068553311,0.9089655172413792,0.7172413793103448,0.19172413793103438,0.768,0.576551724137931,0.19144827586206903,0.6282758620689655,0.496551724137931,0.13172413793103444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
true_pair_branch,3,911,,0.3564102564102563,0.8794871794871796,-0.5230769230769232,0.3484763375409409,0.8798098683562131,-0.5313335308152722,0.4405780775019292,0.3531961338568913,0.08738194364503787,0.3655658338667861,0.2382790085934137,0.1272868252733724,0.3825437743530165,0.2849631764322534,0.09758059792076312,0.8089604876191229,2.49008155860373,-1.6811210709846072,1.2361543181708807,0.4015932717323254,0.8345610464385553,0.9923076923076924,0.6128205128205129,0.3794871794871796,0.9256410256410256,0.5330769230769231,0.39256410256410246,0.7928205128205128,0.4956410256410256,0.2971794871794872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shuffled_sample_branch,3,911,,0.4012820512820513,0.8512820512820513,-0.44999999999999996,0.4029658094994542,0.8521026618122459,-0.4491368523127917,0.3459722915041207,0.4069474928479763,-0.060975201343855645,0.2958769899771793,0.3213330102406504,-0.025456020263471102,0.3414492667366405,0.3239169773605802,0.017532289376060273,1.1598675996203929,2.091871964425802,-0.9320043648054093,0.8621673717994063,0.4780407295503336,0.38412664224907267,0.9435897435897436,0.7589743589743589,0.18461538461538463,0.8179487179487179,0.6582051282051282,0.1597435897435897,0.688076923076923,0.5997435897435898,0.08833333333333326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
true_pair_branch,3,912,,0.341025641025641,0.8935897435897436,-0.5525641025641026,0.3339969951722926,0.8935571800053609,-0.5595601848330682,0.4575381263616558,0.3837021901606913,0.07383593620096451,0.4035865758619976,0.2574045398952861,0.14618203596671148,0.4772949269424549,0.3349624594097123,0.1423324675327426,0.7453491225692549,2.328862765196924,-1.5835136426276692,1.3416531524890658,0.4293941295915914,0.9122590228974744,0.9948717948717948,0.6256410256410256,0.36923076923076914,0.924102564102564,0.5417948717948718,0.3823076923076921,0.7973076923076923,0.5051282051282051,0.29217948717948716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shuffled_sample_branch,3,912,,0.3782051282051282,0.864102564102564,-0.48589743589743584,0.3738623367512437,0.8650088871207089,-0.4911465503694652,0.404559441737121,0.4381209576676941,-0.033561515930573105,0.3145059904809381,0.3530296259857814,-0.038523635504843334,0.4668420050698411,0.3624424521517113,0.1043995529181298,0.9348567582088037,1.9722922379759071,-1.0374354797671035,1.0696825917117097,0.5070242536807142,0.5626583380309954,0.9423076923076924,0.7666666666666667,0.17564102564102568,0.806923076923077,0.6687179487179488,0.1382051282051282,0.6824358974358974,0.6103846153846154,0.07205128205128197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
true_pair_branch,3,913,,0.3679487179487179,0.8756410256410255,-0.5076923076923077,0.358881547110348,0.8761311065428499,-0.517249559432502,0.4086210130932128,0.3659299442760361,0.042691068817176714,0.3533001467872141,0.285448299031154,0.06785184775606012,0.418067671129996,0.2977801606089067,0.12028751052108927,0.9004645041707218,2.392919845281897,-1.4924553411111752,1.1105379449920072,0.4178994971234381,0.6926384478685691,0.9961538461538462,0.6384615384615384,0.35769230769230775,0.9235897435897436,0.5628205128205128,0.36076923076923073,0.7874358974358975,0.5207692307692308,0.2666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shuffled_sample_branch,3,913,,0.3705128205128205,0.8461538461538461,-0.47564102564102567,0.3661399577960793,0.8480165168990904,-0.48187655910301114,0.3429739095029183,0.4211433325232681,-0.0781694230203498,0.2638606740001993,0.3350760705685263,-0.07121539656832698,0.3710687370099056,0.3518639540474877,0.0192047829624179,1.0802944779380306,2.009182577067385,-0.9288880991293544,0.9256735273781188,0.4977148475274986,0.4279586798506202,0.9435897435897436,0.7833333333333333,0.16025641025641024,0.8015384615384615,0.668974358974359,0.13256410256410256,0.6591025641025641,0.6106410256410256,0.048461538461538445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
true_pair_branch,3,914,,0.358974358974359,0.8884615384615385,-0.5294871794871796,0.3537520801591197,0.8887096358247722,-0.5349575556656525,0.4098422824228625,0.3937865328779913,0.016055749544871212,0.3159071893221851,0.269348415338203,0.046558773983982116,0.4644088853717016,0.3446892011822118,0.1197196841894898,0.8758841495128616,2.2562009217740684,-1.3803167722612066,1.141703501035117,0.4432229374384318,0.6984805635966853,0.9948717948717948,0.6474358974358975,0.3474358974358973,0.9156410256410256,0.5551282051282052,0.3605128205128204,0.7732051282051282,0.5160256410256411,0.25717948717948713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shuffled_sample_branch,3,914,,0.3923076923076923,0.8384615384615384,-0.44615384615384607,0.3858993883449696,0.8401837195156387,-0.45428433117066913,0.2973431244643976,0.4286690840719849,-0.1313259596075873,0.2630461099646334,0.3391581897710289,-0.0761120798063955,0.336889213630243,0.3586572466782916,-0.021768033048048585,1.3193770429847802,1.9559645647800863,-0.6365875217953061,0.7579334545170918,0.511256705773927,0.2466767487431648,0.9423076923076924,0.7705128205128206,0.17179487179487185,0.7935897435897435,0.668974358974359,0.12461538461538457,0.65,0.6093589743589743,0.040641025641025674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
true_pair_branch,3,915,,0.3294871794871795,0.8833333333333334,-0.5538461538461539,0.3297231098572561,0.8838207508749928,-0.5540976410177367,0.4069291811092778,0.4030951741427164,0.0038340069665613874,0.3020044091355173,0.2765989363858659,0.02540547274965138,0.394135372259047,0.3153502080747409,0.07878516418430609,0.8096916976782212,2.191376602838187,-1.3816849051599656,1.2350379815767965,0.4563341594068488,0.7787038221699476,0.9948717948717948,0.6076923076923076,0.38717948717948714,0.9225641025641026,0.5423076923076923,0.3802564102564103,0.7903846153846154,0.5143589743589744,0.276025641025641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shuffled_sample_branch,3,915,,0.3961538461538462,0.8564102564102564,-0.4602564102564102,0.3920600988911441,0.8563977744781173,-0.46433767558697314,0.3530152441494101,0.4353601806019211,-0.08234493645251101,0.2567988181433961,0.2968997293239638,-0.04010091118056769,0.3447489990376568,0.3532704732658171,-0.008521474228160297,1.1222003942305057,1.9671304234259528,-0.8449300291954471,0.8911064415422002,0.5083547019004468,0.38275173964175335,0.95,0.7858974358974359,0.16410256410256407,0.8061538461538461,0.6635897435897435,0.14256410256410257,0.6737179487179488,0.6078205128205129,0.06589743589743591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
true_pair_branch,4,911,,0.3742690058479532,0.887719298245614,-0.5134502923976608,0.3728949560825716,0.8872680649131593,-0.5143731088305877,0.370710504484207,0.3296533435796226,0.04105716090458439,0.3518844294043911,0.2940400397848016,0.05784438961958949,0.4525461085994073,0.3915107063220399,0.06103540227736742,1.0095991381973308,2.6928872876158136,-1.6832881494184828,0.9904921291687409,0.3713486281430532,0.6191435010256876,0.9637426900584796,0.5415204678362573,0.4222222222222223,0.887953216374269,0.4217543859649122,0.46619883040935683,0.747953216374269,0.3760233918128655,0.37192982456140355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shuffled_sample_branch,4,911,,0.4444444444444445,0.8409356725146198,-0.3964912280701753,0.4406987192941045,0.8396668735253849,-0.39896815423128046,0.295699527564556,0.3528486954901772,-0.05714916792562125,0.2537437787355193,0.2919121165894267,-0.038168337853907386,0.3291210357818037,0.37751949756749,-0.0483984617856863,1.50302723884946,2.383275560495958,-0.8802483216464978,0.665323937020251,0.4195905906037574,0.24573334641649364,0.9146198830409356,0.6994152046783626,0.21520467836257295,0.7532163742690059,0.5815204678362573,0.17169590643274857,0.5997660818713451,0.5011695906432748,0.09859649122807024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
true_pair_branch,4,912,,0.3426900584795321,0.8994152046783626,-0.5567251461988305,0.3395207000921137,0.8989818876488329,-0.5594611875567193,0.3441509581153813,0.3344177516963139,0.009733206419067442,0.331950719087671,0.2782581193309789,0.053692599756692105,0.443125940732353,0.3615043115882539,0.0816216291440991,0.995755061546685,2.68949599749455,-1.693740935947865,1.004263034773553,0.3718168760732749,0.6324461587002781,0.9637426900584796,0.5660818713450292,0.3976608187134504,0.8891228070175439,0.4264327485380117,0.46269005847953215,0.7457309941520468,0.3741520467836257,0.3715789473684211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shuffled_sample_branch,4,912,,0.4152046783625731,0.871345029239766,-0.4561403508771929,0.4131262338127078,0.8709206572986181,-0.4577944234859103,0.2912112685895924,0.3615858577919829,-0.07037458920239048,0.2608191770554413,0.3101389842655134,-0.04931980721007212,0.336188956135191,0.3998407364010731,-0.06365178026588209,1.4257850679113864,2.409787358832609,-0.9840022909212227,0.7013679849129622,0.4149743737075777,0.2863936112053844,0.9146198830409356,0.7099415204678362,0.20467836257309935,0.7415204678362574,0.567953216374269,0.17356725146198837,0.5741520467836257,0.4933333333333333,0.08081871345029246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
true_pair_branch,4,913,,0.4140350877192982,0.8970760233918128,-0.4830409356725146,0.4066955498399826,0.8970951620824443,-0.49039961224246176,0.3541555864108587,0.2877243398857189,0.06643124652513982,0.323893728622804,0.2340860439620724,0.08980768466073163,0.4262889937275877,0.2970793946506712,0.12920959907691654,1.1690768227469743,3.1178315458056898,-1.9487547230587154,0.8553757807380911,0.3207357374214989,0.5346400433165921,0.960233918128655,0.5473684210526316,0.4128654970760234,0.8816374269005848,0.4177777777777778,0.46385964912280697,0.7421052631578947,0.3588304093567251,0.3832748538011696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shuffled_sample_branch,4,913,,0.4385964912280701,0.8631578947368419,-0.4245614035087718,0.4368959682987138,0.8627042655792649,-0.42580829728055114,0.3040990280579497,0.3482332893790806,-0.04413426132113091,0.2685502170955662,0.2990494824228909,-0.03049926532732472,0.357767646588877,0.3962667309261637,-0.038499084337286715,1.44228179231303,2.478677142773744,-1.0363953504607142,0.6933457839721254,0.4034410059879594,0.28990477798416603,0.9309941520467836,0.7298245614035088,0.20116959064327478,0.7635087719298246,0.5749707602339181,0.18853801169590645,0.6016374269005847,0.5042105263157894,0.0974269005847953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
true_pair_branch,4,914,,0.3695906432748538,0.8912280701754385,-0.5216374269005847,0.3661250333114241,0.8911406345434483,-0.5250156012320242,0.3648936510847385,0.3654330483584105,-0.0005393972736720265,0.3349601873544154,0.2867029231382875,0.048257264216127915,0.4526727332482893,0.365793528604025,0.08687920464426435,1.012872222293132,2.438827233002028,-1.4259550107088963,0.9872913660678844,0.4100331448116024,0.577258221256282,0.960233918128655,0.5485380116959064,0.41169590643274856,0.8905263157894737,0.4266666666666667,0.463859649122807,0.7497076023391813,0.3778947368421053,0.37181286549707604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shuffled_sample_branch,4,914,,0.4432748538011696,0.8725146198830409,-0.4292397660818713,0.4411434042558158,0.8721148330221917,-0.43097142876637595,0.276459732373908,0.3966572994623608,-0.1201975670884528,0.2482708866284064,0.3283990469041407,-0.08012816027573427,0.3276204750392363,0.4235971532170155,-0.09597667817777922,1.6033975363965354,2.199668633517318,-0.5962710971207827,0.6236756495506368,0.4546139290084698,0.169061720542167,0.9111111111111112,0.7017543859649122,0.20935672514619896,0.7651461988304094,0.5702923976608187,0.1948538011695906,0.6148538011695907,0.4923976608187134,0.12245614035087726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
true_pair_branch,4,915,,0.3578947368421052,0.8959064327485379,-0.5380116959064327,0.3575516141907658,0.8958747914679532,-0.5383231772771875,0.3505679296964827,0.2572136729745385,0.0933542567219442,0.3310795938569942,0.22034492281588,0.1107346710411142,0.4128925305099764,0.3100854416601435,0.10280708884983286,1.0208998214753011,3.483121337943893,-2.462221516468592,0.9795280388578196,0.2870988125237996,0.6924292263340199,0.967251461988304,0.5649122807017544,0.40233918128654966,0.887953216374269,0.431578947368421,0.45637426900584804,0.7357894736842105,0.3789473684210526,0.35684210526315796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shuffled_sample_branch,4,915,,0.4865497076023392,0.8245614035087719,-0.33801169590643276,0.4838715332529665,0.8230146152760474,-0.33914308202308086,0.2825458303132978,0.356098224655716,-0.07355239434241823,0.2522601334012472,0.2956039584165975,-0.04334382501535028,0.3301319735842912,0.3734228991120811,-0.0432909255277899,1.7220204844744444,2.315544831221714,-0.5935243467472697,0.580713184898725,0.4318638043696981,0.1488493805290269,0.9111111111111112,0.7216374269005847,0.18947368421052646,0.7560233918128655,0.5826900584795321,0.17333333333333334,0.6085380116959064,0.5073684210526316,0.1011695906432748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linear_decomposition,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7847222222222222,0.4166666666666666,0.36805555555555564,0.7833610304978973,0.4077244926900131,0.3756365378078842,0.3546271929824561,0.0688021580418551,0.28582503494060096,0.3038774710825042,0.0431861238308239,0.2606913472516803,0.3189823411542319,0.0483324681379282,0.2706498730163037,2.212808937810484,6.0560115921537125,-3.8432026543432287,0.4519142990218909,0.1651251793004524,0.2867891197214385,0.9402777777777778,0.2166666666666666,0.7236111111111112,0.8522222222222222,0.1933333333333333,0.6588888888888889,0.6986111111111111,0.1813888888888888,0.5172222222222222
linear_decomposition,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.736111111111111,0.5583333333333333,0.1777777777777777,0.7358623062943721,0.555990995871981,0.17987131042239113,0.3559688430983118,0.1128654970760233,0.2431033460222885,0.3060507392878196,0.0749447072833582,0.23110603200446142,0.3214701741788563,0.0697214184642316,0.25174875571462474,2.067908822311764,4.946891191709844,-2.8789823693980803,0.4835803151524236,0.2021471589421314,0.2814331562102922,0.9402777777777778,0.2736111111111111,0.6666666666666667,0.8525,0.2391666666666666,0.6133333333333334,0.6991666666666667,0.2388888888888889,0.4602777777777778
linear_decomposition,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6583333333333333,0.8375,-0.1791666666666667,0.6574151068658958,0.8365442326872469,-0.1791291258213511,0.347119331347236,0.1036403508771929,0.2434789804700431,0.2956110962146038,0.0729111411464352,0.2226999550681686,0.3098432880412507,0.0667169939718959,0.24312629406935482,1.8965620001001289,8.08082945408379,-6.1842674539836615,0.5272698704008649,0.1237496726891856,0.40352019771167935,0.9402777777777778,0.2527777777777777,0.6875,0.8536111111111111,0.2586111111111111,0.595,0.7,0.2540277777777778,0.44597222222222216
linear_decomposition,0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6583333333333333,0.8375,-0.1791666666666667,0.6574151068658958,0.8365442326872469,-0.1791291258213511,0.347119331347236,0.1036403508771929,0.2434789804700431,0.2956110962146038,0.0729111411464352,0.2226999550681686,0.3098432880412507,0.0667169939718959,0.24312629406935482,1.8965620001001289,8.08082945408379,-6.1842674539836615,0.5272698704008649,0.1237496726891856,0.40352019771167935,0.9402777777777778,0.2527777777777777,0.6875,0.8536111111111111,0.2586111111111111,0.595,0.7,0.2540277777777778,0.44597222222222216
linear_decomposition,0,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6583333333333333,0.8375,-0.1791666666666667,0.6574151068658958,0.8365442326872469,-0.1791291258213511,0.347119331347236,0.1036403508771929,0.2434789804700431,0.2956110962146038,0.0729111411464352,0.2226999550681686,0.3098432880412507,0.0667169939718959,0.24312629406935482,1.8965620001001289,8.08082945408379,-6.1842674539836615,0.5272698704008649,0.1237496726891856,0.40352019771167935,0.9402777777777778,0.2527777777777777,0.6875,0.8536111111111111,0.2586111111111111,0.595,0.7,0.2540277777777778,0.44597222222222216
linear_decomposition,0,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6583333333333333,0.8375,-0.1791666666666667,0.6574151068658958,0.8365442326872469,-0.1791291258213511,0.347119331347236,0.1036403508771929,0.2434789804700431,0.2956110962146038,0.0729111411464352,0.2226999550681686,0.3098432880412507,0.0667169939718959,0.24312629406935482,1.8965620001001289,8.08082945408379,-6.1842674539836615,0.5272698704008649,0.1237496726891856,0.40352019771167935,0.9402777777777778,0.2527777777777777,0.6875,0.8536111111111111,0.2586111111111111,0.595,0.7,0.2540277777777778,0.44597222222222216
linear_decomposition,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.780952380952381,0.4126984126984127,0.3682539682539683,0.7776147937658555,0.397629948782862,0.3799848449829935,0.3868053924766253,0.1213624701021961,0.26544292237442924,0.3930539139661459,0.0651179864494473,0.32793592751669864,0.4883139746923647,0.0669272348507582,0.4213867398416065,2.018980076653337,3.400543943699318,-1.381563867045981,0.4952995879273861,0.2940706006322445,0.2012289872951416,0.9830687830687832,0.2317460317460317,0.7513227513227515,0.8878306878306879,0.2433862433862433,0.6444444444444446,0.7526984126984126,0.2386243386243386,0.514074074074074
linear_decomposition,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7534391534391534,0.6042328042328042,0.14920634920634912,0.7517243192694284,0.6077797444300213,0.14394457483940715,0.3931741682974559,0.1206688410524027,0.27250532724505316,0.3989358163467653,0.0701401303850605,0.3287956859617048,0.4934584147525272,0.0665165956400627,0.42694181911246454,1.9162987148971065,5.007363947171787,-3.0910652322746808,0.5218393104509774,0.1997058752968836,0.3221334351540938,0.9851851851851852,0.3026455026455026,0.6825396825396826,0.8884656084656085,0.2567195767195767,0.6317460317460318,0.7536507936507937,0.2561904761904762,0.4974603174603175
linear_decomposition,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7185185185185186,0.837037037037037,-0.11851851851851847,0.7168459475823539,0.8365557546379305,-0.11970980705557666,0.3868884540117417,0.1427318982387475,0.24415655577299422,0.392177554806931,0.0929884148562508,0.2991891399506802,0.4874539458039612,0.0978363865846116,0.3896175592193496,1.8571722962213604,5.864400651611357,-4.007228355389996,0.5384530030060323,0.1705204094002736,0.3679325936057587,0.984126984126984,0.2402116402116402,0.7439153439153438,0.8893121693121693,0.2617989417989418,0.6275132275132275,0.7544973544973544,0.2591534391534391,0.49534391534391536
linear_decomposition,1,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7185185185185186,0.837037037037037,-0.11851851851851847,0.7168459475823539,0.8365557546379305,-0.11970980705557666,0.3868884540117417,0.1427318982387475,0.24415655577299422,0.392177554806931,0.0929884148562508,0.2991891399506802,0.4874539458039612,0.0978363865846116,0.3896175592193496,1.8571722962213604,5.864400651611357,-4.007228355389996,0.5384530030060323,0.1705204094002736,0.3679325936057587,0.984126984126984,0.2402116402116402,0.7439153439153438,0.8893121693121693,0.2617989417989418,0.6275132275132275,0.7544973544973544,0.2591534391534391,0.49534391534391536
linear_decomposition,1,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7185185185185186,0.837037037037037,-0.11851851851851847,0.7168459475823539,0.8365557546379305,-0.11970980705557666,0.3868884540117417,0.1427318982387475,0.24415655577299422,0.392177554806931,0.0929884148562508,0.2991891399506802,0.4874539458039612,0.0978363865846116,0.3896175592193496,1.8571722962213604,5.864400651611357,-4.007228355389996,0.5384530030060323,0.1705204094002736,0.3679325936057587,0.984126984126984,0.2402116402116402,0.7439153439153438,0.8893121693121693,0.2617989417989418,0.6275132275132275,0.7544973544973544,0.2591534391534391,0.49534391534391536
linear_decomposition,1,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7185185185185186,0.837037037037037,-0.11851851851851847,0.7168459475823539,0.8365557546379305,-0.11970980705557666,0.3868884540117417,0.1427318982387475,0.24415655577299422,0.392177554806931,0.0929884148562508,0.2991891399506802,0.4874539458039612,0.0978363865846116,0.3896175592193496,1.8571722962213604,5.864400651611357,-4.007228355389996,0.5384530030060323,0.1705204094002736,0.3679325936057587,0.984126984126984,0.2402116402116402,0.7439153439153438,0.8893121693121693,0.2617989417989418,0.6275132275132275,0.7544973544973544,0.2591534391534391,0.49534391534391536
linear_decomposition,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8220689655172414,0.4206896551724138,0.4013793103448276,0.8239919847528381,0.4084414846753354,0.41555050007750266,0.4845881895881896,0.0861331261331261,0.39845506345506354,0.4064134580115409,0.0443043459421985,0.3621091120693424,0.4743435075973898,0.0489294158251923,0.4254140917721975,1.6964279839668566,4.884179572470201,-3.1877515885033443,0.5894738883413381,0.2047426768738244,0.38473121146751366,0.9448275862068966,0.2731034482758621,0.6717241379310345,0.8606896551724138,0.272551724137931,0.5881379310344828,0.7073103448275863,0.2649655172413793,0.44234482758620697
linear_decomposition,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7641379310344828,0.5889655172413794,0.17517241379310344,0.7643019926609922,0.5853075075766396,0.17899448508435256,0.4853457653457654,0.1088176638176638,0.37652810152810157,0.407806285980057,0.0785067127259739,0.3292995732540831,0.4755350051039655,0.1061321819125114,0.3694028231914541,1.5744196933295649,5.4124072928845175,-3.8379875995549524,0.6351546568153067,0.1847606704164081,0.4503939863988986,0.9448275862068966,0.2648275862068965,0.68,0.8604137931034482,0.233103448275862,0.6273103448275863,0.7075862068965517,0.2222068965517241,0.4853793103448276
linear_decomposition,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6758620689655173,0.8510344827586207,-0.17517241379310344,0.6752711672549202,0.8515563965135587,-0.17628522925863854,0.4858676508676509,0.1451269101269101,0.3407407407407408,0.4093958925097477,0.1070695672404159,0.30232632526933184,0.4763237641968684,0.1124508672325975,0.3638728969642709,1.3910415063826105,5.864070846781005,-4.473029340398394,0.7188858099572385,0.1705299997439381,0.5483558102133004,0.9448275862068966,0.2524137931034483,0.6924137931034482,0.8620689655172413,0.2377931034482758,0.6242758620689655,0.7082758620689655,0.24,0.46827586206896554
linear_decomposition,2,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6758620689655173,0.8510344827586207,-0.17517241379310344,0.6752711672549202,0.8515563965135587,-0.17628522925863854,0.4858676508676509,0.1451269101269101,0.3407407407407408,0.4093958925097477,0.1070695672404159,0.30232632526933184,0.4763237641968684,0.1124508672325975,0.3638728969642709,1.3910415063826105,5.864070846781005,-4.473029340398394,0.7188858099572385,0.1705299997439381,0.5483558102133004,0.9448275862068966,0.2524137931034483,0.6924137931034482,0.8620689655172413,0.2377931034482758,0.6242758620689655,0.7082758620689655,0.24,0.46827586206896554
linear_decomposition,2,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6758620689655173,0.8510344827586207,-0.17517241379310344,0.6752711672549202,0.8515563965135587,-0.17628522925863854,0.4858676508676509,0.1451269101269101,0.3407407407407408,0.4093958925097477,0.1070695672404159,0.30232632526933184,0.4763237641968684,0.1124508672325975,0.3638728969642709,1.3910415063826105,5.864070846781005,-4.473029340398394,0.7188858099572385,0.1705299997439381,0.5483558102133004,0.9448275862068966,0.2524137931034483,0.6924137931034482,0.8620689655172413,0.2377931034482758,0.6242758620689655,0.7082758620689655,0.24,0.46827586206896554
linear_decomposition,2,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6758620689655173,0.8510344827586207,-0.17517241379310344,0.6752711672549202,0.8515563965135587,-0.17628522925863854,0.4858676508676509,0.1451269101269101,0.3407407407407408,0.4093958925097477,0.1070695672404159,0.30232632526933184,0.4763237641968684,0.1124508672325975,0.3638728969642709,1.3910415063826105,5.864070846781005,-4.473029340398394,0.7188858099572385,0.1705299997439381,0.5483558102133004,0.9448275862068966,0.2524137931034483,0.6924137931034482,0.8620689655172413,0.2377931034482758,0.6242758620689655,0.7082758620689655,0.24,0.46827586206896554
linear_decomposition,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8282051282051281,0.3717948717948718,0.45641025641025634,0.8289843219992792,0.3662071456394754,0.4627771763598038,0.4198463434079872,0.1145492093336573,0.3052971340743299,0.3654802641327,0.0734190626672127,0.2920612014654873,0.4320864563309725,0.1005528967158655,0.331533559615107,1.9726386598544616,3.245721851400238,-1.2730831915457763,0.506935213402833,0.3080978733801818,0.1988373400226512,0.985897435897436,0.291025641025641,0.694871794871795,0.8982051282051282,0.2494871794871795,0.6487179487179487,0.7657692307692308,0.2571794871794872,0.5085897435897435
linear_decomposition,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7705128205128206,0.5525641025641025,0.21794871794871806,0.7705734943652753,0.5487173680412114,0.22185612632406393,0.4166108574327752,0.0968719649199101,0.31973889251286514,0.3590266006589315,0.061340773161205,0.2976858274977265,0.4237824663441586,0.0772386536401975,0.3465438127039611,1.8494784923773893,5.704066217929412,-3.8545877255520233,0.5406929597297249,0.1753135328016935,0.3653794269280314,0.985897435897436,0.3423076923076923,0.6435897435897436,0.8974358974358975,0.2994871794871795,0.597948717948718,0.7661538461538462,0.3012820512820512,0.464871794871795
