condition,n_runs,scanner_probe_accuracy_mean,scanner_probe_accuracy_std,scanner_probe_accuracy_min,scanner_probe_accuracy_max,mean_paired_cosine_mean,mean_paired_cosine_std,mean_paired_cosine_min,mean_paired_cosine_max,worst_paired_cosine_mean,worst_paired_cosine_std,worst_paired_cosine_min,worst_paired_cosine_max,mean_top1_retrieval_mean,mean_top1_retrieval_std,mean_top1_retrieval_min,mean_top1_retrieval_max,worst_top1_retrieval_mean,worst_top1_retrieval_std,worst_top1_retrieval_min,worst_top1_retrieval_max,effective_rank_mean,effective_rank_std,effective_rank_min,effective_rank_max,biological_acquisition_cross_covariance_mean,biological_acquisition_cross_covariance_std,biological_acquisition_cross_covariance_min,biological_acquisition_cross_covariance_max
shuffled_region_pairs,25,0.37357333333333337,0.02881421402782233,0.332,0.4422222222222222,0.808928783416748,0.005637538530425369,0.7993981659412384,0.8212501406669617,0.7631822729110718,0.006625980795903998,0.7511744499206543,0.7774826884269714,0.9953577777777778,0.0024469725983588936,0.9905000000000002,0.9995,0.9839333333333333,0.007682819805553768,0.9666666666666667,0.995,39.07685841307836,0.9906415833754703,37.59441912305824,42.065663953819794,0.10544303596019745,0.003286451871528188,0.09762944281101227,0.11158223450183868
shuffled_sample_pairs,25,0.3588355555555555,0.03784092108606734,0.292,0.4355555555555556,0.7668202252388001,0.008928661020538003,0.7526378989219665,0.7813961505889893,0.7168447351455689,0.01669183228347011,0.6855681538581848,0.7487595677375793,0.9792422222222222,0.005148711333436926,0.9664999999999999,0.9877777777777779,0.9494,0.01468892110715357,0.905,0.9777777777777777,35.22585177852264,1.0649912556470018,32.74545867458375,37.33297041572112,0.10289278984069825,0.004349731159916324,0.09316596388816833,0.11017197370529175
true_pairs,25,0.39977777777777773,0.03755045987783689,0.336,0.4688888888888889,0.8795768911838532,0.006381898929205629,0.8712160110473632,0.8908348679542542,0.8502300453186035,0.01030854822667361,0.8347626328468323,0.8637992739677429,0.9999133333333333,0.00020291091519725933,0.9994444444444444,1.0,0.9991333333333333,0.002029109151972159,0.9944444444444445,1.0,54.451411859351104,4.1137576389543575,48.96222814432078,59.66283841075377,0.0917091652750969,0.003909367677065815,0.08580141514539719,0.09787779301404953
