strategy,n_seeds,global_accuracy_mean,global_accuracy_std,global_loss_mean,global_loss_std,worst_site_accuracy_mean,worst_site_accuracy_std,global_qwk_mean,global_qwk_std,macro_f1_mean,macro_f1_std,worst_site_qwk_mean,worst_site_qwk_std,mean_site_qwk_mean,mean_site_qwk_std,weight_entropy_mean,weight_entropy_std,n_eff_mean,n_eff_std,n_comparable_seeds,delta_vs_fedavg_global_qwk_mean,delta_vs_fedavg_global_qwk_std,wins_vs_fedavg_global_qwk,delta_vs_fedavg_worst_site_qwk_mean,delta_vs_fedavg_worst_site_qwk_std,wins_vs_fedavg_worst_site_qwk,delta_vs_fedavg_mean_site_qwk_mean,delta_vs_fedavg_mean_site_qwk_std,wins_vs_fedavg_mean_site_qwk,delta_vs_fedavg_global_accuracy_mean,delta_vs_fedavg_global_accuracy_std,wins_vs_fedavg_global_accuracy,delta_vs_fedavg_macro_f1_mean,delta_vs_fedavg_macro_f1_std,wins_vs_fedavg_macro_f1
cross_site_blend_25,5,0.44292845257903496,0.042492856358691315,1.4262708663940429,0.04577367995850948,0.40198830409356723,0.031419833543628706,0.6101107760458625,0.05930906639571877,0.4298165092421762,0.04046414950752614,0.541410153986748,0.07060531049478486,0.6233327698068569,0.06758756361777385,1.5180779164942648,0.0002534192763553239,4.114703700302183,0.002063571973438769,5,-0.015315351600653403,0.023812730300821764,2,0.009147134825931658,0.04766728632522098,3,-0.006919349110366513,0.025471627942227168,2,-0.008319467554076521,0.013720817389742629,2,-0.00732106832521714,0.017840768642152328,3
cross_site_blend_50,5,0.44392678868552415,0.03449119209463071,1.4111404895782471,0.045556727864359485,0.4096296296296296,0.03390457034472831,0.6161818270318798,0.04944485978422784,0.43011700775712375,0.03393342131236357,0.5513630733843333,0.08343018384704932,0.626008900160771,0.05548604929294856,1.5696005384611857,0.0004463755729145944,4.589020502422409,0.004386629949782974,5,-0.00924430061463597,0.011903834710201358,2,0.019100054223517016,0.059811330194500065,3,-0.004243218756452394,0.015261097049172594,2,-0.007321131447587337,0.01747484306571197,2,-0.007020569810269573,0.02108827386611402,2
cross_site_blend_75,5,0.4442595673876872,0.03764961230943349,1.3977940320968627,0.0472248694953056,0.3948148148148148,0.05254823377077467,0.6225037494798308,0.04194639938320544,0.42985489054266385,0.03657720731375449,0.524074225796794,0.11663937672115812,0.6312507683389371,0.0488795687203223,1.6009914602611082,0.00026127566092905443,4.9120564337464385,0.0027186006498256888,5,-0.00292237816668508,0.01804989195527394,2,-0.008188793364022295,0.0578360816166075,3,0.0009986494217137265,0.016578377793494876,3,-0.006988352745424276,0.022459480900361997,2,-0.007282687024729473,0.02712560156472696,2
cross_site_full,5,0.44492512479201335,0.03231981979320508,1.3854806661605834,0.04733860230022879,0.40503703703703703,0.03295005989657575,0.6259051660987368,0.043135954572461076,0.4298343645829818,0.03105896244702692,0.5227708857253922,0.1055036867793165,0.6352965614969536,0.05075755657989155,1.6088488274023247,0.00010739007938083765,4.9942015621564035,0.0010476102384880577,5,0.00047903845222090345,0.01643359313772485,3,-0.009492133435424033,0.06152902948091094,2,0.005044442579730202,0.018907732481064848,2,-0.006322795341098142,0.017427249215009873,2,-0.007303212984411556,0.01977007011484428,1
fedavg,5,0.4512479201331115,0.0422478257358337,1.4344828844070434,0.04275428151298387,0.41331773879142303,0.03349604735226317,0.6254261276465158,0.05608467153426126,0.43713757756739335,0.039524959108099146,0.5322630191608163,0.08500934769063445,0.6302521189172234,0.06334929139392109,1.447865223410363,0.0,3.584382912358957,0.0,5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
