noise_level,seed,strategy,site_id,qwk,accuracy,macro_f1,support
0.25,99,ordinal_harm_blend_50,4,0.5129295076160113,0.4,0.3953939696818258,75
0.25,123,adaptive_ordinal_harm,0,0.6049674748669427,0.45555555555555555,0.4463146534159823,270
0.25,123,adaptive_ordinal_harm,1,0.7289879931389365,0.4222222222222222,0.3968735441258661,90
0.25,123,adaptive_ordinal_harm,2,0.6849557522123894,0.45555555555555555,0.442570375782717,90
0.25,123,adaptive_ordinal_harm,3,0.6570071258907364,0.47368421052631576,0.46871221814999925,76
0.25,123,adaptive_ordinal_harm,4,0.7095207815480664,0.4666666666666667,0.44812446691770186,75
0.25,123,cross_site_blend_50,0,0.6540954625810254,0.4740740740740741,0.4630222514170064,270
0.25,123,cross_site_blend_50,1,0.6836555360281196,0.4666666666666667,0.4504016451384872,90
0.25,123,cross_site_blend_50,2,0.6583184257602862,0.4888888888888889,0.48087661936382736,90
0.25,123,cross_site_blend_50,3,0.705978898007034,0.5,0.48148136715199535,76
0.25,123,cross_site_blend_50,4,0.629219229457893,0.44,0.4289878237704325,75
0.25,123,fedavg,0,0.6083286437816544,0.44814814814814813,0.43563832147999,270
0.25,123,fedavg,1,0.7268128161888702,0.4222222222222222,0.39540115854771035,90
0.25,123,fedavg,2,0.6507666098807496,0.45555555555555555,0.4391267513848159,90
0.25,123,fedavg,3,0.6572164948453609,0.4473684210526316,0.43630541871921186,76
0.25,123,fedavg,4,0.6137075895898623,0.4666666666666667,0.44607738180964723,75
0.25,123,ordinal_harm_blend_50,0,0.6349017272185825,0.45925925925925926,0.4499451936951937,270
0.25,123,ordinal_harm_blend_50,1,0.7357512953367875,0.4444444444444444,0.4170483584183275,90
0.25,123,ordinal_harm_blend_50,2,0.6849557522123894,0.45555555555555555,0.442570375782717,90
0.25,123,ordinal_harm_blend_50,3,0.6185554763601806,0.4605263157894737,0.45704597335032116,76
0.25,123,ordinal_harm_blend_50,4,0.7089705546678842,0.48,0.45715435932827236,75
0.25,2025,adaptive_ordinal_harm,0,0.5873648264086512,0.3962962962962963,0.378071102583093,270
0.25,2025,adaptive_ordinal_harm,1,0.39924670433145004,0.4,0.3952330848164181,90
0.25,2025,adaptive_ordinal_harm,2,0.6119402985074627,0.5,0.46872737830929684,90
0.25,2025,adaptive_ordinal_harm,3,0.6929824561403508,0.4605263157894737,0.45240242312706075,76
0.25,2025,adaptive_ordinal_harm,4,0.7753869384673462,0.52,0.4846265279567204,75
0.25,2025,cross_site_blend_50,0,0.6152934202726734,0.42962962962962964,0.4172915255529082,270
0.25,2025,cross_site_blend_50,1,0.4123314065510597,0.4,0.4004101779755284,90
0.25,2025,cross_site_blend_50,2,0.6287215411558669,0.45555555555555555,0.42940809653824114,90
0.25,2025,cross_site_blend_50,3,0.6888888888888889,0.4868421052631579,0.4747091763318944,76
0.25,2025,cross_site_blend_50,4,0.773496485290289,0.52,0.49121756670215416,75
0.25,2025,fedavg,0,0.572947430596574,0.4,0.38516420670455204,270
0.25,2025,fedavg,1,0.4220907297830375,0.43333333333333335,0.4172182503934559,90
0.25,2025,fedavg,2,0.623063683304647,0.4888888888888889,0.4663620959284615,90
0.25,2025,fedavg,3,0.7022222222222223,0.4605263157894737,0.44620832708552,76
0.25,2025,fedavg,4,0.7468271621091195,0.49333333333333335,0.45719131855640804,75
0.25,2025,ordinal_harm_blend_50,0,0.5885031303357996,0.3962962962962963,0.37984148549540864,270
0.25,2025,ordinal_harm_blend_50,1,0.4114285714285715,0.4,0.39179056270268725,90
0.25,2025,ordinal_harm_blend_50,2,0.6180904522613064,0.5111111111111111,0.48127696780781104,90
0.25,2025,ordinal_harm_blend_50,3,0.6921397379912664,0.4868421052631579,0.48170194003527333,76
0.25,2025,ordinal_harm_blend_50,4,0.765769088897086,0.52,0.4863798340578526,75
