noise_level,seed,strategy,grade,precision,recall,f1,support
0.0,42,ordinal_harm_blend_50,1,0.4230769230769231,0.3333333333333333,0.3728813559322034,99
0.0,42,ordinal_harm_blend_50,2,0.5,0.40404040404040403,0.44692737430167595,99
0.0,42,ordinal_harm_blend_50,3,0.47560975609756095,0.39,0.42857142857142855,100
0.0,42,ordinal_harm_blend_50,4,0.5,0.46534653465346537,0.48205128205128206,101
0.0,42,ordinal_harm_blend_50,5,0.625,0.693069306930693,0.6572769953051644,101
0.0,42,ordinal_harm_blend_50,high_grade_4_5,0.7135922330097088,0.7277227722772277,0.7205882352941176,202
0.0,99,adaptive_ordinal_harm,0,0.4892086330935252,0.68,0.5690376569037657,100
0.0,99,adaptive_ordinal_harm,1,0.34146341463414637,0.28,0.3076923076923077,100
0.0,99,adaptive_ordinal_harm,2,0.42105263157894735,0.4,0.41025641025641024,100
0.0,99,adaptive_ordinal_harm,3,0.3333333333333333,0.32673267326732675,0.33,101
0.0,99,adaptive_ordinal_harm,4,0.3402061855670103,0.32673267326732675,0.3333333333333333,101
0.0,99,adaptive_ordinal_harm,5,0.5617977528089888,0.5050505050505051,0.5319148936170213,99
0.0,99,adaptive_ordinal_harm,high_grade_4_5,0.6505376344086021,0.605,0.6269430051813472,200
0.0,99,cross_site_blend_50,0,0.4857142857142857,0.68,0.5666666666666667,100
0.0,99,cross_site_blend_50,1,0.4235294117647059,0.36,0.3891891891891892,100
0.0,99,cross_site_blend_50,2,0.4166666666666667,0.35,0.3804347826086957,100
0.0,99,cross_site_blend_50,3,0.33980582524271846,0.3465346534653465,0.3431372549019608,101
0.0,99,cross_site_blend_50,4,0.33,0.32673267326732675,0.3283582089552239,101
0.0,99,cross_site_blend_50,5,0.5617977528089888,0.5050505050505051,0.5319148936170213,99
0.0,99,cross_site_blend_50,high_grade_4_5,0.6349206349206349,0.6,0.6169665809768637,200
0.0,99,fedavg,0,0.496551724137931,0.72,0.5877551020408164,100
0.0,99,fedavg,1,0.4177215189873418,0.33,0.3687150837988827,100
0.0,99,fedavg,2,0.45054945054945056,0.41,0.4293193717277487,100
0.0,99,fedavg,3,0.3333333333333333,0.31683168316831684,0.3248730964467005,101
0.0,99,fedavg,4,0.3372093023255814,0.2871287128712871,0.31016042780748665,101
0.0,99,fedavg,5,0.5288461538461539,0.5555555555555556,0.541871921182266,99
