condition,n_runs,scanner_probe_accuracy_mean,scanner_probe_accuracy_std,scanner_probe_accuracy_min,scanner_probe_accuracy_max,mean_paired_cosine_mean,mean_paired_cosine_std,mean_paired_cosine_min,mean_paired_cosine_max,worst_paired_cosine_mean,worst_paired_cosine_std,worst_paired_cosine_min,worst_paired_cosine_max,mean_top1_retrieval_mean,mean_top1_retrieval_std,mean_top1_retrieval_min,mean_top1_retrieval_max,worst_top1_retrieval_mean,worst_top1_retrieval_std,worst_top1_retrieval_min,worst_top1_retrieval_max,effective_rank_mean,effective_rank_std,effective_rank_min,effective_rank_max,biological_acquisition_cross_covariance_mean,biological_acquisition_cross_covariance_std,biological_acquisition_cross_covariance_min,biological_acquisition_cross_covariance_max
shuffled_region_pairs,1,0.506,,0.506,0.506,0.6303721606731415,,0.6303721606731415,0.6303721606731415,0.5672255754470825,,0.5672255754470825,0.5672255754470825,0.9090000000000001,,0.9090000000000001,0.9090000000000001,0.845,,0.845,0.845,75.01828301035643,,75.01828301035643,75.01828301035643,0.16744175553321838,,0.16744175553321838,0.16744175553321838
shuffled_sample_pairs,1,0.522,,0.522,0.522,0.5922703564167022,,0.5922703564167022,0.5922703564167022,0.5297324657440186,,0.5297324657440186,0.5297324657440186,0.9195,,0.9195,0.9195,0.865,,0.865,0.865,90.59060564978145,,90.59060564978145,90.59060564978145,0.15337812900543213,,0.15337812900543213,0.15337812900543213
true_pairs,1,0.5,,0.5,0.5,0.7116545379161835,,0.7116545379161835,0.7116545379161835,0.6716428995132446,,0.6716428995132446,0.6716428995132446,0.9349999999999999,,0.9349999999999999,0.9349999999999999,0.89,,0.89,0.89,52.787655230110836,,52.787655230110836,52.787655230110836,0.19986844062805176,,0.19986844062805176,0.19986844062805176
