strategy,n_seeds,global_accuracy_mean,global_accuracy_std,global_loss_mean,global_loss_std,worst_site_accuracy_mean,worst_site_accuracy_std,global_qwk_mean,global_qwk_std,macro_f1_mean,macro_f1_std,worst_site_qwk_mean,worst_site_qwk_std,mean_site_qwk_mean,mean_site_qwk_std,weight_entropy_mean,weight_entropy_std,n_eff_mean,n_eff_std,n_comparable_seeds,delta_vs_fedavg_global_qwk_mean,delta_vs_fedavg_global_qwk_std,wins_vs_fedavg_global_qwk,delta_vs_fedavg_worst_site_qwk_mean,delta_vs_fedavg_worst_site_qwk_std,wins_vs_fedavg_worst_site_qwk,delta_vs_fedavg_mean_site_qwk_mean,delta_vs_fedavg_mean_site_qwk_std,wins_vs_fedavg_mean_site_qwk,delta_vs_fedavg_global_accuracy_mean,delta_vs_fedavg_global_accuracy_std,wins_vs_fedavg_global_accuracy,delta_vs_fedavg_macro_f1_mean,delta_vs_fedavg_macro_f1_std,wins_vs_fedavg_macro_f1
adaptive_ordinal_harm,5,0.5584941176470588,0.008248057336548395,1.1214876174926758,0.02445348900592943,0.5355363329954982,0.014855687141826494,0.7085894591745252,0.01620602330528143,0.495677681679684,0.010936752509962741,0.6674205689221182,0.021059772876280757,0.7108687956818146,0.015946118042265735,1.4721590557393172,0.017908287182571342,3.7571979397402355,0.13291135546662525,5,-0.007129411606952396,0.009463279039749226,2,-0.016133362179504184,0.013281637407044494,0,-0.007027648889328164,0.008832781294425215,1,-0.0059294117647059165,0.006177086803994519,1,-0.008612784736477207,0.010634350048087873,2
cross_site_blend_50,5,0.5610352941176471,0.011300978308387466,1.1165488243103028,0.022097249083954062,0.538087743444021,0.015013385014917969,0.7136312483706545,0.016153347089388842,0.495813335967982,0.011250884728852663,0.6726482577940182,0.008541667860032496,0.7154298334220189,0.012071052218467498,1.5655381276318374,0.000739932589168872,4.548713201446314,0.007175402950719509,5,-0.0020876224108230977,0.0076033535691963075,2,-0.010905673307604257,0.009525719237945585,1,-0.002466611149123854,0.006764910584258013,2,-0.0033882352941176697,0.011667361982905071,2,-0.008477130448179205,0.01396708940339527,1
fedavg,5,0.5644235294117648,0.009037254689248226,1.111214280128479,0.02585011974987877,0.5382916538996394,0.023901209275109598,0.7157188707814776,0.013348282794614235,0.5042904664161612,0.00995093420747273,0.6835539311016224,0.014434565342172063,0.7178964445711428,0.013998625350144999,1.4482536578365668,0.0,3.5870568232048843,0.0,5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
ordinal_harm_blend_50,5,0.5564235294117648,0.008024874822509992,1.1203552961349488,0.023785528536705198,0.5303297428524288,0.017477649633637075,0.7135601759285146,0.013891666559226117,0.4932054432138462,0.011363199360674939,0.6642962288488552,0.012739467329642934,0.7133683002632717,0.012814152885214999,1.5651038922769087,0.0016596074041520827,4.544555070952748,0.01663129278668276,5,-0.002158694852962961,0.0034472831674271878,2,-0.01925770225276724,0.01610333572126062,0,-0.004528144307871096,0.0023607666531927766,0,-0.008000000000000007,0.006924206573911585,1,-0.011085023202315025,0.010134917894547579,0
