seed,strategy,global_accuracy,global_loss,worst_site_accuracy,global_qwk,macro_f1,worst_site_qwk,mean_site_qwk,weight_entropy,n_eff,source_path
123,fedavg,0.5694117647058824,1.0965077877044678,0.5360501567398119,0.7298328239744079,0.5055799211566626,0.702768825425204,0.732487374863064,1.4482536578365668,3.5870568232048843,results\ordinal_harm_fair_weights_h_panda_all_noise_0_seed_123\summary.csv
123,cross_site_blend_50,0.5567058823529412,1.1037120819091797,0.5497382198952879,0.7280400712222352,0.49490363784094965,0.6825573624415238,0.7254086963081546,1.5659716424019545,4.55273919098164,results\ordinal_harm_fair_weights_h_panda_all_noise_0_seed_123\summary.csv
123,ordinal_harm_blend_50,0.5548235294117647,1.1078599691390991,0.5109717868338558,0.7316958233484985,0.49025116639988225,0.6649236963479133,0.7266594715415853,1.565881175175747,4.55185099602213,results\ordinal_harm_fair_weights_h_panda_all_noise_0_seed_123\summary.csv
123,adaptive_ordinal_harm,0.5590588235294117,1.1120374202728271,0.5360501567398119,0.7308988779597663,0.49836426074178025,0.6850643122172158,0.7312763638494136,1.4605791965720953,3.6714460803563447,results\ordinal_harm_fair_weights_h_panda_all_noise_0_seed_123\summary.csv
2025,fedavg,0.5585882352941176,1.1365821361541748,0.5235109717868338,0.6983892617352164,0.5000663744833895,0.6744316058050152,0.7010870185241194,1.4482536578365668,3.5870568232048843,results\ordinal_harm_fair_weights_h_panda_all_noise_0_seed_2025\summary.csv
2025,cross_site_blend_50,0.5472941176470588,1.1415430307388306,0.5300751879699248,0.6988934439468641,0.4780140759710345,0.6774408988062729,0.7014432993023529,1.5657594705440252,4.551029812815146,results\ordinal_harm_fair_weights_h_panda_all_noise_0_seed_2025\summary.csv
2025,ordinal_harm_blend_50,0.5454117647058824,1.1455541849136353,0.5263157894736842,0.699062300580201,0.4787262684345226,0.6674847819214901,0.700583675649084,1.5659887704712698,4.553968189190084,results\ordinal_harm_fair_weights_h_panda_all_noise_0_seed_2025\summary.csv
2025,adaptive_ordinal_harm,0.548235294117647,1.1460384130477905,0.5266457680250783,0.7023422716537457,0.4816605501846373,0.6742697711877813,0.7055116024744076,1.5003752092395097,3.9693990347650607,results\ordinal_harm_fair_weights_h_panda_all_noise_0_seed_2025\summary.csv
42,fedavg,0.5694117647058824,1.1136198043823242,0.5601503759398496,0.7072566694854117,0.5159724605549763,0.6673300346903428,0.7161831406854237,1.4482536578365668,3.5870568232048843,results\ordinal_harm_fair_weights_h_panda_all_noise_0_seed_42\summary.csv
42,cross_site_blend_50,0.5585882352941176,1.120318055152893,0.5300751879699248,0.6934701255508755,0.496155205606327,0.6608777559281085,0.7057812801177772,1.5661964956746393,4.555234965883039,results\ordinal_harm_fair_weights_h_panda_all_noise_0_seed_42\summary.csv
42,ordinal_harm_blend_50,0.5604705882352942,1.122520089149475,0.5375939849624061,0.7012373907869142,0.49767759500484426,0.6642258868193143,0.7097292647335764,1.5656608023189955,4.550101965638963,results\ordinal_harm_fair_weights_h_panda_all_noise_0_seed_42\summary.csv
42,adaptive_ordinal_harm,0.5595294117647058,1.1250293254852295,0.5413533834586466,0.6883548206755272,0.4953038513915347,0.6435790343962482,0.6987048475971166,1.4737548772565339,3.7657820262627366,results\ordinal_harm_fair_weights_h_panda_all_noise_0_seed_42\summary.csv
7,fedavg,0.5731764705882353,1.0753384828567505,0.5639097744360902,0.7276155450282679,0.5099629714567177,0.6936547323644098,0.7316464239387271,1.4482536578365668,3.5870568232048843,results\ordinal_harm_fair_weights_h_panda_all_noise_0_seed_7\summary.csv
7,cross_site_blend_50,0.5778823529411765,1.0859732627868652,0.5579937304075235,0.724997097427688,0.5081509709702154,0.6749135732640295,0.7293748112328827,1.5654548139159117,4.547716595602121,results\ordinal_harm_fair_weights_h_panda_all_noise_0_seed_7\summary.csv
7,ordinal_harm_blend_50,0.5670588235294117,1.0868762731552124,0.556390977443609,0.7225533674966335,0.5095379243441053,0.6801940891045435,0.7271525513533359,1.5658460750562717,4.551949127396614,results\ordinal_harm_fair_weights_h_panda_all_noise_0_seed_7\summary.csv
7,adaptive_ordinal_harm,0.5708235294117647,1.084657073020935,0.556390977443609,0.7175915199613607,0.5116816340432583,0.6876765536723164,0.723913836138754,1.4534557439823763,3.6222708123283547,results\ordinal_harm_fair_weights_h_panda_all_noise_0_seed_7\summary.csv
99,fedavg,0.5515294117647059,1.1340231895446777,0.5078369905956113,0.7155000536840841,0.48987060442905994,0.6795844572231403,0.7080782648443799,1.4482536578365668,3.5870568232048843,results\ordinal_harm_fair_weights_h_panda_all_noise_0_seed_99\summary.csv
99,cross_site_blend_50,0.5647058823529412,1.1311976909637451,0.5225563909774437,0.7227555037056095,0.5018427894513834,0.6674516985301562,0.7151410801489273,1.5643082156226567,4.536845441949627,results\ordinal_harm_fair_weights_h_panda_all_noise_0_seed_99\summary.csv
99,ordinal_harm_blend_50,0.5543529411764706,1.1389659643173218,0.5203761755485894,0.713251997430326,0.4898342618858765,0.6446526900510148,0.702716538038777,1.5621426383622599,4.514905076515947,results\ordinal_harm_fair_weights_h_panda_all_noise_0_seed_99\summary.csv
99,adaptive_ordinal_harm,0.5548235294117647,1.1396758556365967,0.5172413793103449,0.703759805622226,0.4913781120372094,0.6465131731370295,0.6949373283493814,1.472630251646071,3.757091744988682,results\ordinal_harm_fair_weights_h_panda_all_noise_0_seed_99\summary.csv
