seed,strategy,global_accuracy,global_loss,worst_site_accuracy,global_qwk,macro_f1,worst_site_qwk,mean_site_qwk,weight_entropy,n_eff,source_path
11,fedavg,0.5256470588235295,1.1728624105453491,0.4952978056426332,0.7186645880399638,0.44583227515908086,0.6983115957788266,0.7269082996176406,1.4482536578365668,3.5870568232048843,results\threshold_shift_panda_all_conservative_45_seed_11\summary.csv
11,cross_site_blend_50,0.5491764705882353,1.1351999044418335,0.5203761755485894,0.7279402531602378,0.4756956220330177,0.6982601754864977,0.7413890565436128,1.569393984614634,4.587266775404342,results\threshold_shift_panda_all_conservative_45_seed_11\summary.csv
123,fedavg,0.512,1.191188931465149,0.47335423197492166,0.6842525827854697,0.43547546900159984,0.6443909272024675,0.6827482723486302,1.4482536578365668,3.5870568232048843,results\threshold_shift_panda_all_conservative_45_seed_123\summary.csv
123,cross_site_blend_50,0.5421176470588235,1.1495280265808105,0.5109717868338558,0.7276041522412714,0.4722981845450189,0.6793432674370105,0.7197759974251865,1.5706566222680733,4.599261665475296,results\threshold_shift_panda_all_conservative_45_seed_123\summary.csv
17,fedavg,0.5129411764705882,1.1881484985351562,0.47648902821316613,0.7047611051305349,0.4388248410063545,0.6452205731806993,0.6905945451901226,1.4482536578365668,3.5870568232048843,results\threshold_shift_panda_all_conservative_45_seed_17\summary.csv
17,cross_site_blend_50,0.5289411764705882,1.158773422241211,0.49624060150375937,0.7077247854813571,0.46014610904912745,0.6417517990615362,0.6917447783051633,1.5720250373940878,4.61292641065407,results\threshold_shift_panda_all_conservative_45_seed_17\summary.csv
2025,fedavg,0.512,1.2129979133605957,0.5037593984962406,0.6513178987545162,0.42135102665091795,0.6357395844743856,0.6550728682482758,1.4482536578365668,3.5870568232048843,results\threshold_shift_panda_all_conservative_45_seed_2025\summary.csv
2025,cross_site_blend_50,0.5251764705882352,1.1872401237487793,0.49216300940438873,0.6916847406111083,0.44051448815519745,0.6475384686313133,0.6929907323339558,1.5704170038715066,4.597391322812829,results\threshold_shift_panda_all_conservative_45_seed_2025\summary.csv
23,fedavg,0.5256470588235295,1.2152775526046753,0.49843260188087773,0.6689702161873159,0.4501728064200315,0.6278285098051921,0.6892648974635474,1.4482536578365668,3.5870568232048843,results\threshold_shift_panda_all_conservative_45_seed_23\summary.csv
23,cross_site_blend_50,0.5383529411764706,1.1972875595092773,0.5235109717868338,0.6811832732447068,0.4677176487867743,0.6330609816469177,0.7044609882881547,1.5707556202352995,4.600597408051588,results\threshold_shift_panda_all_conservative_45_seed_23\summary.csv
29,fedavg,0.5218823529411765,1.198760986328125,0.462406015037594,0.7027122701678348,0.44944358762979036,0.659303557554211,0.6983248374194992,1.4482536578365668,3.5870568232048843,results\threshold_shift_panda_all_conservative_45_seed_29\summary.csv
29,cross_site_blend_50,0.5468235294117647,1.1660090684890747,0.5037593984962406,0.7083737182341829,0.4791428742323236,0.6553674973311826,0.7033051263106922,1.5714718817771758,4.607646801040121,results\threshold_shift_panda_all_conservative_45_seed_29\summary.csv
31,fedavg,0.5209411764705882,1.1923086643218994,0.5015673981191222,0.6907445542033991,0.4467296226169241,0.6478213865592243,0.697022671132488,1.4482536578365668,3.5870568232048843,results\threshold_shift_panda_all_conservative_45_seed_31\summary.csv
31,cross_site_blend_50,0.5378823529411765,1.17892324924469,0.518796992481203,0.7010929147350813,0.47784006870438717,0.678206683569994,0.7110580444059729,1.5705559181165194,4.598658842832788,results\threshold_shift_panda_all_conservative_45_seed_31\summary.csv
37,fedavg,0.5134117647058823,1.1965903043746948,0.4924812030075188,0.6718398316224687,0.4501286620132132,0.6566294013012368,0.6776751902752847,1.4482536578365668,3.5870568232048843,results\threshold_shift_panda_all_conservative_45_seed_37\summary.csv
37,cross_site_blend_50,0.5383529411764706,1.1617608070373535,0.5,0.698988949454788,0.4679482987007382,0.6798369892493197,0.7028944926747507,1.5702504677054723,4.595603867377493,results\threshold_shift_panda_all_conservative_45_seed_37\summary.csv
41,fedavg,0.532235294117647,1.1805106401443481,0.5141065830721003,0.7123796898843979,0.45765247339172754,0.6477160424225139,0.7230280654793807,1.4482536578365668,3.5870568232048843,results\threshold_shift_panda_all_conservative_45_seed_41\summary.csv
41,cross_site_blend_50,0.536,1.1696257591247559,0.5078369905956113,0.7108887383352965,0.46170077323194886,0.6681257448384708,0.7194995869173381,1.5710748058442219,4.603552897344979,results\threshold_shift_panda_all_conservative_45_seed_41\summary.csv
