strategy,n_seeds,global_accuracy_mean,global_accuracy_std,global_loss_mean,global_loss_std,worst_site_accuracy_mean,worst_site_accuracy_std,global_qwk_mean,global_qwk_std,macro_f1_mean,macro_f1_std,worst_site_qwk_mean,worst_site_qwk_std,mean_site_qwk_mean,mean_site_qwk_std,weight_entropy_mean,weight_entropy_std,n_eff_mean,n_eff_std,n_comparable_seeds,delta_vs_fedavg_global_qwk_mean,delta_vs_fedavg_global_qwk_std,wins_vs_fedavg_global_qwk,delta_vs_fedavg_worst_site_qwk_mean,delta_vs_fedavg_worst_site_qwk_std,wins_vs_fedavg_worst_site_qwk,delta_vs_fedavg_mean_site_qwk_mean,delta_vs_fedavg_mean_site_qwk_std,wins_vs_fedavg_mean_site_qwk,delta_vs_fedavg_global_accuracy_mean,delta_vs_fedavg_global_accuracy_std,wins_vs_fedavg_global_accuracy,delta_vs_fedavg_macro_f1_mean,delta_vs_fedavg_macro_f1_std,wins_vs_fedavg_macro_f1
adaptive_ordinal_harm,5,0.4475873544093178,0.029507733529065217,1.404429054260254,0.03314368715794064,0.40139571150097464,0.031055958578956003,0.6258725180042778,0.04143838283880487,0.4337439222346751,0.029004874037884494,0.5259274432324722,0.10922338641775461,0.6312846659276444,0.047175128666347245,1.5746361439309235,0.03324127517602523,4.650533936807011,0.32097284399526,5,0.01835863438192258,0.027082253541058886,4,0.00011142789768698868,0.02264616966635252,4,0.019897161822584053,0.02962558634094981,4,0.011647254575707167,0.020547569110197127,4,0.013377790828110237,0.021296250946041873,4
cross_site_blend_50,5,0.454242928452579,0.03902176172898029,1.4093921899795532,0.04294298867127515,0.397037037037037,0.029443862095336,0.6264580724736694,0.048444259906818,0.44195604444324493,0.037731369481609836,0.5240166530124338,0.12495285037319731,0.6283889511072174,0.05580857077875936,1.5693750363668617,0.0007481546519901371,4.586839304432923,0.007277800640692727,5,0.018944188851314058,0.009932709013804752,5,-0.0017993623223513833,0.03873716188840817,2,0.017001447002157045,0.012409931361445496,4,0.01830282861896839,0.01565298479386588,5,0.02158991303668001,0.012282748046543288,5
fedavg,5,0.43594009983361065,0.02898710713840989,1.4429442167282105,0.04254047826234079,0.3837037037037037,0.02038719843633021,0.6075138836223553,0.04611186348145463,0.4203661314065649,0.02773273862082178,0.5258160153347852,0.09312922548825947,0.6113875041050604,0.057118485080729905,1.447865223410363,0.0,3.584382912358957,0.0,5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
ordinal_harm_blend_50,5,0.4489184692179701,0.03367894742716955,1.4084788322448731,0.0430125910091069,0.39565302144249515,0.041145129222132766,0.6280976715086497,0.043687074700295966,0.4366825898152263,0.033431244956207556,0.5191585875413736,0.09618697708680447,0.6337422540404389,0.051266705364472816,1.5734093547563754,0.0023166055084470694,4.627068179689039,0.02336861930990469,5,0.020583787886294492,0.014136611565080942,4,-0.00665742779341163,0.012699187544802816,2,0.02235474993537856,0.016628121647769216,4,0.012978369384359412,0.013690517424774859,4,0.01631645840866138,0.014022156637606911,4
