regime,global_qwk,global_accuracy,macro_f1,global_loss,worst_site_qwk,worst_site_accuracy,mean_site_qwk,train_description
centralized_all,0.6411195326371255,0.46798029556650245,0.45960780641676346,1.356998085975647,0.17486338797814216,0.3333333333333333,0.6030114296623272,single model trained on the union of all simulated-site training data
local_site_0,0.6191432012387452,0.5024630541871922,0.501202984870134,1.4274919033050537,0.12429378531073443,0.36666666666666664,0.5944670860525844,single model trained only on simulated site 0
local_site_1,0.4862119733337745,0.3793103448275862,0.36361334377419335,1.9245269298553467,0.14285714285714302,0.23333333333333334,0.49159487428208415,single model trained only on simulated site 1
local_site_2,0.5657405215273785,0.3793103448275862,0.3796122750904521,1.5910075902938843,0.08074534161490665,0.23333333333333334,0.5543535639410576,single model trained only on simulated site 2
local_site_3,0.3642989027435478,0.33497536945812806,0.33169296924617714,1.7309978008270264,0.22695035460992907,0.23333333333333334,0.3632612058284372,single model trained only on simulated site 3
local_site_4,0.5315844877679061,0.32019704433497537,0.3156953632800365,1.6288914680480957,0.1301775147928994,0.16666666666666666,0.531427378530499,single model trained only on simulated site 4
fedavg,0.5785635590997324,0.43842364532019706,0.4263972935264169,1.406546711921692,0.14507772020725396,0.3,0.5529241904519531,standard sample-size-weighted federated averaging across simulated sites
