seed,strategy,global_accuracy,global_loss,worst_site_accuracy,global_qwk,macro_f1,worst_site_qwk,mean_site_qwk,weight_entropy,n_eff,source_path
11,fedavg,0.5336470588235294,1.155829668045044,0.5047021943573667,0.7241025289932075,0.46032220767752935,0.7041524030739116,0.7285246757959772,1.4482536578365668,3.5870568232048843,results\threshold_shift_panda_all_conservative_35_seed_11\summary.csv
11,cross_site_blend_50,0.5458823529411765,1.1240259408950806,0.5141065830721003,0.7286098049351841,0.47307084817085143,0.7048289401573158,0.7390256683110602,1.5678713815805554,4.572152828432131,results\threshold_shift_panda_all_conservative_35_seed_11\summary.csv
123,fedavg,0.532235294117647,1.1667317152023315,0.49843260188087773,0.7008120381304861,0.4574705593495003,0.6415110661876859,0.6975313977100421,1.4482536578365668,3.5870568232048843,results\threshold_shift_panda_all_conservative_35_seed_123\summary.csv
123,cross_site_blend_50,0.5444705882352942,1.1425282955169678,0.5329153605015674,0.7269069025420316,0.47864285842909865,0.6794004503871789,0.7237739253622081,1.5694526193123246,4.5873804424020275,results\threshold_shift_panda_all_conservative_35_seed_123\summary.csv
17,fedavg,0.5256470588235295,1.1573853492736816,0.4849624060150376,0.7156175045507729,0.4553905734474262,0.662600406948435,0.6983166532576419,1.4482536578365668,3.5870568232048843,results\threshold_shift_panda_all_conservative_35_seed_17\summary.csv
17,cross_site_blend_50,0.5407058823529411,1.1431597471237183,0.5172413793103449,0.7108784951497064,0.47380921837737916,0.6478945756677357,0.6950529756936928,1.5703153872039621,4.595793211746717,results\threshold_shift_panda_all_conservative_35_seed_17\summary.csv
2025,fedavg,0.5289411764705882,1.1831483840942383,0.5109717868338558,0.6807281930157465,0.4536186046377839,0.6555318322663315,0.6810694037359211,1.4482536578365668,3.5870568232048843,results\threshold_shift_panda_all_conservative_35_seed_2025\summary.csv
2025,cross_site_blend_50,0.5392941176470588,1.1782293319702148,0.5235109717868338,0.6843497880677878,0.4562819945143608,0.6713782370321215,0.6886384962515921,1.568555140521923,4.578821337333093,results\threshold_shift_panda_all_conservative_35_seed_2025\summary.csv
23,fedavg,0.5284705882352941,1.20163094997406,0.512041884816754,0.6817054931979194,0.45086758568451507,0.6489528417707807,0.6975572303865987,1.4482536578365668,3.5870568232048843,results\threshold_shift_panda_all_conservative_35_seed_23\summary.csv
23,cross_site_blend_50,0.5369411764705883,1.185629963874817,0.5204188481675392,0.6817857870178418,0.4639569043661534,0.6388311572868921,0.7033775320945139,1.5691676401702224,4.584809894841777,results\threshold_shift_panda_all_conservative_35_seed_23\summary.csv
29,fedavg,0.540235294117647,1.1730581521987915,0.48120300751879697,0.7097904464951998,0.4686042926591569,0.6662235221129131,0.702767389490093,1.4482536578365668,3.5870568232048843,results\threshold_shift_panda_all_conservative_35_seed_29\summary.csv
29,cross_site_blend_50,0.552,1.1523605585098267,0.5075187969924813,0.7115535846956935,0.4828868782856773,0.6521589565004312,0.7032466256615588,1.5691166676688122,4.584099262209062,results\threshold_shift_panda_all_conservative_35_seed_29\summary.csv
31,fedavg,0.5303529411764706,1.1736167669296265,0.5141065830721003,0.7007418973821562,0.4586274484143005,0.6567343710782666,0.7054236189010938,1.4482536578365668,3.5870568232048843,results\threshold_shift_panda_all_conservative_35_seed_31\summary.csv
31,cross_site_blend_50,0.5312941176470588,1.1609926223754883,0.4924812030075188,0.6984447992506222,0.46133983712918486,0.6721370521131432,0.7097259210937533,1.5687565207625496,4.58071347472193,results\threshold_shift_panda_all_conservative_35_seed_31\summary.csv
37,fedavg,0.5374117647058824,1.17512047290802,0.5112781954887218,0.6881570111379685,0.4783017867321298,0.6753917200032407,0.6931063763738257,1.4482536578365668,3.5870568232048843,results\threshold_shift_panda_all_conservative_35_seed_37\summary.csv
37,cross_site_blend_50,0.5501176470588235,1.1547400951385498,0.5112781954887218,0.7088559872909908,0.4807607288988407,0.7005886411526675,0.7091999311672879,1.5685310373956107,4.578477567156867,results\threshold_shift_panda_all_conservative_35_seed_37\summary.csv
41,fedavg,0.5463529411764706,1.1643648147583008,0.5287958115183246,0.7113097901595187,0.47998193195978883,0.6734327929995696,0.7237520313373309,1.4482536578365668,3.5870568232048843,results\threshold_shift_panda_all_conservative_35_seed_41\summary.csv
41,cross_site_blend_50,0.5416470588235294,1.152753472328186,0.5235109717868338,0.7194711961726851,0.4637752881006425,0.6730135092011489,0.7303581616493353,1.568892410746043,4.5817320391428495,results\threshold_shift_panda_all_conservative_35_seed_41\summary.csv
42,fedavg,0.536,1.1838988065719604,0.5150375939849624,0.67568493359138,0.4644619166746092,0.6353615299085036,0.6925201467229717,1.4482536578365668,3.5870568232048843,results\threshold_shift_panda_all_conservative_35_seed_42\summary.csv
42,cross_site_blend_50,0.5510588235294117,1.1644690036773682,0.518796992481203,0.6894884384239219,0.48874520645091857,0.6669725170550319,0.6993536527466235,1.569400014865453,4.587039594796754,results\threshold_shift_panda_all_conservative_35_seed_42\summary.csv
