cell_key,acquisition_dim,cross_covariance_weight,fold,seed,epochs,run_id,code_commit,environment_sha256,dataset_name,dataset_source_sha256,split_manifest_sha256,pair_assignments_sha256,biological_scanner_balanced_accuracy,biological_scanner_macro_f1,biological_category_balanced_accuracy,biological_category_macro_f1,biological_category_weighted_f1,biological_same_category_purity_k1,biological_same_category_purity_k5,biological_same_category_purity_k10,acquisition_scanner_balanced_accuracy,acquisition_scanner_macro_f1,acquisition_category_balanced_accuracy,acquisition_category_macro_f1,acquisition_category_weighted_f1,acquisition_same_category_purity_k1,acquisition_same_category_purity_k5,acquisition_same_category_purity_k10
dim2-xcov0-fold0-seed911,2,0.0,0,911,75,parun-v1-cf56af2914f77323a3da0fb93afb25c0f80662fd1547a1b48d91d9493297dec2,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,canine_cutaneous_scc_dinov2_paired_acquisition,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,19306704f6dc919790d13d0f77bfe2b6975b0fbf34388553f0a31aced97a7081,d569107cee1d5c33dc8acb011b678be13c8287cdff20ecd0d74c69622c527681,0.3472222222222222,0.34229019350754836,0.3397475541579315,0.23951714232762647,0.27711926872336795,0.9583333333333334,0.8769444444444444,0.7180555555555556,0.7597222222222222,0.7590819388816378,0.11910818713450293,0.058798116927967006,0.049536208128085395,0.2263888888888889,0.23694444444444446,0.2338888888888889
dim2-xcov0-fold0-seed912,2,0.0,0,912,75,parun-v1-d3ed5bf7c9653530a62c16cb1cdedb4af41898733d5c8091b2b0fba75c161337,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,canine_cutaneous_scc_dinov2_paired_acquisition,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,19306704f6dc919790d13d0f77bfe2b6975b0fbf34388553f0a31aced97a7081,fa4685584229e9ec5493f5f4b7f8bb9add4374fa9aeae6e2719792c727a859b7,0.32499999999999996,0.32357918139561537,0.29880107764169334,0.24498268529006384,0.2552964410150702,0.9555555555555556,0.8744444444444445,0.7081944444444445,0.7583333333333333,0.7573416650276505,0.11508040935672514,0.05949731020153554,0.04992273310935283,0.225,0.23277777777777778,0.2361111111111111
dim2-xcov0-fold0-seed913,2,0.0,0,913,75,parun-v1-5a59e2ebdd2ff066f9455e43a8f25cce2ff06c885d776fc06ebec0de0d682b04,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,canine_cutaneous_scc_dinov2_paired_acquisition,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,19306704f6dc919790d13d0f77bfe2b6975b0fbf34388553f0a31aced97a7081,aaf93a6fcf6e2a9d2a9fde816f911dde3574a64434ebab8795e3d83dc62e9153,0.37777777777777777,0.3759495085009634,0.3158589870903674,0.27204832406203133,0.269652790480693,0.9611111111111111,0.8825,0.7283333333333334,0.7680555555555555,0.7669520520088315,0.10485237596086654,0.06392639435947708,0.10195870119174262,0.24861111111111112,0.23027777777777778,0.23166666666666666
dim2-xcov0-fold0-seed914,2,0.0,0,914,75,parun-v1-ed1cd83fe32d5ab54a3c96f6570936af5095ed82458a53a1bc37aed36a7638f5,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,canine_cutaneous_scc_dinov2_paired_acquisition,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,19306704f6dc919790d13d0f77bfe2b6975b0fbf34388553f0a31aced97a7081,471e2cdd2fc6bef98846edeb5ba50f18c4f8656d7f52de795c18ce01d5c0e27c,0.34444444444444444,0.33489797370154906,0.325771704549634,0.2720767069600625,0.2867312159004406,0.9555555555555556,0.8744444444444445,0.7138888888888889,0.7569444444444444,0.756297287605072,0.11747076023391811,0.06571257465313902,0.0536740198964685,0.22361111111111112,0.22611111111111112,0.22819444444444445
dim2-xcov0-fold0-seed915,2,0.0,0,915,75,parun-v1-8e90002db289492dc5f80a83fc3417a2b9db2c2b772ca8dac64cc78c3196ef25,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,canine_cutaneous_scc_dinov2_paired_acquisition,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,19306704f6dc919790d13d0f77bfe2b6975b0fbf34388553f0a31aced97a7081,69e1fa8bfef235e1dcf46339bf46496ef60dc50aa1033dbc9113bcc9dcb09f09,0.35277777777777775,0.3412590299277606,0.2961545340027217,0.22077220510521206,0.27195021669161035,0.9527777777777777,0.8722222222222222,0.7123611111111111,0.7569444444444444,0.756458964190923,0.11828947368421054,0.06326680084763332,0.05247700585457205,0.23055555555555557,0.23333333333333334,0.2388888888888889
dim2-xcov0-fold1-seed911,2,0.0,1,911,75,parun-v1-3fa12fe7fcf3842126709c8d6e7b04b90de0a2cd106cf5950756032e601dd751,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,canine_cutaneous_scc_dinov2_paired_acquisition,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,96501c9be1258f74c119d9f88a61c6945cf51f8c56ab53147b6c0b10792b3212,4b71f8ec363b6ac63db9f82872fa5c7ab5807a34e9ec5b0b43d6868e5fdbb9c2,0.37037037037037035,0.36943338017209976,0.41143118069145473,0.35139302947476964,0.5057785553154202,0.9925925925925926,0.9015873015873016,0.7558730158730159,0.7354497354497355,0.7322816321207916,0.10673015873015873,0.057947297337263524,0.049007612460790294,0.2518518518518518,0.2419047619047619,0.24476190476190476
dim2-xcov0-fold1-seed912,2,0.0,1,912,75,parun-v1-94c39a82db0c701e3e1eb19b64efa2295799b9e0631c64ce9165a1b481a8f529,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,canine_cutaneous_scc_dinov2_paired_acquisition,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,96501c9be1258f74c119d9f88a61c6945cf51f8c56ab53147b6c0b10792b3212,f8c616da5b2df50729c7df94506e219d3178fc5210df108a9bd19fdc705bc64c,0.36296296296296293,0.3481413631047192,0.36967340726244835,0.3532059667218311,0.43151323466889174,0.9915343915343915,0.9081481481481481,0.7635978835978836,0.7164021164021163,0.7111692040295999,0.11276190476190474,0.07584476586320346,0.06146640030396574,0.2613756613756614,0.23851851851851852,0.24349206349206348
dim2-xcov0-fold1-seed913,2,0.0,1,913,75,parun-v1-9ecd55c1c662ca8397c75fabbeea95e7fc94bda0d9a44421d1df528618b6c580,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,canine_cutaneous_scc_dinov2_paired_acquisition,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,96501c9be1258f74c119d9f88a61c6945cf51f8c56ab53147b6c0b10792b3212,15982657a25be52fa73802a18ef4fdcdff3af4a7333ae1226cea85949040fe89,0.3841269841269841,0.3783312974593665,0.3747449445531637,0.3822698382204495,0.4861915192032633,0.9904761904761905,0.9058201058201059,0.7631746031746032,0.725925925925926,0.721225475472832,0.09892063492063491,0.05711171914366294,0.048732137582735154,0.2402116402116402,0.24169312169312168,0.242010582010582
dim2-xcov0-fold1-seed914,2,0.0,1,914,75,parun-v1-9fbbadd156eaad910b23cbfc9daab5700e49b85104458a60cb9a469a4582902e,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,canine_cutaneous_scc_dinov2_paired_acquisition,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,96501c9be1258f74c119d9f88a61c6945cf51f8c56ab53147b6c0b10792b3212,b6d68ca618d55dba9f14a3abab5eab20c9dd642686516063f1b5e92b03aa852a,0.3947089947089947,0.3940888932701286,0.3975359860839312,0.4038878524064537,0.5094635310433231,0.9936507936507937,0.9113227513227513,0.7665608465608466,0.711111111111111,0.7068913509123866,0.11093281148075668,0.08138552506408729,0.07069944998292567,0.2507936507936508,0.2535449735449735,0.2583068783068783
dim2-xcov0-fold1-seed915,2,0.0,1,915,75,parun-v1-d5f576e265c0f451375bed99b60666eb6cef0414b77fffd0a7db07dc12501d7d,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,canine_cutaneous_scc_dinov2_paired_acquisition,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,96501c9be1258f74c119d9f88a61c6945cf51f8c56ab53147b6c0b10792b3212,41209e4d02ee396812654aa1c5f410b4b06c2428fbd18ad896ed92231aa7e68d,0.38835978835978835,0.3867298142251484,0.3358878016960209,0.34397476783262676,0.44493615359135125,0.9925925925925926,0.9045502645502645,0.7536507936507937,0.7026455026455026,0.701966919416435,0.09095238095238095,0.0649836521442014,0.06537411903481438,0.2306878306878307,0.23703703703703705,0.23492063492063492
dim2-xcov0-fold2-seed911,2,0.0,2,911,75,parun-v1-2af1253bb5bc5e6eadf53772fc966a92abbfd5809096e08d023e2e95e60ab07f,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,canine_cutaneous_scc_dinov2_paired_acquisition,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,6d6c2bc39de24244e414816dd4386fd0a61c94fc2e7d66f6e88aef61f66e1f3e,93e99ccaaa2200a6a9d2e8fd3c1050764304a1915e0fa320a1ab37f96adf9f57,0.3779310344827586,0.3769232974387081,0.4672002072002071,0.3971448664107117,0.47366871935863675,0.9586206896551724,0.896,0.7475862068965518,0.7875862068965518,0.7891706544951657,0.10722222222222222,0.055256987970775835,0.050385315786392396,0.22620689655172413,0.21075862068965517,0.2110344827586207
dim2-xcov0-fold2-seed912,2,0.0,2,912,75,parun-v1-c2cb17bfa7a54f0f74c0f1fb6bc8423d725921dbaa3d4a0faa7617dbb9deeb30,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,canine_cutaneous_scc_dinov2_paired_acquisition,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,6d6c2bc39de24244e414816dd4386fd0a61c94fc2e7d66f6e88aef61f66e1f3e,a8cc4504a50f85b3737249d3bd3e015b1f8d0a87d9b6a9d2a79b6f287630c7c9,0.3544827586206897,0.3513060308586261,0.45802771302771306,0.38318469363487434,0.4600903548404334,0.9544827586206897,0.8957241379310344,0.7433103448275862,0.7958620689655174,0.7946233910654603,0.07982905982905983,0.04942156686447281,0.07218766987662435,0.22620689655172413,0.2190344827586207,0.2219310344827586
dim2-xcov0-fold2-seed913,2,0.0,2,913,75,parun-v1-1e89b7547f8ada0c9acd6dca652f2f4362b1b9a70f3967c02dc2dc9f7dba8f2b,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,canine_cutaneous_scc_dinov2_paired_acquisition,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,6d6c2bc39de24244e414816dd4386fd0a61c94fc2e7d66f6e88aef61f66e1f3e,1b7e89fba89f7566ae185fc800936c590fe515220ab53f006ebc3133b8da59fc,0.3351724137931035,0.32865277346724997,0.38309505309505304,0.38149002790501774,0.41479867130330095,0.9517241379310345,0.8951724137931034,0.7493793103448276,0.7751724137931034,0.7768755500661207,0.10703703703703704,0.06482171433514368,0.05709113524203254,0.21517241379310345,0.2143448275862069,0.21889655172413794
dim2-xcov0-fold2-seed914,2,0.0,2,914,75,parun-v1-124eed078ef6006e0e45d602abc310dbd1b752dde303499379d93866206ccc78,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,canine_cutaneous_scc_dinov2_paired_acquisition,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,6d6c2bc39de24244e414816dd4386fd0a61c94fc2e7d66f6e88aef61f66e1f3e,c789db08d9ef36d74d4c6c3b9858511f08661765bac3ee799dc3a9982143160a,0.3393103448275862,0.33242852894045877,0.4600945350945351,0.45792984896938416,0.45642866867293597,0.9558620689655173,0.8918620689655172,0.7375172413793103,0.7806896551724137,0.7819426688903501,0.1033190883190883,0.06337204800619435,0.06758919727128306,0.2110344827586207,0.22703448275862068,0.21958620689655173
dim2-xcov0-fold2-seed915,2,0.0,2,915,75,parun-v1-83aec5dbfbcf56f2eebb513d53ece4315605229a288a3932e37283f4411ea56d,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,canine_cutaneous_scc_dinov2_paired_acquisition,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,6d6c2bc39de24244e414816dd4386fd0a61c94fc2e7d66f6e88aef61f66e1f3e,d336a73f85511cd34eb983aaf5e39f7ab3033271a7da72741e3648c4fe632bcc,0.38344827586206903,0.3795830950819384,0.48655788655788657,0.4078519525945704,0.47410739224469917,0.9572413793103448,0.8918620689655172,0.7346206896551725,0.7931034482758621,0.7912966537894773,0.08264957264957265,0.05618136545971597,0.08531410898989995,0.2317241379310345,0.20496551724137932,0.20951724137931035
dim2-xcov0-fold3-seed911,2,0.0,3,911,75,parun-v1-b08d273148c93b4b895768cc1a054882b7bd28ca3c665ba2e052670d7f22bb5e,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,canine_cutaneous_scc_dinov2_paired_acquisition,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,3396e0fb34d92af27dbd982bd5cea16fbeae7cc3b4d3bb64ee9f04ca959cdaf7,788b680ccd19af1a5078a29468ccedec71924988f53e9d5a9bcec65b838a6f75,0.36025641025641025,0.3539805887284164,0.46459285692968205,0.33266037998842213,0.3860824083792298,0.9935897435897436,0.9279487179487179,0.7929487179487179,0.7910256410256411,0.7903198456677623,0.09631886087768439,0.04697420257195216,0.026075592325290085,0.2987179487179487,0.3030769230769231,0.3120512820512821
dim2-xcov0-fold3-seed912,2,0.0,3,912,75,parun-v1-31321d802a84ce5da69f94bb8dd4dfdfd161df5d036df5ac741e063a11a35d97,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,canine_cutaneous_scc_dinov2_paired_acquisition,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,3396e0fb34d92af27dbd982bd5cea16fbeae7cc3b4d3bb64ee9f04ca959cdaf7,9143cda1072e3664a49e6e3b2d1d8494f0763cee9176381e29119d33155f8fac,0.4153846153846154,0.41341520553230104,0.43507569846812394,0.31573267286854645,0.3914641504597683,0.9923076923076923,0.9230769230769231,0.7933333333333333,0.8012820512820513,0.8007286686507848,0.09607597985921919,0.0520943330467331,0.031796678136032396,0.28974358974358977,0.2987179487179487,0.30448717948717946
dim2-xcov0-fold3-seed913,2,0.0,3,913,75,parun-v1-8742813f01623ea6b86c41d545de7712c0e5aa2eea5c16674af549b6d934e76a,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,canine_cutaneous_scc_dinov2_paired_acquisition,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,3396e0fb34d92af27dbd982bd5cea16fbeae7cc3b4d3bb64ee9f04ca959cdaf7,47c382edc2395527f2c22f60c32f9c18fc1f027496589778ff6018dd434a35ba,0.36025641025641025,0.35782138574697103,0.43296763149704326,0.38253050661472937,0.4609146134488656,0.9961538461538462,0.9238461538461539,0.7856410256410257,0.8012820512820513,0.8011439329722443,0.10597956077408133,0.05442800973600449,0.0788971222457461,0.34487179487179487,0.32,0.3121794871794872
dim2-xcov0-fold3-seed914,2,0.0,3,914,75,parun-v1-c9cab249766cef7180fce12777d913e5e5d671bf14809417a6a0d7dc9e7fc472,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,canine_cutaneous_scc_dinov2_paired_acquisition,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,3396e0fb34d92af27dbd982bd5cea16fbeae7cc3b4d3bb64ee9f04ca959cdaf7,d78a282b3884d291121ce06532ba18e7f669118925ae184dacc36cd7c6b6b431,0.3782051282051282,0.3783084154511762,0.4222546461506977,0.32185132583169784,0.42114447381731596,0.9948717948717949,0.9182051282051282,0.7832051282051282,0.7846153846153847,0.7840932370592992,0.09092748210395268,0.04961429161239839,0.027686105831707927,0.31794871794871793,0.3182051282051282,0.3091025641025641
dim2-xcov0-fold3-seed915,2,0.0,3,915,75,parun-v1-29218537e71841a59caf2a6c2990d0d7fc9ec8bf311d33921cb6a86b29fa4ff5,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,canine_cutaneous_scc_dinov2_paired_acquisition,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,3396e0fb34d92af27dbd982bd5cea16fbeae7cc3b4d3bb64ee9f04ca959cdaf7,eb78143a1b9c18c92198ec81bb92c912e3219330c6e15c3b8beac6d2a6cc0cc4,0.3653846153846153,0.36290030068113477,0.41377822970893074,0.36183665118121805,0.41081992020939917,0.9935897435897436,0.9171794871794872,0.7841025641025641,0.7833333333333333,0.7836083173506392,0.07462803081658843,0.04653536990187974,0.04504468268138251,0.3,0.31153846153846154,0.32256410256410256
dim2-xcov0-fold4-seed911,2,0.0,4,911,75,parun-v1-e38369bf5ce49680eca9fce336973e728bfe092b72efd27d1fb016f0a503e1e4,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,canine_cutaneous_scc_dinov2_paired_acquisition,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,a382ed29bc8bd74178282183fcbb9d2a3f66665391a4be234acdb6f3eac995f6,6acf6c0707388b5254a70464d25d2a7986f98adff8089ea2d85596136ef93103,0.38830409356725143,0.384379433294597,0.35747179796180345,0.32968341493477843,0.4262763661675665,0.9625730994152046,0.8905263157894737,0.7553216374269006,0.7801169590643274,0.7786008819220442,0.14447443812783994,0.09793156287540951,0.12790996410916694,0.23508771929824562,0.22292397660818714,0.22608187134502924
dim2-xcov0-fold4-seed912,2,0.0,4,912,75,parun-v1-5f92eef69a54accdc2e5503b4d0033e640080a2e20232b62566d851f378af8c5,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,canine_cutaneous_scc_dinov2_paired_acquisition,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,a382ed29bc8bd74178282183fcbb9d2a3f66665391a4be234acdb6f3eac995f6,7977eb2ed6639764823c063e8735c9fa703f2f3f8617fd7b6fbccd2612df7bc9,0.3614035087719298,0.36201136077350393,0.35895759142339,0.32998975233443445,0.4128394979411687,0.9649122807017544,0.8863157894736842,0.7525146198830409,0.7578947368421052,0.7556856912535935,0.1470100920128428,0.09792484967829317,0.10933332089547193,0.26432748538011697,0.23298245614035087,0.22467836257309942
dim2-xcov0-fold4-seed913,2,0.0,4,913,75,parun-v1-32fad0b7e317da21e17c96d524b5bb98c929cef574ffd893b29697f4c40401a8,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,canine_cutaneous_scc_dinov2_paired_acquisition,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,a382ed29bc8bd74178282183fcbb9d2a3f66665391a4be234acdb6f3eac995f6,5724c813f9aa4839eeef8ab813c481c6c84936ff9e5378f71882e7e12444a99c,0.37777777777777777,0.3689167781135303,0.37935982814178304,0.3537966132006538,0.44799441977836046,0.9590643274853801,0.8832748538011695,0.7473684210526316,0.7742690058479533,0.7752763864218826,0.16539527680991092,0.1002858686164334,0.1131965562657117,0.20701754385964913,0.23649122807017545,0.23239766081871346
dim2-xcov0-fold4-seed914,2,0.0,4,914,75,parun-v1-d0e59911d0971ea72febfb9956c670218e8b7d871e3525aa552aa363b706c893,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,canine_cutaneous_scc_dinov2_paired_acquisition,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,a382ed29bc8bd74178282183fcbb9d2a3f66665391a4be234acdb6f3eac995f6,af2713044289b4bbd93440be52ac3568d0b7a4e8368c4b4de8135d354555337e,0.3707602339181286,0.36425793724750033,0.35745815176733936,0.32882538919833376,0.42725689951561013,0.9637426900584796,0.8863157894736842,0.744327485380117,0.7543859649122807,0.7521993483604967,0.14472849952989325,0.08162283912157735,0.07761424742495306,0.22456140350877193,0.23064327485380118,0.23029239766081872
dim2-xcov0-fold4-seed915,2,0.0,4,915,75,parun-v1-d174a459c96a9a37966840213c210832e01a9ba17191f3c60bcad8df5a1a79ee,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,canine_cutaneous_scc_dinov2_paired_acquisition,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,a382ed29bc8bd74178282183fcbb9d2a3f66665391a4be234acdb6f3eac995f6,4a302cb0ad7d6b0713adcb835cee85cbc0eb1cae062a3aa7d7ef4e919c062b4e,0.38479532163742686,0.3772260309109659,0.32193064542890326,0.3066410304792665,0.4092364237860751,0.9625730994152046,0.8870175438596491,0.747251461988304,0.7567251461988305,0.7537485730140239,0.14881920247773905,0.1035352008956412,0.11572699470354336,0.20350877192982456,0.22573099415204678,0.22666666666666666
dim2-xcov0p05-fold0-seed911,2,0.05,0,911,75,parun-v1-f1cbfbfd1be7f646ba459d24debb16007fb6e24374347f6fe3de3a1d3a2413a5,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,canine_cutaneous_scc_dinov2_paired_acquisition,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,19306704f6dc919790d13d0f77bfe2b6975b0fbf34388553f0a31aced97a7081,d569107cee1d5c33dc8acb011b678be13c8287cdff20ecd0d74c69622c527681,0.3583333333333333,0.3560073656532958,0.33328135918937807,0.23443896036172765,0.2689124251748592,0.9597222222222223,0.8769444444444444,0.7170833333333333,0.7680555555555555,0.7681110607771745,0.11575292397660819,0.0641093436689979,0.04892871959279547,0.2125,0.21944444444444444,0.22416666666666665
dim2-xcov0p05-fold0-seed912,2,0.05,0,912,75,parun-v1-62d29b0c5225063616104c3df0da8e1c9b02183855f641d0d05028031bafbae0,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,canine_cutaneous_scc_dinov2_paired_acquisition,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,19306704f6dc919790d13d0f77bfe2b6975b0fbf34388553f0a31aced97a7081,fa4685584229e9ec5493f5f4b7f8bb9add4374fa9aeae6e2719792c727a859b7,0.31388888888888894,0.3111378764897778,0.2998848799146714,0.24880203459678696,0.26507830992953674,0.9583333333333334,0.8783333333333333,0.7088888888888889,0.7208333333333333,0.7242158101471564,0.1589766081871345,0.10886830620822881,0.08676979200662616,0.23055555555555557,0.235,0.2338888888888889
dim2-xcov0p05-fold0-seed913,2,0.05,0,913,75,parun-v1-8f1caf127bd802aeb0d05cbe2c0d6670c36eddbd35839d4b1751f7c1c1a17498,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,canine_cutaneous_scc_dinov2_paired_acquisition,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,19306704f6dc919790d13d0f77bfe2b6975b0fbf34388553f0a31aced97a7081,aaf93a6fcf6e2a9d2a9fde816f911dde3574a64434ebab8795e3d83dc62e9153,0.33472222222222225,0.33496749732294806,0.3142351226598992,0.27293371890095625,0.27545245966926507,0.9597222222222223,0.8813888888888889,0.7269444444444444,0.7597222222222222,0.7586813798765338,0.10152777777777777,0.04583987441130299,0.034813797313797315,0.23333333333333334,0.23027777777777778,0.23291666666666666
dim2-xcov0p05-fold0-seed914,2,0.05,0,914,75,parun-v1-15200ca4192ca870f95deb31f4c392500e638cbe5b0e5bf86c84bf5c967e97de,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,canine_cutaneous_scc_dinov2_paired_acquisition,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,19306704f6dc919790d13d0f77bfe2b6975b0fbf34388553f0a31aced97a7081,471e2cdd2fc6bef98846edeb5ba50f18c4f8656d7f52de795c18ce01d5c0e27c,0.3361111111111111,0.32110288515139057,0.3181175291478171,0.2634592269612341,0.2847211116712638,0.9555555555555556,0.8761111111111111,0.7148611111111111,0.7583333333333333,0.758131337408579,0.118859649122807,0.07006517280489884,0.05704977237511485,0.20833333333333334,0.23444444444444446,0.22805555555555557
dim2-xcov0p05-fold0-seed915,2,0.05,0,915,75,parun-v1-f37dc62a0cbaf8639efaf4bd9f74917c5147e5c53d8e2f9a452c3723cec165e2,ebead9009ee83816f5ac1ad5ca37e0cb8e7950fa,9654a265840ef7d8b1fb47e67bbb76458965a62afd55c36c11a398c91dfc98a6,canine_cutaneous_scc_dinov2_paired_acquisition,5db383771614a9018a72d57ba8dd45c8f89adb4cb665103133aa8188496e3e80,19306704f6dc919790d13d0f77bfe2b6975b0fbf34388553f0a31aced97a7081,69e1fa8bfef235e1dcf46339bf46496ef60dc50aa1033dbc9113bcc9dcb09f09,0.3402777777777778,0.3174884296713171,0.2999084648203318,0.2250761105254878,0.27802446332292985,0.9541666666666667,0.8719444444444444,0.7127777777777777,0.7541666666666667,0.754049377597392,0.09791666666666667,0.05267513213493565,0.03562523292132238,0.21805555555555556,0.23833333333333334,0.24388888888888888
