strategy,global_qwk,global_accuracy,macro_f1,global_loss,worst_site_qwk,worst_site_accuracy,mean_site_qwk,weight_entropy,n_eff
fedavg,0.5677035067309291,0.4242928452579035,0.4132355513530441,1.3798601627349854,0.48413874888823005,0.37333333333333335,0.5596239345502816,1.447865223410363,3.584382912358957
cross_site_full,0.5722739572112352,0.40931780366056575,0.39940931211468716,1.407626748085022,0.46559881434190276,0.34814814814814815,0.5743424566296643,1.6093829410130327,4.999449879063456
cross_site_blend_25,0.56187291278522,0.4292845257903494,0.42121685259446817,1.3958731889724731,0.45199041930691575,0.3851851851851852,0.5538501825990487,1.5154242544790213,4.09217356912766
cross_site_blend_50,0.5689324021913524,0.4193011647254576,0.4095187307751953,1.3988826274871826,0.47136948797110734,0.35555555555555557,0.5695925793300096,1.565913415539986,4.552452803085414
cross_site_blend_75,0.577999051469704,0.41264559068219636,0.4011743793228956,1.3992235660552979,0.4585932085932086,0.35185185185185186,0.581882650465184,1.5979810358781714,4.880364010667682
