regime,global_qwk,global_accuracy,macro_f1,global_loss,worst_site_qwk,worst_site_accuracy,mean_site_qwk,train_description
centralized_all,0.7545916216419546,0.5607321131447587,0.5573526870857357,1.1927605867385864,0.6698656429942419,0.4888888888888889,0.7517228988153677,single model trained on the union of all simulated-site training data
local_site_0,0.6799570275137096,0.49417637271214643,0.49089108404557463,1.3736454248428345,0.6120857699805069,0.4777777777777778,0.6792830548641368,single model trained only on simulated site 0
local_site_1,0.6374561885819922,0.4425956738768719,0.4386458107964836,1.4395076036453247,0.5491329479768786,0.4074074074074074,0.637716651247384,single model trained only on simulated site 1
local_site_2,0.6756306063190932,0.4559068219633943,0.4542362525830486,1.4610358476638794,0.5504761904761903,0.37777777777777777,0.6623386466300921,single model trained only on simulated site 2
local_site_3,0.6294229700392857,0.4242928452579035,0.41720784545940054,1.451295018196106,0.5138278119808463,0.35555555555555557,0.6157855554785265,single model trained only on simulated site 3
local_site_4,0.5993427783409161,0.4043261231281198,0.40350401241057837,1.6515655517578125,0.4614003590664273,0.36666666666666664,0.5838455421466622,single model trained only on simulated site 4
fedavg,0.6946568826732116,0.5091514143094842,0.4969275447335775,1.2373251914978027,0.6844139115500214,0.49333333333333335,0.6938694060586055,standard sample-size-weighted federated averaging across simulated sites
