representation,held_out_scanner,seed,n_train,n_test,feature_dim,train_class_counts,test_class_counts,rep_family,category_balanced_accuracy,category_macro_f1,category_weighted_f1,n_classes_test,n_classes_train,classes_missing_from_test,runtime_seconds,recall_Bone,precision_Bone,f1_Bone,support_Bone,recall_Cartilage,precision_Cartilage,f1_Cartilage,support_Cartilage,recall_Dermis,precision_Dermis,f1_Dermis,support_Dermis,recall_Epidermis,precision_Epidermis,f1_Epidermis,support_Epidermis,recall_Inflamm/Necrosis,precision_Inflamm/Necrosis,f1_Inflamm/Necrosis,support_Inflamm/Necrosis,recall_SCC,precision_SCC,f1_SCC,support_SCC,recall_Subcutis,precision_Subcutis,f1_Subcutis,support_Subcutis,condition,branch,k
true_pair_acquisition,cs2,911,3220,805,64,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.6070267554835532,0.4703040968936278,0.5408953746386597,7,7,[],0.17684170001302846,0.5897435897435898,0.4107142857142857,0.4842105263157895,39,1.0,0.125,0.2222222222222222,2,0.36,0.43902439024390244,0.3956043956043956,100,0.6846473029045643,0.6903765690376569,0.6875,241,0.5875,0.3092105263157895,0.4051724137931034,80,0.3900414937759336,0.618421052631579,0.47837150127226463,241,0.6372549019607843,0.6018518518518519,0.6190476190476191,102,true_pairs,acquisition,
true_pair_acquisition,cs2,912,3220,805,64,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.5980502462715057,0.4687513021884656,0.4826936062054163,7,7,[],0.20666259998688474,0.7435897435897436,0.28431372549019607,0.41134751773049644,39,1.0,0.3333333333333333,0.5,2,0.35,0.4268292682926829,0.38461538461538464,100,0.47717842323651455,0.6424581005586593,0.5476190476190477,241,0.5125,0.328,0.4,80,0.3775933609958506,0.5723270440251572,0.455,241,0.7254901960784313,0.4868421052631579,0.5826771653543307,102,true_pairs,acquisition,
true_pair_acquisition,cs2,913,3220,805,64,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.4935835253348067,0.4810763347259763,0.47780982321819643,7,7,[],0.1989437000011094,0.5384615384615384,0.3333333333333333,0.4117647058823529,39,0.5,1.0,0.6666666666666666,2,0.34,0.4,0.3675675675675676,100,0.5933609958506224,0.5933609958506224,0.5933609958506224,241,0.525,0.23863636363636365,0.328125,80,0.3112033195020747,0.6756756756756757,0.42613636363636365,241,0.6470588235294118,0.515625,0.5739130434782609,102,true_pairs,acquisition,
true_pair_acquisition,cs2,914,3220,805,64,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.5394459651080349,0.4632690585136122,0.5198759402868043,7,7,[],0.17959990000235848,0.6666666666666666,0.35135135135135137,0.46017699115044247,39,0.5,0.16666666666666666,0.25,2,0.3,0.43478260869565216,0.35502958579881655,100,0.6473029045643154,0.6023166023166023,0.624,241,0.6375,0.3541666666666667,0.45535714285714285,80,0.3775933609958506,0.6319444444444444,0.4727272727272727,241,0.6470588235294118,0.6055045871559633,0.6255924170616114,102,true_pairs,acquisition,
true_pair_acquisition,cs2,915,3220,805,64,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.5647073888604276,0.40191567426743,0.469201832253864,7,7,[],0.17087209998862818,0.5641025641025641,0.2018348623853211,0.2972972972972973,39,1.0,0.1,0.18181818181818182,2,0.27,0.54,0.36,100,0.6141078838174274,0.6065573770491803,0.6103092783505155,241,0.525,0.328125,0.40384615384615385,80,0.27385892116182575,0.6055045871559633,0.37714285714285717,241,0.7058823529411765,0.496551724137931,0.582995951417004,102,true_pairs,acquisition,
true_pair_acquisition,gt450,911,3220,805,64,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.5378424130584248,0.3717320092173698,0.405135009538881,7,7,[],0.1883906000002753,0.38461538461538464,0.3488372093023256,0.36585365853658536,39,1.0,0.09523809523809523,0.17391304347826086,2,0.69,0.3150684931506849,0.43260188087774293,100,0.4605809128630705,0.6416184971098265,0.5362318840579711,241,0.25,0.6451612903225806,0.36036036036036034,80,0.16597510373443983,0.547945205479452,0.25477707006369427,241,0.8137254901960784,0.33877551020408164,0.4783861671469741,102,true_pairs,acquisition,
true_pair_acquisition,gt450,912,3220,805,64,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.5196314398724698,0.37405363681776965,0.42517472021905883,7,7,[],0.18708340000011958,0.38461538461538464,0.42857142857142855,0.40540540540540543,39,1.0,0.058823529411764705,0.1111111111111111,2,0.71,0.2297734627831715,0.3471882640586797,100,0.37344398340248963,0.5769230769230769,0.4534005037783375,241,0.2375,0.6129032258064516,0.34234234234234234,80,0.2946058091286307,0.6761904761904762,0.41040462427745666,241,0.6372549019607843,0.48148148148148145,0.5485232067510548,102,true_pairs,acquisition,
true_pair_acquisition,gt450,913,3220,805,64,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.48368327669401623,0.31989957047133694,0.39334589309291335,7,7,[],0.19479589999536984,0.48717948717948717,0.3958333333333333,0.4367816091954023,39,1.0,0.01834862385321101,0.036036036036036036,2,0.56,0.25339366515837103,0.34890965732087226,100,0.3941908713692946,0.6551724137931034,0.49222797927461137,241,0.025,0.3333333333333333,0.046511627906976744,80,0.2821576763485477,0.576271186440678,0.3788300835654596,241,0.6372549019607843,0.41139240506329117,0.5,102,true_pairs,acquisition,
true_pair_acquisition,gt450,914,3220,805,64,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.5336539646180847,0.38479700071772566,0.4384457250169818,7,7,[],0.17178450000938028,0.3076923076923077,0.48,0.375,39,1.0,0.03225806451612903,0.0625,2,0.69,0.2987012987012987,0.4169184290030212,100,0.3775933609958506,0.5759493670886076,0.45614035087719296,241,0.35,0.5833333333333334,0.4375,80,0.2946058091286307,0.6068376068376068,0.39664804469273746,241,0.7156862745098039,0.4451219512195122,0.5488721804511278,102,true_pairs,acquisition,
true_pair_acquisition,gt450,915,3220,805,64,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.5144240894570403,0.3585082072124755,0.401958678890015,7,7,[],0.17560330001288094,0.4358974358974359,0.26153846153846155,0.3269230769230769,39,1.0,0.14285714285714285,0.25,2,0.69,0.25555555555555554,0.372972972972973,100,0.44398340248962653,0.5376884422110553,0.4863636363636364,241,0.1,0.5,0.16666666666666666,80,0.24481327800829875,0.6781609195402298,0.3597560975609756,241,0.6862745098039216,0.45454545454545453,0.546875,102,true_pairs,acquisition,
true_pair_acquisition,nz20,911,3220,805,64,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.5486738040252808,0.48278356644734316,0.4544001413365265,7,7,[],0.15893629999482073,0.8205128205128205,0.2689075630252101,0.4050632911392405,39,0.5,1.0,0.6666666666666666,2,0.5,0.3401360544217687,0.4048582995951417,100,0.45228215767634855,0.6687116564417178,0.5396039603960396,241,0.575,0.3262411347517731,0.416289592760181,80,0.22821576763485477,0.7236842105263158,0.3470031545741325,241,0.7647058823529411,0.4936708860759494,0.6,102,true_pairs,acquisition,
true_pair_acquisition,nz20,912,3220,805,64,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.5484327404756988,0.4875393214725963,0.4598624348172006,7,7,[],0.16947359999176115,0.717948717948718,0.3010752688172043,0.42424242424242425,39,0.5,1.0,0.6666666666666666,2,0.4,0.39603960396039606,0.39800995024875624,100,0.46887966804979253,0.6766467065868264,0.553921568627451,241,0.8,0.3076923076923077,0.4444444444444444,80,0.23651452282157676,0.6951219512195121,0.35294117647058826,241,0.7156862745098039,0.477124183006536,0.5725490196078431,102,true_pairs,acquisition,
true_pair_acquisition,nz20,913,3220,805,64,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.5141225957347509,0.4309231613589506,0.41732135541208093,7,7,[],0.2034550000098534,0.5384615384615384,0.25609756097560976,0.34710743801652894,39,0.5,0.5,0.5,2,0.51,0.3984375,0.4473684210526316,100,0.31950207468879666,0.7,0.43874643874643876,241,0.675,0.2755102040816326,0.391304347826087,80,0.23236514522821577,0.7088607594936709,0.35,241,0.8235294117647058,0.40384615384615385,0.5419354838709678,102,true_pairs,acquisition,
true_pair_acquisition,nz20,914,3220,805,64,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.5533651644507148,0.4913869422821651,0.4389795070913188,7,7,[],0.18256670000846498,0.6410256410256411,0.4098360655737705,0.5,39,0.5,1.0,0.6666666666666666,2,0.52,0.37142857142857144,0.43333333333333335,100,0.35269709543568467,0.6854838709677419,0.4657534246575342,241,0.8375,0.3031674208144796,0.44518272425249167,80,0.22821576763485477,0.632183908045977,0.3353658536585366,241,0.7941176470588235,0.47368421052631576,0.5934065934065934,102,true_pairs,acquisition,
true_pair_acquisition,nz20,915,3220,805,64,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.5088637737252577,0.47140561133506526,0.46112038657959714,7,7,[],0.17527570002130233,0.3333333333333333,0.25,0.2857142857142857,39,0.5,1.0,0.6666666666666666,2,0.5,0.36764705882352944,0.423728813559322,100,0.4149377593360996,0.6896551724137931,0.5181347150259067,241,0.7375,0.29064039408866993,0.4169611307420495,80,0.2821576763485477,0.7640449438202247,0.4121212121212121,241,0.7941176470588235,0.45251396648044695,0.5765124555160143,102,true_pairs,acquisition,
true_pair_acquisition,nz210,911,3220,805,64,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.5685425903524512,0.4530140265863874,0.43844364797251517,7,7,[],0.17160189998685382,0.6923076923076923,0.1836734693877551,0.2903225806451613,39,1.0,0.5,0.6666666666666666,2,0.42,0.3088235294117647,0.3559322033898305,100,0.2821576763485477,0.8395061728395061,0.422360248447205,241,0.575,0.31724137931034485,0.4088888888888889,80,0.4024896265560166,0.5672514619883041,0.470873786407767,241,0.6078431372549019,0.512396694214876,0.5560538116591929,102,true_pairs,acquisition,
true_pair_acquisition,nz210,912,3220,805,64,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.5441150721380158,0.4524494958351118,0.4492205278210887,7,7,[],0.1996631000074558,0.9230769230769231,0.18848167539267016,0.3130434782608696,39,0.5,0.5,0.5,2,0.49,0.4083333333333333,0.44545454545454544,100,0.21991701244813278,0.726027397260274,0.3375796178343949,241,0.4,0.5333333333333333,0.45714285714285713,80,0.45228215767634855,0.6123595505617978,0.5202863961813843,241,0.8235294117647058,0.46408839779005523,0.5936395759717314,102,true_pairs,acquisition,
true_pair_acquisition,nz210,913,3220,805,64,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.5368221476270048,0.43871248886200903,0.46143127114962146,7,7,[],0.19708020001417026,0.8974358974358975,0.1598173515981735,0.2713178294573643,39,0.5,0.3333333333333333,0.4,2,0.57,0.43846153846153846,0.4956521739130435,100,0.26141078838174275,0.8289473684210527,0.39747634069400634,241,0.4375,0.4605263157894737,0.44871794871794873,80,0.4149377593360996,0.6622516556291391,0.5102040816326531,241,0.6764705882352942,0.46,0.5476190476190477,102,true_pairs,acquisition,
true_pair_acquisition,nz210,914,3220,805,64,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.5396919773335443,0.4386577659092484,0.4247747778145975,7,7,[],0.18524190000607632,0.9743589743589743,0.17117117117117117,0.29118773946360155,39,0.5,0.5,0.5,2,0.52,0.38235294117647056,0.4406779661016949,100,0.24896265560165975,0.75,0.37383177570093457,241,0.4375,0.5833333333333334,0.5,80,0.3029045643153527,0.6347826086956522,0.4101123595505618,241,0.7941176470588235,0.4263157894736842,0.5547945205479452,102,true_pairs,acquisition,
true_pair_acquisition,nz210,915,3220,805,64,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.436922891403609,0.35556405283748915,0.42994990477457656,7,7,[],0.19430810000631027,0.9487179487179487,0.13454545454545455,0.2356687898089172,39,0.0,0.0,0.0,2,0.43,0.39090909090909093,0.4095238095238095,100,0.22406639004149378,0.782608695652174,0.34838709677419355,241,0.3375,0.54,0.4153846153846154,80,0.4024896265560166,0.6381578947368421,0.49363867684478374,241,0.7156862745098039,0.4965986394557823,0.5863453815261044,102,true_pairs,acquisition,
true_pair_acquisition,p1000,911,3220,805,64,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.47740009664893723,0.40026253402884965,0.41894162373360877,7,7,[],0.17059560000780039,0.5641025641025641,0.19469026548672566,0.2894736842105263,39,0.5,0.3333333333333333,0.4,2,0.35,0.3465346534653465,0.3482587064676617,100,0.5020746887966805,0.6505376344086021,0.5667447306791569,241,0.7125,0.2835820895522388,0.40569395017793597,80,0.2033195020746888,0.5157894736842106,0.2916666666666667,241,0.5098039215686274,0.49056603773584906,0.5,102,true_pairs,acquisition,
true_pair_acquisition,p1000,912,3220,805,64,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.4474157920429583,0.3796017453190599,0.374141685839318,7,7,[],0.16727340000215918,0.6666666666666666,0.125,0.21052631578947367,39,0.5,0.5,0.5,2,0.4,0.36036036036036034,0.3791469194312796,100,0.43983402489626555,0.6057142857142858,0.5096153846153846,241,0.5375,0.25748502994011974,0.3481781376518219,80,0.13692946058091288,0.6,0.22297297297297297,241,0.45098039215686275,0.5287356321839081,0.48677248677248675,102,true_pairs,acquisition,
true_pair_acquisition,p1000,913,3220,805,64,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.54039773138748,0.38410091436156363,0.4261771154919204,7,7,[],0.19737529999110848,0.5641025641025641,0.18487394957983194,0.27848101265822783,39,1.0,0.14285714285714285,0.25,2,0.44,0.36666666666666664,0.4,100,0.5643153526970954,0.5506072874493927,0.5573770491803278,241,0.525,0.2896551724137931,0.37333333333333335,80,0.1991701244813278,0.6857142857142857,0.3086816720257235,241,0.49019607843137253,0.5555555555555556,0.5208333333333334,102,true_pairs,acquisition,
true_pair_acquisition,p1000,914,3220,805,64,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.40000880658679044,0.3386573327460854,0.4161158345320849,7,7,[],0.18587919999845326,0.717948717948718,0.18421052631578946,0.2931937172774869,39,0.0,0.0,0.0,2,0.3,0.39473684210526316,0.3409090909090909,100,0.5435684647302904,0.5622317596566524,0.5527426160337553,241,0.45,0.29508196721311475,0.3564356435643564,80,0.21991701244813278,0.5353535353535354,0.31176470588235294,241,0.5686274509803921,0.4715447154471545,0.5155555555555555,102,true_pairs,acquisition,
true_pair_acquisition,p1000,915,3220,805,64,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.3683891881042235,0.33135898566329924,0.41828089118279543,7,7,[],0.16968449999694712,0.48717948717948717,0.15702479338842976,0.2375,39,0.0,0.0,0.0,2,0.44,0.3464566929133858,0.3876651982378855,100,0.4854771784232365,0.5939086294416244,0.5342465753424658,241,0.5125,0.2265193370165746,0.31417624521072796,80,0.26141078838174275,0.525,0.3490304709141274,241,0.39215686274509803,0.6779661016949152,0.4968944099378882,102,true_pairs,acquisition,
shuffled_sample_biological,cs2,911,3220,805,256,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.6182057585242843,0.5202974221007117,0.5245670543988609,7,7,[],0.2964893999742344,0.6923076923076923,0.54,0.6067415730337079,39,1.0,0.3333333333333333,0.5,2,0.49,0.4666666666666667,0.47804878048780486,100,0.5767634854771784,0.5650406504065041,0.5708418891170431,241,0.575,0.38333333333333336,0.46,80,0.4149377593360996,0.6578947368421053,0.5089058524173028,241,0.5784313725490197,0.46825396825396826,0.5175438596491229,102,shuffled_sample_pairs,biological,
shuffled_sample_biological,cs2,912,3220,805,256,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.5109834744622395,0.44573141513597364,0.46992514969144283,7,7,[],0.8109907999751158,0.717948717948718,0.35,0.47058823529411764,39,0.5,0.25,0.3333333333333333,2,0.39,0.3333333333333333,0.35944700460829493,100,0.4979253112033195,0.5357142857142857,0.5161290322580645,241,0.5625,0.3629032258064516,0.4411764705882353,80,0.36929460580912865,0.55625,0.44389027431421446,241,0.5392156862745098,0.5729166666666666,0.5555555555555556,102,shuffled_sample_pairs,biological,
shuffled_sample_biological,cs2,913,3220,805,256,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.5552779461609092,0.520381161835573,0.5500085743562058,7,7,[],0.33834610000485554,0.6410256410256411,0.3472222222222222,0.45045045045045046,39,0.5,0.5,0.5,2,0.54,0.5625,0.5510204081632653,100,0.6141078838174274,0.6820276497695853,0.6462882096069869,241,0.5875,0.34057971014492755,0.43119266055045874,80,0.43568464730290457,0.603448275862069,0.5060240963855421,241,0.5686274509803921,0.5471698113207547,0.5576923076923077,102,shuffled_sample_pairs,biological,
shuffled_sample_biological,cs2,914,3220,805,256,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.43842087393527474,0.41615875571042465,0.5124998330689536,7,7,[],0.6907992000051308,0.46153846153846156,0.35294117647058826,0.4,39,0.0,0.0,0.0,2,0.51,0.45132743362831856,0.4788732394366197,100,0.5477178423236515,0.5919282511210763,0.5689655172413793,241,0.6125,0.28488372093023256,0.3888888888888889,80,0.42738589211618255,0.6358024691358025,0.511166253101737,241,0.5098039215686274,0.6341463414634146,0.5652173913043478,102,shuffled_sample_pairs,biological,
shuffled_sample_biological,cs2,915,3220,805,256,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.4365195452582565,0.4163850800770959,0.5264651292640727,7,7,[],0.39829919999465346,0.5641025641025641,0.43137254901960786,0.4888888888888889,39,0.0,0.0,0.0,2,0.41,0.39805825242718446,0.4039408866995074,100,0.5560165975103735,0.6979166666666666,0.6189376443418014,241,0.5125,0.2662337662337662,0.3504273504273504,80,0.5228215767634855,0.6363636363636364,0.5740318906605922,241,0.49019607843137253,0.4672897196261682,0.4784688995215311,102,shuffled_sample_pairs,biological,
shuffled_sample_biological,gt450,911,3220,805,256,"{""Bone"": 156, ""Cartilage"": 8, ""Dermis"": 400, ""Epidermis"": 964, ""Inflamm/Necrosis"": 320, ""SCC"": 964, ""Subcutis"": 408}","{""Bone"": 39, ""Cartilage"": 2, ""Dermis"": 100, ""Epidermis"": 241, ""Inflamm/Necrosis"": 80, ""SCC"": 241, ""Subcutis"": 102}",pair_integrity,0.6328774471805959,0.591607548111562,0.6116461466275995,7,7,[],0.27805009999428876,0.8461538461538461,0.4925373134328358,0.6226415094339622,39,0.5,0.5,0.5,2,0.65,0.4744525547445255,0.5485232067510548,100,0.6016597510373444,0.6904761904761905,0.6430155210643016,241,0.65,0.5473684210526316,0.5942857142857143,80,0.5352697095435685,0.6935483870967742,0.6042154566744731,241,0.6470588235294118,0.6111111111111112,0.6285714285714286,102,shuffled_sample_pairs,biological,
