strategy,n_seeds,global_accuracy_mean,global_accuracy_std,global_loss_mean,global_loss_std,worst_site_accuracy_mean,worst_site_accuracy_std,global_qwk_mean,global_qwk_std,macro_f1_mean,macro_f1_std,worst_site_qwk_mean,worst_site_qwk_std,mean_site_qwk_mean,mean_site_qwk_std,weight_entropy_mean,weight_entropy_std,n_eff_mean,n_eff_std,n_comparable_seeds,delta_vs_fedavg_global_qwk_mean,delta_vs_fedavg_global_qwk_std,wins_vs_fedavg_global_qwk,delta_vs_fedavg_worst_site_qwk_mean,delta_vs_fedavg_worst_site_qwk_std,wins_vs_fedavg_worst_site_qwk,delta_vs_fedavg_mean_site_qwk_mean,delta_vs_fedavg_mean_site_qwk_std,wins_vs_fedavg_mean_site_qwk,delta_vs_fedavg_global_accuracy_mean,delta_vs_fedavg_global_accuracy_std,wins_vs_fedavg_global_accuracy,delta_vs_fedavg_macro_f1_mean,delta_vs_fedavg_macro_f1_std,wins_vs_fedavg_macro_f1
cross_site_blend_50,15,0.5653960784313725,0.011096116866895794,1.1077144304911295,0.02039674930594028,0.538627707972355,0.014001371241557026,0.7205804833142455,0.014451030322739533,0.49933159091646495,0.012606657341607416,0.6861792589346803,0.018500581182967504,0.72362585179712,0.012902466214809378,1.5654197848289584,0.00045092136250533333,4.547563887223787,0.004423265971651114,15,-0.0013761495613175154,0.007660764560844857,5,2.776141888728064e-05,0.014383161656811668,7,0.00017895798201940464,0.008384014473767928,7,-0.002447058823529402,0.008318332849433795,7,-0.005269049328151731,0.012862911109927003,6
fedavg,15,0.567843137254902,0.007197883286739501,1.103627586364746,0.02184904360666784,0.5406313647204555,0.015545254433078665,0.721956632875563,0.014053990876495644,0.5046006402446167,0.009527303126670088,0.6861514975157931,0.022131106766905963,0.7234468938151006,0.015147462659542713,1.4482536578365668,0.0,3.5870568232048843,0.0,15,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
