strategy,global_qwk,global_accuracy,macro_f1,global_loss,worst_site_qwk,worst_site_accuracy,mean_site_qwk,weight_entropy,n_eff
fedavg,0.5997610472647479,0.43427620632279534,0.4212387257834873,1.3757809400558472,0.3897996357012752,0.4,0.5990680302979474,1.447865223410363,3.584382912358957
cross_site_full,0.5967613863309462,0.44093178036605657,0.42642527632326804,1.3671196699142456,0.3938814531548759,0.3888888888888889,0.6070573050781799,1.6092457755930178,4.998090379136921
cross_site_blend_25,0.5905824693079722,0.4425956738768719,0.43322940464641535,1.3729809522628784,0.35671342685370744,0.37777777777777777,0.595423662240852,1.5168274720829047,4.104193758516744
cross_site_blend_50,0.5929140036617017,0.44093178036605657,0.43060483646413,1.3693920373916626,0.36820925553319916,0.37777777777777777,0.5993129438966769,1.5679987523890904,4.573190034560614
cross_site_blend_75,0.5957388958928653,0.4442595673876872,0.43236496626087173,1.3690006732940674,0.38150289017341044,0.3888888888888889,0.606535025772951,1.5997178328902222,4.898678877421291
