seed,strategy,global_accuracy,global_loss,worst_site_accuracy,global_qwk,macro_f1,worst_site_qwk,mean_site_qwk,weight_entropy,n_eff,source_path
123,fedavg,0.5487058823529412,1.177441120147705,0.5235109717868338,0.7195784180665513,0.4814069845344631,0.6784592764983843,0.7187739619804079,1.4482536578365668,3.5870568232048843,results\ordinal_harm_fair_weights_h_panda_all_noise_25_seed_123\summary.csv
123,cross_site_blend_50,0.5430588235294118,1.1649328470230103,0.5392670157068062,0.7159890377652853,0.4807777792439187,0.6681479739674876,0.7152756752445333,1.568583437750783,4.578684884468925,results\ordinal_harm_fair_weights_h_panda_all_noise_25_seed_123\summary.csv
123,ordinal_harm_blend_50,0.5378823529411765,1.174532175064087,0.5078369905956113,0.7172518391883066,0.47125392041763864,0.6478470445112564,0.7124668423032985,1.5679440423819417,4.572317657455776,results\ordinal_harm_fair_weights_h_panda_all_noise_25_seed_123\summary.csv
123,adaptive_ordinal_harm,0.5383529411764706,1.1928880214691162,0.5172413793103449,0.7113503013878695,0.46819246666156383,0.6597507480377452,0.7067695327419747,1.4795841677621442,3.8085326523586454,results\ordinal_harm_fair_weights_h_panda_all_noise_25_seed_123\summary.csv
2025,fedavg,0.5538823529411765,1.2077664136886597,0.5266457680250783,0.6831239870199568,0.4913528466401686,0.6513465204760069,0.6864351011335869,1.4482536578365668,3.5870568232048843,results\ordinal_harm_fair_weights_h_panda_all_noise_25_seed_2025\summary.csv
2025,cross_site_blend_50,0.5454117647058824,1.1851578950881958,0.5266457680250783,0.6973632062493835,0.47598494087657245,0.6749821224030021,0.7043628426139179,1.568091899524997,4.574067688864174,results\ordinal_harm_fair_weights_h_panda_all_noise_25_seed_2025\summary.csv
2025,ordinal_harm_blend_50,0.5392941176470588,1.1930252313613892,0.5141065830721003,0.6781914486412361,0.47504644052816447,0.6582122889912181,0.6875820234377389,1.5695727740593544,4.589294889479628,results\ordinal_harm_fair_weights_h_panda_all_noise_25_seed_2025\summary.csv
2025,adaptive_ordinal_harm,0.5364705882352941,1.196563959121704,0.5047021943573667,0.685029831039865,0.4671964157648618,0.656783493768269,0.6937288139668677,1.518733194793604,4.1205520956227355,results\ordinal_harm_fair_weights_h_panda_all_noise_25_seed_2025\summary.csv
42,fedavg,0.5468235294117647,1.1871981620788574,0.518796992481203,0.6761378487292831,0.4869709885946345,0.6349135521885672,0.694262101363744,1.4482536578365668,3.5870568232048843,results\ordinal_harm_fair_weights_h_panda_all_noise_25_seed_42\summary.csv
42,cross_site_blend_50,0.5491764705882353,1.1673054695129395,0.5263157894736842,0.6883652591977125,0.48669288976382635,0.6590308231356328,0.7000921672314183,1.5680906796340583,4.574039555305364,results\ordinal_harm_fair_weights_h_panda_all_noise_25_seed_42\summary.csv
42,ordinal_harm_blend_50,0.5472941176470588,1.1783490180969238,0.5150375939849624,0.6845966417553426,0.4818698579092368,0.6541574444187506,0.6949000205367654,1.567633623383743,4.570039569354248,results\ordinal_harm_fair_weights_h_panda_all_noise_25_seed_42\summary.csv
42,adaptive_ordinal_harm,0.5407058823529411,1.191462755203247,0.5112781954887218,0.674425526032717,0.4721312896214312,0.6359540681980419,0.6844123652561098,1.4882346637978057,3.874174414372137,results\ordinal_harm_fair_weights_h_panda_all_noise_25_seed_42\summary.csv
7,fedavg,0.5524705882352942,1.1628259420394897,0.5263157894736842,0.6962668942082452,0.4712464349896524,0.669137364027321,0.6995746326389873,1.4482536578365668,3.5870568232048843,results\ordinal_harm_fair_weights_h_panda_all_noise_25_seed_7\summary.csv
7,cross_site_blend_50,0.5534117647058824,1.1532931327819824,0.5360501567398119,0.6991910882103123,0.48789872041563714,0.668554992057001,0.7030307182660339,1.568549335679802,4.578412592688327,results\ordinal_harm_fair_weights_h_panda_all_noise_25_seed_7\summary.csv
7,ordinal_harm_blend_50,0.552,1.1511354446411133,0.5451127819548872,0.701607224195865,0.48778445970595175,0.6660352986274187,0.7062356869315195,1.5693566718015102,4.5866506694019415,results\ordinal_harm_fair_weights_h_panda_all_noise_25_seed_7\summary.csv
7,adaptive_ordinal_harm,0.5557647058823529,1.1715396642684937,0.5338345864661654,0.6921800588543527,0.489698644339122,0.6693980690968518,0.6969659022098588,1.4784422294833108,3.800130810981654,results\ordinal_harm_fair_weights_h_panda_all_noise_25_seed_7\summary.csv
99,fedavg,0.5331764705882353,1.2025794982910156,0.49624060150375937,0.6872579319877408,0.4701100036476635,0.6591101530068151,0.6860577936755455,1.4482536578365668,3.5870568232048843,results\ordinal_harm_fair_weights_h_panda_all_noise_25_seed_99\summary.csv
99,cross_site_blend_50,0.5449411764705883,1.182966709136963,0.5112781954887218,0.7060162533720356,0.4803920451421393,0.6423189591177216,0.6973232820267502,1.5678666435585598,4.571820364673796,results\ordinal_harm_fair_weights_h_panda_all_noise_25_seed_99\summary.csv
99,ordinal_harm_blend_50,0.5458823529411765,1.1798934936523438,0.5263157894736842,0.7008160874475615,0.4733037904103647,0.637289917324039,0.695660344176376,1.5645342544196006,4.5383204453674475,results\ordinal_harm_fair_weights_h_panda_all_noise_25_seed_99\summary.csv
99,adaptive_ordinal_harm,0.5468235294117647,1.188445806503296,0.5150375939849624,0.6963888796679374,0.4730349024959204,0.6463542137260723,0.6924204344691663,1.4956213020441953,3.9308678703231226,results\ordinal_harm_fair_weights_h_panda_all_noise_25_seed_99\summary.csv
