strategy,global_qwk,global_accuracy,macro_f1,global_loss,worst_site_qwk,worst_site_accuracy,mean_site_qwk,weight_entropy,n_eff
fedavg,0.7104519384638004,0.5224625623960066,0.5104375393848846,1.3422483205795288,0.6089157952669235,0.4703703703703704,0.7072729933840908,1.447865223410363,3.584382912358957
cross_site_full,0.680757730326802,0.47753743760399336,0.46319889763367206,1.3157676458358765,0.5881090362738784,0.43703703703703706,0.693586865000958,1.6092089842567439,4.997725467237527
cross_site_blend_25,0.6882340802131175,0.4908485856905158,0.4751245617439357,1.33357834815979,0.6359832635983264,0.42962962962962964,0.7090163863358143,1.5168198759152882,4.103817637717074
cross_site_blend_50,0.6839304894772896,0.4925124792013311,0.4770408464050479,1.3280705213546753,0.6151235549899248,0.44074074074074077,0.698527712379706,1.5680102546963246,4.573048426237705
cross_site_blend_75,0.6826814543430345,0.4891846921797005,0.475362435028661,1.3169044256210327,0.6286644951140066,0.44074074074074077,0.6989234238292136,1.599689545927327,4.898292321100351
