seed,strategy,global_accuracy,global_loss,worst_site_accuracy,global_qwk,macro_f1,worst_site_qwk,mean_site_qwk,weight_entropy,n_eff,source_path
123,fedavg,0.43427620632279534,1.4083436727523804,0.4,0.6305496668250674,0.41088684099136624,0.5531947533941857,0.62798397626119,1.447865223410363,3.584382912358957,results\ordinal_harm_fair_weights_h_3000_noise_35_seed_123\summary.csv
123,cross_site_blend_50,0.45757071547420963,1.37954580783844,0.4444444444444444,0.6523740802156811,0.4446111977363458,0.6359882005899705,0.6591153892080508,1.5697404800321084,4.590097837915541,results\ordinal_harm_fair_weights_h_3000_noise_35_seed_123\summary.csv
123,ordinal_harm_blend_50,0.46089850249584025,1.3687845468521118,0.42105263157894735,0.6523512351580899,0.45126714151032443,0.6071342200725514,0.6565464383377194,1.5730561361309452,4.623388774840722,results\ordinal_harm_fair_weights_h_3000_noise_35_seed_123\summary.csv
123,adaptive_ordinal_harm,0.46422628951747086,1.3636800050735474,0.4444444444444444,0.6537527878671312,0.4537575803971223,0.6117291414752115,0.6597685702283904,1.5881623235938407,4.7777104943001785,results\ordinal_harm_fair_weights_h_3000_noise_35_seed_123\summary.csv
2025,fedavg,0.43261231281198004,1.4078890085220337,0.3925925925925926,0.6113242940988477,0.4186892616982337,0.455743879472693,0.6135316809371371,1.447865223410363,3.584382912358957,results\ordinal_harm_fair_weights_h_3000_noise_35_seed_2025\summary.csv
2025,cross_site_blend_50,0.44093178036605657,1.3905292749404907,0.3888888888888889,0.5878148851934872,0.4317385611610478,0.3821892393320965,0.6026363919015011,1.56765254264758,4.5696609624176565,results\ordinal_harm_fair_weights_h_3000_noise_35_seed_2025\summary.csv
2025,ordinal_harm_blend_50,0.4276206322795341,1.3922734260559082,0.3888888888888889,0.5910038631236186,0.411720129209604,0.43389199255121047,0.610571948529771,1.569233096412735,4.585108691578083,results\ordinal_harm_fair_weights_h_3000_noise_35_seed_2025\summary.csv
2025,adaptive_ordinal_harm,0.43094841930116473,1.3824232816696167,0.4,0.6022125082627887,0.415261227772409,0.4785046728971962,0.6247751689628299,1.5991605108791573,4.892841343252637,results\ordinal_harm_fair_weights_h_3000_noise_35_seed_2025\summary.csv
42,fedavg,0.46921797004991683,1.3728487491607666,0.4,0.6493602662821476,0.44864169906654894,0.5697865353037768,0.6575498620670783,1.447865223410363,3.584382912358957,results\ordinal_harm_fair_weights_h_3000_noise_35_seed_42\summary.csv
42,cross_site_blend_50,0.47587354409317806,1.3488174676895142,0.43333333333333335,0.6627705613006297,0.4567490070069265,0.5431472081218274,0.6592379725555289,1.5675266871899831,4.568929290859707,results\ordinal_harm_fair_weights_h_3000_noise_35_seed_42\summary.csv
42,ordinal_harm_blend_50,0.46422628951747086,1.357925534248352,0.4111111111111111,0.6681961439412092,0.4427494606677054,0.5868465430016863,0.6698718351929074,1.568190967008324,4.573825526271964,results\ordinal_harm_fair_weights_h_3000_noise_35_seed_42\summary.csv
42,adaptive_ordinal_harm,0.45923460898502494,1.3650506734848022,0.4222222222222222,0.6557180655654139,0.43674727008745995,0.5772495755517827,0.6642289227348308,1.5421913413337383,4.32536816042116,results\ordinal_harm_fair_weights_h_3000_noise_35_seed_42\summary.csv
7,fedavg,0.4858569051580699,1.3451786041259766,0.4444444444444444,0.6929728741337796,0.4714248224447714,0.5647905759162304,0.6953425246890721,1.447865223410363,3.584382912358957,results\ordinal_harm_fair_weights_h_3000_noise_35_seed_7\summary.csv
7,cross_site_blend_50,0.5158069883527454,1.3276941776275635,0.4703703703703704,0.6918057260363635,0.5031852898021592,0.5987068965517242,0.6969929302191586,1.5682162643829263,4.575219061374466,results\ordinal_harm_fair_weights_h_3000_noise_35_seed_7\summary.csv
7,ordinal_harm_blend_50,0.5108153078202995,1.3339383602142334,0.47368421052631576,0.7083655251122984,0.50480435509672,0.5978952237770325,0.7119512716085145,1.5660801044299966,4.555033108994442,results\ordinal_harm_fair_weights_h_3000_noise_35_seed_7\summary.csv
7,adaptive_ordinal_harm,0.5058236272878536,1.3381763696670532,0.45555555555555555,0.6942927871409679,0.4983019586869717,0.6249419414770088,0.702762292972109,1.5429005492674936,4.333759961574847,results\ordinal_harm_fair_weights_h_3000_noise_35_seed_7\summary.csv
99,fedavg,0.40765391014975044,1.4474238157272339,0.36,0.5238152180645694,0.3953607425373915,0.2911791179117912,0.5261830023516525,1.447865223410363,3.584382912358957,results\ordinal_harm_fair_weights_h_3000_noise_35_seed_99\summary.csv
99,cross_site_blend_50,0.41430948419301167,1.4380978345870972,0.3851851851851852,0.5599196167131688,0.4008484275979887,0.44625686813186805,0.5632504467429675,1.5672438136877551,4.565916146940123,results\ordinal_harm_fair_weights_h_3000_noise_35_seed_99\summary.csv
99,ordinal_harm_blend_50,0.4193011647254576,1.4391647577285767,0.362962962962963,0.5704343374797998,0.4136136524795165,0.4439831563964177,0.5717619851321715,1.569298696944994,4.586218854517459,results\ordinal_harm_fair_weights_h_3000_noise_35_seed_99\summary.csv
99,adaptive_ordinal_harm,0.4176372712146423,1.4305378198623657,0.37037037037037035,0.5790287624536122,0.4117594926111208,0.49510128027889644,0.5822410065957564,1.6009261968691744,4.911661670301744,results\ordinal_harm_fair_weights_h_3000_noise_35_seed_99\summary.csv
