seed,strategy,global_accuracy,global_loss,worst_site_accuracy,global_qwk,macro_f1,worst_site_qwk,mean_site_qwk,weight_entropy,n_eff,source_path
123,fedavg,0.4459234608985025,1.382654070854187,0.4111111111111111,0.6507728059531697,0.43446583640002956,0.6215722120658136,0.6574753912366889,1.447865223410363,3.584382912358957,results\fair_weights_h_panda_feature_stress_3000_noise_35_seed_123\summary.csv
123,cross_site_full,0.4492512479201331,1.3530882596969604,0.4222222222222222,0.6357948337973592,0.435621455841557,0.6201022146507666,0.6418912303859291,1.6091739808039387,4.997380631504131,results\fair_weights_h_panda_feature_stress_3000_noise_35_seed_123\summary.csv
123,cross_site_blend_25,0.47088186356073214,1.3734419345855713,0.4444444444444444,0.643441548586487,0.4572001468660601,0.5993895459748187,0.6442898779999353,1.5171482949486945,4.106418393457692,results\fair_weights_h_panda_feature_stress_3000_noise_35_seed_123\summary.csv
123,cross_site_blend_50,0.4559068219633943,1.367722749710083,0.4473684210526316,0.641748502827751,0.44340056618047524,0.6002307945928125,0.6487397540616744,1.5685950046482762,4.57858738777881,results\fair_weights_h_panda_feature_stress_3000_noise_35_seed_123\summary.csv
123,cross_site_blend_75,0.46921797004991683,1.360355019569397,0.4444444444444444,0.6411082017350892,0.45600917519652945,0.6207749381698269,0.6442915691706487,1.6001679269238758,4.903249061593763,results\fair_weights_h_panda_feature_stress_3000_noise_35_seed_123\summary.csv
2025,fedavg,0.43594009983361065,1.4029980897903442,0.3888888888888889,0.6010257092493432,0.42700481749005575,0.46213592233009704,0.6071997767806474,1.447865223410363,3.584382912358957,results\fair_weights_h_panda_feature_stress_3000_noise_35_seed_2025\summary.csv
2025,cross_site_full,0.4276206322795341,1.3826936483383179,0.36666666666666664,0.5920941709413801,0.4127845198441116,0.3761996161228408,0.6000389972741551,1.6090563661185473,4.9962272932809695,results\fair_weights_h_panda_feature_stress_3000_noise_35_seed_2025\summary.csv
2025,cross_site_blend_25,0.43760399334442596,1.4043904542922974,0.37777777777777777,0.6130450219386565,0.42602158549701813,0.4250474383301708,0.6156917427673846,1.5175302637562142,4.1102599941868645,results\fair_weights_h_panda_feature_stress_3000_noise_35_seed_2025\summary.csv
2025,cross_site_blend_50,0.43261231281198004,1.398452639579773,0.36666666666666664,0.6063577320337891,0.4217056774864283,0.4479371316306484,0.6175724246523272,1.5689900768312794,4.583130086233315,results\fair_weights_h_panda_feature_stress_3000_noise_35_seed_2025\summary.csv
2025,cross_site_blend_75,0.4209650582362729,1.389499545097351,0.37777777777777777,0.5827616889679823,0.40978049724964016,0.4246575342465754,0.5994694202084899,1.6004281278788255,4.906166989775597,results\fair_weights_h_panda_feature_stress_3000_noise_35_seed_2025\summary.csv
42,fedavg,0.47753743760399336,1.3788279294967651,0.4266666666666667,0.6721224817930067,0.4566094536692969,0.6152512998266898,0.6758318951683796,1.447865223410363,3.584382912358957,results\fair_weights_h_panda_feature_stress_3000_noise_35_seed_42\summary.csv
42,cross_site_full,0.4858569051580699,1.3362551927566528,0.4444444444444444,0.6710498278183106,0.46464647055533465,0.5574043261231281,0.6700009908004774,1.6091529224622714,4.997180833135791,results\fair_weights_h_panda_feature_stress_3000_noise_35_seed_42\summary.csv
42,cross_site_blend_25,0.480865224625624,1.3546111583709717,0.4444444444444444,0.6606243534527696,0.4565393638629908,0.5534804753820034,0.6649111229794058,1.5170300476123115,4.106012325684613,results\fair_weights_h_panda_feature_stress_3000_noise_35_seed_42\summary.csv
42,cross_site_blend_50,0.4891846921797005,1.3512874841690063,0.45555555555555555,0.6582566284681746,0.468528669306944,0.5636672325976231,0.6575328388478126,1.568464473130194,4.577910726403494,results\fair_weights_h_panda_feature_stress_3000_noise_35_seed_42\summary.csv
42,cross_site_blend_75,0.49750415973377704,1.344061017036438,0.44,0.6652363597887057,0.48082867213921404,0.5528596187175043,0.6580712098554139,1.6000566228557629,4.902323156668802,results\fair_weights_h_panda_feature_stress_3000_noise_35_seed_42\summary.csv
7,fedavg,0.5224625623960066,1.3422483205795288,0.4703703703703704,0.7104519384638004,0.5104375393848846,0.6089157952669235,0.7072729933840908,1.447865223410363,3.584382912358957,results\fair_weights_h_panda_feature_stress_3000_noise_35_seed_7\summary.csv
7,cross_site_full,0.47753743760399336,1.3157676458358765,0.43703703703703706,0.680757730326802,0.46319889763367206,0.5881090362738784,0.693586865000958,1.6092089842567439,4.997725467237527,results\fair_weights_h_panda_feature_stress_3000_noise_35_seed_7\summary.csv
7,cross_site_blend_25,0.4908485856905158,1.33357834815979,0.42962962962962964,0.6882340802131175,0.4751245617439357,0.6359832635983264,0.7090163863358143,1.5168198759152882,4.103817637717074,results\fair_weights_h_panda_feature_stress_3000_noise_35_seed_7\summary.csv
7,cross_site_blend_50,0.4925124792013311,1.3280705213546753,0.44074074074074077,0.6839304894772896,0.4770408464050479,0.6151235549899248,0.698527712379706,1.5680102546963246,4.573048426237705,results\fair_weights_h_panda_feature_stress_3000_noise_35_seed_7\summary.csv
7,cross_site_blend_75,0.4891846921797005,1.3169044256210327,0.44074074074074077,0.6826814543430345,0.475362435028661,0.6286644951140066,0.6989234238292136,1.599689545927327,4.898292321100351,results\fair_weights_h_panda_feature_stress_3000_noise_35_seed_7\summary.csv
99,fedavg,0.40765391014975044,1.452501893043518,0.3466666666666667,0.5672656552150901,0.3954784888011522,0.4288412330937005,0.5681079287357584,1.447865223410363,3.584382912358957,results\fair_weights_h_panda_feature_stress_3000_noise_35_seed_99\summary.csv
99,cross_site_full,0.39767054908485855,1.44035005569458,0.3592592592592593,0.5691987980913351,0.38286296708107087,0.47883236123126727,0.5633672761627078,1.609165525711895,4.997291601197322,results\fair_weights_h_panda_feature_stress_3000_noise_35_seed_99\summary.csv
99,cross_site_blend_25,0.39600665557404324,1.4565131664276123,0.362962962962963,0.5324862542244542,0.3852089572215587,0.4588285229202037,0.5314290698391784,1.5169503928158354,4.105054825018397,results\fair_weights_h_panda_feature_stress_3000_noise_35_seed_99\summary.csv
99,cross_site_blend_50,0.3793677204658902,1.4534950256347656,0.3333333333333333,0.5405992538384927,0.3667400826234197,0.5158625753357604,0.5499039473688695,1.5682255855093474,4.575282669820208,results\fair_weights_h_panda_feature_stress_3000_noise_35_seed_99\summary.csv
