phase,variant,branch,fold,seed,source,projected_path,metadata_method,variant_family,acquisition_dim,biological_dim,hidden_dim,cross_covariance_weight,scanner_adversary_weight,scanner_acquisition_weight,scanner_dependence_weight,gradient_reversal_strength,reconstruction_weight,variance_weight,covariance_weight,temperature,scanner_balanced_accuracy,scanner_macro_f1,category_balanced_accuracy,category_macro_f1,category_weighted_f1,same_category_purity_k1,same_category_purity_k5,same_category_purity_k10,n_fit_rows,n_test_rows,n_fit_samples,n_test_samples,n_fit_regions,n_test_regions,pair_non_anchor_region_mismatch_fraction,pair_non_anchor_same_sample_fraction
full,acq_dim16_stronger_xcov,acquisition,4,913,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_4\runs\acq_dim16_stronger_xcov_seed_913\projected_features.npz,pathoalign,acquisition_bottleneck_stronger_separation,16,256,512,0.2,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.8900584795321637,0.8900340361807766,0.15158903064863086,0.13220747322929954,0.18208656554929217,0.37543859649122807,0.2914619883040936,0.27637426900584794,3170,855,35,9,634,171,0.0,1.0
full,acq_dim16_stronger_xcov,biological,4,913,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_4\runs\acq_dim16_stronger_xcov_seed_913\projected_features.npz,pathoalign,acquisition_bottleneck_stronger_separation,16,256,512,0.2,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.3286549707602339,0.3170638675147551,0.3450450865840559,0.32645409458888014,0.43064970148888,0.9637426900584796,0.8842105263157894,0.7437426900584795,3170,855,35,9,634,171,0.0,1.0
full,acq_dim16_stronger_xcov,acquisition,4,914,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_4\runs\acq_dim16_stronger_xcov_seed_914\projected_features.npz,pathoalign,acquisition_bottleneck_stronger_separation,16,256,512,0.2,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.8959064327485379,0.8960455741289033,0.20406938367987332,0.14768331677752383,0.1872965773980765,0.35789473684210527,0.295906432748538,0.2784795321637427,3170,855,35,9,634,171,0.0,1.0
full,acq_dim16_stronger_xcov,biological,4,914,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_4\runs\acq_dim16_stronger_xcov_seed_914\projected_features.npz,pathoalign,acquisition_bottleneck_stronger_separation,16,256,512,0.2,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.37660818713450295,0.37605958053234445,0.3761218726258154,0.35054650562706285,0.460283081590706,0.9614035087719298,0.887953216374269,0.7469005847953216,3170,855,35,9,634,171,0.0,1.0
full,acq_dim16_stronger_xcov,acquisition,4,915,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_4\runs\acq_dim16_stronger_xcov_seed_915\projected_features.npz,pathoalign,acquisition_bottleneck_stronger_separation,16,256,512,0.2,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.8830409356725145,0.8827088676384591,0.14967980927929578,0.11698353839725069,0.15199223871394907,0.3508771929824561,0.3059649122807018,0.2864327485380117,3170,855,35,9,634,171,0.0,1.0
full,acq_dim16_stronger_xcov,biological,4,915,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_4\runs\acq_dim16_stronger_xcov_seed_915\projected_features.npz,pathoalign,acquisition_bottleneck_stronger_separation,16,256,512,0.2,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.3555555555555555,0.3526086203478097,0.3202493457802462,0.3146576501006044,0.42024823138122375,0.968421052631579,0.8846783625730994,0.7368421052631579,3170,855,35,9,634,171,0.0,1.0
full,acq_dim8_default,acquisition,0,911,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_0\runs\acq_dim8_default_seed_911\projected_features.npz,pathoalign,acquisition_bottleneck,8,256,512,0.05,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.8333333333333334,0.8324501513534518,0.0983408041855162,0.08406917451402397,0.08755812216750468,0.3138888888888889,0.3075,0.29194444444444445,3305,720,36,8,661,144,0.0,1.0
full,acq_dim8_default,biological,0,911,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_0\runs\acq_dim8_default_seed_911\projected_features.npz,pathoalign,acquisition_bottleneck,8,256,512,0.05,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.3388888888888889,0.32227152401652825,0.3357403039832285,0.2870703822368162,0.30181460417017464,0.9611111111111111,0.8794444444444445,0.7140277777777778,3305,720,36,8,661,144,0.0,1.0
full,acq_dim8_default,acquisition,0,912,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_0\runs\acq_dim8_default_seed_912\projected_features.npz,pathoalign,acquisition_bottleneck,8,256,512,0.05,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.8333333333333334,0.8321853412793073,0.11835967670749199,0.09251820154002369,0.09465137633048291,0.33611111111111114,0.31583333333333335,0.29375,3305,720,36,8,661,144,0.0,1.0
full,acq_dim8_default,biological,0,912,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_0\runs\acq_dim8_default_seed_912\projected_features.npz,pathoalign,acquisition_bottleneck,8,256,512,0.05,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.3388888888888889,0.32989983223671365,0.2906103341424841,0.24972152930711575,0.2655164169435863,0.9597222222222223,0.8780555555555556,0.7166666666666667,3305,720,36,8,661,144,0.0,1.0
full,acq_dim8_default,acquisition,0,913,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_0\runs\acq_dim8_default_seed_913\projected_features.npz,pathoalign,acquisition_bottleneck,8,256,512,0.05,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.8305555555555555,0.8291827501796062,0.12534356725146198,0.09943384564347192,0.09966116174251138,0.3402777777777778,0.31833333333333336,0.29625,3305,720,36,8,661,144,0.0,1.0
full,acq_dim8_default,biological,0,913,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_0\runs\acq_dim8_default_seed_913\projected_features.npz,pathoalign,acquisition_bottleneck,8,256,512,0.05,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.3375,0.33239539108062177,0.30797204292176983,0.2747664853253923,0.2994512153783051,0.9569444444444445,0.8791666666666667,0.7297222222222223,3305,720,36,8,661,144,0.0,1.0
full,acq_dim8_default,acquisition,0,914,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_0\runs\acq_dim8_default_seed_914\projected_features.npz,pathoalign,acquisition_bottleneck,8,256,512,0.05,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.8444444444444444,0.8438485310863688,0.18326510721247566,0.11517348817089523,0.09093853040771141,0.3194444444444444,0.2997222222222222,0.28125,3305,720,36,8,661,144,0.0,1.0
full,acq_dim8_default,biological,0,914,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_0\runs\acq_dim8_default_seed_914\projected_features.npz,pathoalign,acquisition_bottleneck,8,256,512,0.05,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.3472222222222222,0.3362201022001516,0.3390026987016808,0.2518056406708475,0.3068017154054839,0.9541666666666667,0.8713888888888889,0.70875,3305,720,36,8,661,144,0.0,1.0
full,acq_dim8_default,acquisition,0,915,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_0\runs\acq_dim8_default_seed_915\projected_features.npz,pathoalign,acquisition_bottleneck,8,256,512,0.05,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.8222222222222222,0.8210491553689472,0.1578288324322336,0.1106028138856311,0.09937278210254098,0.29444444444444445,0.2925,0.28541666666666665,3305,720,36,8,661,144,0.0,1.0
full,acq_dim8_default,biological,0,915,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_0\runs\acq_dim8_default_seed_915\projected_features.npz,pathoalign,acquisition_bottleneck,8,256,512,0.05,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.33055555555555555,0.30606788073319513,0.31621423185847214,0.27501564842304815,0.29389642148517203,0.95,0.8797222222222222,0.7156944444444444,3305,720,36,8,661,144,0.0,1.0
full,acq_dim8_default,acquisition,1,911,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_1\runs\acq_dim8_default_seed_911\projected_features.npz,pathoalign,acquisition_bottleneck,8,256,512,0.05,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.8571428571428571,0.856853732734397,0.13185562078712765,0.0931822484241198,0.1049448964764393,0.3439153439153439,0.2956613756613757,0.2798941798941799,3080,945,35,9,616,189,0.0,1.0
full,acq_dim8_default,biological,1,911,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_1\runs\acq_dim8_default_seed_911\projected_features.npz,pathoalign,acquisition_bottleneck,8,256,512,0.05,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.39788359788359784,0.3906381686325843,0.34459186779734724,0.3049588565696803,0.45489691263897186,0.9925925925925926,0.9062433862433863,0.7564021164021164,3080,945,35,9,616,189,0.0,1.0
full,acq_dim8_default,acquisition,1,912,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_1\runs\acq_dim8_default_seed_912\projected_features.npz,pathoalign,acquisition_bottleneck,8,256,512,0.05,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.8444444444444444,0.8439582030138079,0.17602652750597958,0.10277633310987731,0.10895175523614224,0.2962962962962963,0.2905820105820106,0.2805291005291005,3080,945,35,9,616,189,0.0,1.0
full,acq_dim8_default,biological,1,912,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_1\runs\acq_dim8_default_seed_912\projected_features.npz,pathoalign,acquisition_bottleneck,8,256,512,0.05,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.401058201058201,0.3900841511674718,0.35642052620134806,0.30652743815581524,0.44933343074105503,0.9915343915343915,0.9075132275132275,0.7660317460317461,3080,945,35,9,616,189,0.0,1.0
full,acq_dim8_default,acquisition,1,913,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_1\runs\acq_dim8_default_seed_913\projected_features.npz,pathoalign,acquisition_bottleneck,8,256,512,0.05,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.8486772486772487,0.8479792308424674,0.16492976734072626,0.10285775310375912,0.11860535004646523,0.346031746031746,0.30624338624338626,0.2878306878306878,3080,945,35,9,616,189,0.0,1.0
full,acq_dim8_default,biological,1,913,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_1\runs\acq_dim8_default_seed_913\projected_features.npz,pathoalign,acquisition_bottleneck,8,256,512,0.05,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.3851851851851852,0.38237002533685643,0.38163209393346387,0.3862327755651919,0.48535309158515166,0.9915343915343915,0.9096296296296297,0.7619047619047619,3080,945,35,9,616,189,0.0,1.0
full,acq_dim8_default,acquisition,1,914,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_1\runs\acq_dim8_default_seed_914\projected_features.npz,pathoalign,acquisition_bottleneck,8,256,512,0.05,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.8529100529100528,0.8522713459702072,0.19151119808654057,0.09892431825491332,0.10135518816602294,0.33756613756613757,0.29375661375661377,0.2824338624338624,3080,945,35,9,616,189,0.0,1.0
full,acq_dim8_default,biological,1,914,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_1\runs\acq_dim8_default_seed_914\projected_features.npz,pathoalign,acquisition_bottleneck,8,256,512,0.05,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.39788359788359784,0.39576420690753344,0.3613507284192216,0.36743297484806897,0.4707496062367481,0.9904761904761905,0.9068783068783068,0.764973544973545,3080,945,35,9,616,189,0.0,1.0
full,acq_dim8_default,acquisition,1,915,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_1\runs\acq_dim8_default_seed_915\projected_features.npz,pathoalign,acquisition_bottleneck,8,256,512,0.05,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.8592592592592592,0.8586514179434325,0.188441400304414,0.10990085072803632,0.12250603714558553,0.3343915343915344,0.30095238095238097,0.28465608465608466,3080,945,35,9,616,189,0.0,1.0
full,acq_dim8_default,biological,1,915,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_1\runs\acq_dim8_default_seed_915\projected_features.npz,pathoalign,acquisition_bottleneck,8,256,512,0.05,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.3862433862433862,0.38121345718476657,0.39285757773429003,0.3391069445113982,0.48502664886989055,0.9904761904761905,0.9003174603174603,0.7531216931216931,3080,945,35,9,616,189,0.0,1.0
full,acq_dim8_default,acquisition,2,911,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_2\runs\acq_dim8_default_seed_911\projected_features.npz,pathoalign,acquisition_bottleneck,8,256,512,0.05,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.8662068965517241,0.8664715141505746,0.20034706034706032,0.12569190447060669,0.10762363344828298,0.2827586206896552,0.27089655172413796,0.25448275862068964,3300,725,35,9,660,145,0.0,1.0
full,acq_dim8_default,biological,2,911,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_2\runs\acq_dim8_default_seed_911\projected_features.npz,pathoalign,acquisition_bottleneck,8,256,512,0.05,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.3489655172413793,0.342969846677126,0.4703159803159804,0.3937846166119306,0.48319157204127594,0.9586206896551724,0.8993103448275862,0.748551724137931,3300,725,35,9,660,145,0.0,1.0
full,acq_dim8_default,acquisition,2,912,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_2\runs\acq_dim8_default_seed_912\projected_features.npz,pathoalign,acquisition_bottleneck,8,256,512,0.05,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.8565517241379311,0.8571962736004869,0.14452602952602953,0.10913586114758132,0.11480326783955741,0.27034482758620687,0.2670344827586207,0.25255172413793103,3300,725,35,9,660,145,0.0,1.0
full,acq_dim8_default,biological,2,912,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_2\runs\acq_dim8_default_seed_912\projected_features.npz,pathoalign,acquisition_bottleneck,8,256,512,0.05,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.3986206896551724,0.39596841901494706,0.472042217042217,0.4679190409911707,0.4707330082911514,0.9572413793103448,0.8910344827586207,0.7372413793103448,3300,725,35,9,660,145,0.0,1.0
full,acq_dim8_default,acquisition,2,913,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_2\runs\acq_dim8_default_seed_913\projected_features.npz,pathoalign,acquisition_bottleneck,8,256,512,0.05,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.8620689655172413,0.8619962874390158,0.13306138306138307,0.09960294558610386,0.10858377303494975,0.2882758620689655,0.27227586206896554,0.2597241379310345,3300,725,35,9,660,145,0.0,1.0
full,acq_dim8_default,biological,2,913,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_2\runs\acq_dim8_default_seed_913\projected_features.npz,pathoalign,acquisition_bottleneck,8,256,512,0.05,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.35310344827586204,0.34723888647665896,0.4554519554519554,0.4511995690563002,0.4454079831963211,0.9586206896551724,0.8915862068965518,0.7382068965517241,3300,725,35,9,660,145,0.0,1.0
full,acq_dim8_default,acquisition,2,914,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_2\runs\acq_dim8_default_seed_914\projected_features.npz,pathoalign,acquisition_bottleneck,8,256,512,0.05,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.8648275862068966,0.8650212666866552,0.1885211085211085,0.1278145552149391,0.13657170127498533,0.27586206896551724,0.2595862068965517,0.2470344827586207,3300,725,35,9,660,145,0.0,1.0
full,acq_dim8_default,biological,2,914,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_2\runs\acq_dim8_default_seed_914\projected_features.npz,pathoalign,acquisition_bottleneck,8,256,512,0.05,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.36,0.3519100635867365,0.5095363895363896,0.43277101975710536,0.4919352589351608,0.96,0.8990344827586206,0.7444137931034482,3300,725,35,9,660,145,0.0,1.0
full,acq_dim8_default,acquisition,2,915,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_2\runs\acq_dim8_default_seed_915\projected_features.npz,pathoalign,acquisition_bottleneck,8,256,512,0.05,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.8703448275862069,0.8701464257945666,0.161999481999482,0.10264286303074026,0.08530108883209944,0.2882758620689655,0.27393103448275863,0.2590344827586207,3300,725,35,9,660,145,0.0,1.0
full,acq_dim8_default,biological,2,915,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_2\runs\acq_dim8_default_seed_915\projected_features.npz,pathoalign,acquisition_bottleneck,8,256,512,0.05,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.36689655172413793,0.364231718906676,0.46753431753431746,0.4042836909542597,0.47275409879842,0.9572413793103448,0.8891034482758621,0.7387586206896551,3300,725,35,9,660,145,0.0,1.0
full,acq_dim8_default,acquisition,3,911,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_3\runs\acq_dim8_default_seed_911\projected_features.npz,pathoalign,acquisition_bottleneck,8,256,512,0.05,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.8807692307692309,0.8810672047599345,0.12258722058077416,0.06977980704158707,0.05971332048809411,0.4012820512820513,0.38871794871794874,0.37141025641025643,3245,780,35,9,649,156,0.0,1.0
full,acq_dim8_default,biological,3,911,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_3\runs\acq_dim8_default_seed_911\projected_features.npz,pathoalign,acquisition_bottleneck,8,256,512,0.05,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.35,0.3429382944210388,0.39877226080691025,0.2782655895000244,0.3295906317928762,0.9948717948717949,0.926923076923077,0.7961538461538461,3245,780,35,9,649,156,0.0,1.0
full,acq_dim8_default,acquisition,3,912,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_3\runs\acq_dim8_default_seed_912\projected_features.npz,pathoalign,acquisition_bottleneck,8,256,512,0.05,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.8910256410256411,0.8912573269101747,0.15111560910513366,0.09315590829513735,0.11601731294467692,0.3717948717948718,0.3741025641025641,0.3712820512820513,3245,780,35,9,649,156,0.0,1.0
full,acq_dim8_default,biological,3,912,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_3\runs\acq_dim8_default_seed_912\projected_features.npz,pathoalign,acquisition_bottleneck,8,256,512,0.05,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.3679487179487179,0.3666424859047366,0.4069861841235733,0.29266910020109965,0.36934456225693535,0.9935897435897436,0.9243589743589744,0.7976923076923077,3245,780,35,9,649,156,0.0,1.0
full,acq_dim8_default,acquisition,3,913,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_3\runs\acq_dim8_default_seed_913\projected_features.npz,pathoalign,acquisition_bottleneck,8,256,512,0.05,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.8794871794871796,0.8799976620414391,0.17684640522875816,0.10713408573192595,0.09510649223551722,0.4,0.3869230769230769,0.37474358974358973,3245,780,35,9,649,156,0.0,1.0
full,acq_dim8_default,biological,3,913,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_3\runs\acq_dim8_default_seed_913\projected_features.npz,pathoalign,acquisition_bottleneck,8,256,512,0.05,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.4025641025641026,0.3998536258631671,0.3874167338168144,0.28324643864639903,0.3870390199981349,0.9961538461538462,0.9212820512820513,0.786923076923077,3245,780,35,9,649,156,0.0,1.0
full,acq_dim8_default,acquisition,3,914,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_3\runs\acq_dim8_default_seed_914\projected_features.npz,pathoalign,acquisition_bottleneck,8,256,512,0.05,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.8884615384615385,0.8889830062642983,0.12723929754550226,0.07317104763043614,0.07553588058914798,0.40384615384615385,0.381025641025641,0.36705128205128207,3245,780,35,9,649,156,0.0,1.0
full,acq_dim8_default,biological,3,914,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_3\runs\acq_dim8_default_seed_914\projected_features.npz,pathoalign,acquisition_bottleneck,8,256,512,0.05,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.36923076923076925,0.3643623748370447,0.47165566683294324,0.41809972725374744,0.47137448089029166,0.9961538461538462,0.9207692307692308,0.7821794871794872,3245,780,35,9,649,156,0.0,1.0
full,acq_dim8_default,acquisition,3,915,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_3\runs\acq_dim8_default_seed_915\projected_features.npz,pathoalign,acquisition_bottleneck,8,256,512,0.05,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.8884615384615385,0.8889029962295405,0.1714936964131162,0.07992278668070242,0.054021476406278,0.41410256410256413,0.38358974358974357,0.37423076923076926,3245,780,35,9,649,156,0.0,1.0
full,acq_dim8_default,biological,3,915,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_3\runs\acq_dim8_default_seed_915\projected_features.npz,pathoalign,acquisition_bottleneck,8,256,512,0.05,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.4076923076923077,0.4033781978762245,0.417586655666833,0.36542434634863713,0.43244465443737357,0.9948717948717949,0.9223076923076923,0.796025641025641,3245,780,35,9,649,156,0.0,1.0
full,acq_dim8_default,acquisition,4,911,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_4\runs\acq_dim8_default_seed_911\projected_features.npz,pathoalign,acquisition_bottleneck,8,256,512,0.05,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.8970760233918128,0.8967913895102075,0.16377649116985263,0.12401822625375347,0.1527417823755949,0.2830409356725146,0.26596491228070174,0.25976608187134503,3170,855,35,9,634,171,0.0,1.0
full,acq_dim8_default,biological,4,911,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_4\runs\acq_dim8_default_seed_911\projected_features.npz,pathoalign,acquisition_bottleneck,8,256,512,0.05,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.35555555555555557,0.34988098742452334,0.32258049304445785,0.30142459714850167,0.41175040105677163,0.9625730994152046,0.8851461988304093,0.7435087719298246,3170,855,35,9,634,171,0.0,1.0
full,acq_dim8_default,acquisition,4,912,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_4\runs\acq_dim8_default_seed_912\projected_features.npz,pathoalign,acquisition_bottleneck,8,256,512,0.05,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.8865497076023392,0.8864590862209072,0.1642681384064109,0.11969071454590138,0.14280784908690353,0.28888888888888886,0.26456140350877194,0.2545029239766082,3170,855,35,9,634,171,0.0,1.0
full,acq_dim8_default,biological,4,912,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_4\runs\acq_dim8_default_seed_912\projected_features.npz,pathoalign,acquisition_bottleneck,8,256,512,0.05,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.3672514619883041,0.3586938671631651,0.333629160008034,0.30754047733134593,0.38446413841803906,0.9649122807017544,0.8844444444444445,0.7485380116959064,3170,855,35,9,634,171,0.0,1.0
full,acq_dim8_default,acquisition,4,913,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_4\runs\acq_dim8_default_seed_913\projected_features.npz,pathoalign,acquisition_bottleneck,8,256,512,0.05,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.8818713450292398,0.8814747008715568,0.2060588404809934,0.14233594551442869,0.1943630892796744,0.3064327485380117,0.28210526315789475,0.26842105263157895,3170,855,35,9,634,171,0.0,1.0
full,acq_dim8_default,biological,4,913,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_4\runs\acq_dim8_default_seed_913\projected_features.npz,pathoalign,acquisition_bottleneck,8,256,512,0.05,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.3801169590643275,0.37504707137795334,0.37160352681937125,0.3582758215929905,0.4443963728708461,0.9614035087719298,0.8790643274853801,0.7404678362573099,3170,855,35,9,634,171,0.0,1.0
full,acq_dim8_default,acquisition,4,914,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_4\runs\acq_dim8_default_seed_914\projected_features.npz,pathoalign,acquisition_bottleneck,8,256,512,0.05,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.8771929824561404,0.8773622074119249,0.16601842585557972,0.10472972649530297,0.10920332819465875,0.3216374269005848,0.28023391812865495,0.26842105263157895,3170,855,35,9,634,171,0.0,1.0
full,acq_dim8_default,biological,4,914,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_4\runs\acq_dim8_default_seed_914\projected_features.npz,pathoalign,acquisition_bottleneck,8,256,512,0.05,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.36023391812865496,0.357348663262914,0.3248012481843401,0.3003952176325919,0.4151826670123241,0.9649122807017544,0.8872514619883041,0.7422222222222222,3170,855,35,9,634,171,0.0,1.0
full,acq_dim8_default,acquisition,4,915,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_4\runs\acq_dim8_default_seed_915\projected_features.npz,pathoalign,acquisition_bottleneck,8,256,512,0.05,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.8900584795321638,0.8895777682444349,0.180411388517752,0.12196197462463888,0.13709201855977393,0.30292397660818715,0.2771929824561403,0.26280701754385966,3170,855,35,9,634,171,0.0,1.0
full,acq_dim8_default,biological,4,915,trained,results\paired_acquisition_factorization_acquisition_bottleneck_separation_frontier\trained_runs\full\fold_4\runs\acq_dim8_default_seed_915\projected_features.npz,pathoalign,acquisition_bottleneck,8,256,512,0.05,0.5,0.5,20.0,1.0,1.0,1.0,0.01,0.1,0.37777777777777777,0.37363109501445774,0.39302172970172233,0.3660494976789956,0.46900833337226466,0.9649122807017544,0.8872514619883041,0.743859649122807,3170,855,35,9,634,171,0.0,1.0
