strategy,global_qwk,global_accuracy,macro_f1,global_loss,worst_site_qwk,worst_site_accuracy,mean_site_qwk,weight_entropy,n_eff
fedavg,0.6454952241523764,0.46755407653910147,0.4456940810317533,1.4182708263397217,0.5702199661590525,0.4222222222222222,0.6609741082655344,1.447865223410363,3.584382912358957
cross_site_full,0.6482280080597129,0.47753743760399336,0.46213224578396916,1.3570092916488647,0.5463743676222597,0.44074074074074077,0.6572274207901545,1.6089446755740142,4.99514077967921
cross_site_blend_25,0.6518784332416063,0.46921797004991683,0.45323211565529387,1.4073551893234253,0.5930434782608696,0.4185185185185185,0.6739739773421651,1.5179184653915687,4.113618234903752
cross_site_blend_50,0.6460099501096295,0.47254575707154745,0.45989663029380523,1.3921942710876465,0.5863874345549738,0.43703703703703706,0.6602563801522369,1.5694357549094637,4.5876526434544065
cross_site_blend_75,0.6503423027894812,0.4858569051580699,0.4739162438068987,1.3695523738861084,0.5831903945111493,0.44814814814814813,0.6637661232678977,1.600812839876341,4.910285661323024
