regime,global_qwk,global_accuracy,macro_f1,global_loss,worst_site_qwk,worst_site_accuracy,mean_site_qwk,train_description
centralized_all,0.697949933979376,0.5274542429284526,0.5223219283373681,1.27073335647583,0.6095238095238096,0.43333333333333335,0.7181760667006516,single model trained on the union of all simulated-site training data
local_site_0,0.6218474027157632,0.46089850249584025,0.4566373135162813,1.4655287265777588,0.46653144016227177,0.36666666666666664,0.6233794680928424,single model trained only on simulated site 0
local_site_1,0.5876359679095282,0.3810316139767055,0.37866493400473983,1.5948309898376465,0.43302752293577995,0.35555555555555557,0.5847004960094704,single model trained only on simulated site 1
local_site_2,0.5941743336739493,0.4276206322795341,0.4242975214276626,1.621166467666626,0.518849840255591,0.4,0.6285907035392061,single model trained only on simulated site 2
local_site_3,0.5746661874879053,0.41430948419301167,0.41097870008794163,1.589935302734375,0.39809523809523806,0.3333333333333333,0.5973566932064909,single model trained only on simulated site 3
local_site_4,0.5746913278072785,0.37104825291181365,0.37087835236626726,1.6530516147613525,0.484230055658627,0.32222222222222224,0.6095420862960139,single model trained only on simulated site 4
fedavg,0.6328277214203815,0.46256239600665555,0.449419482335778,1.3148930072784424,0.44731977818853963,0.4,0.6396124171263794,standard sample-size-weighted federated averaging across simulated sites
