strategy,n_seeds,global_accuracy_mean,global_accuracy_std,global_loss_mean,global_loss_std,worst_site_accuracy_mean,worst_site_accuracy_std,global_qwk_mean,global_qwk_std,macro_f1_mean,macro_f1_std,worst_site_qwk_mean,worst_site_qwk_std,mean_site_qwk_mean,mean_site_qwk_std,weight_entropy_mean,weight_entropy_std,n_eff_mean,n_eff_std,n_comparable_seeds,delta_vs_fedavg_global_qwk_mean,delta_vs_fedavg_global_qwk_std,wins_vs_fedavg_global_qwk,delta_vs_fedavg_worst_site_qwk_mean,delta_vs_fedavg_worst_site_qwk_std,wins_vs_fedavg_worst_site_qwk,delta_vs_fedavg_mean_site_qwk_mean,delta_vs_fedavg_mean_site_qwk_std,wins_vs_fedavg_mean_site_qwk,delta_vs_fedavg_global_accuracy_mean,delta_vs_fedavg_global_accuracy_std,wins_vs_fedavg_global_accuracy,delta_vs_fedavg_macro_f1_mean,delta_vs_fedavg_macro_f1_std,wins_vs_fedavg_macro_f1
cross_site_blend_50,10,0.5655058823529412,0.010314963021259437,1.107263946533203,0.02162050926557963,0.5373802158731036,0.01121006880331438,0.7228492859777895,0.013821534494592395,0.5009292478678012,0.01177761650695745,0.6809860893588724,0.029228897720573372,0.7239397805822905,0.014207173132644324,1.5651006162133154,0.000473726900310534,4.544510040860092,0.004660925425354279,10,0.0005034175585379219,0.008380488645092828,5,-0.004648358723683232,0.011534344807349332,3,0.0019118143619292981,0.00808973167119876,4,-0.0013176470588235124,0.008258194117870273,5,-0.004368587168671101,0.013044074098931319,4
fedavg,10,0.5668235294117647,0.009033578268448215,1.0994675636291504,0.019616272199685,0.5434380272761702,0.015853280393115395,0.7223458684192516,0.01481542122250196,0.5052978350364723,0.010891876139739576,0.6856344480825556,0.026784309309055183,0.7220279662203611,0.01604210975968231,1.4482536578365668,0.0,3.5870568232048843,0.0,10,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
